mjd,wcda_flux_excess,wcda_flux_excess_err
59284.33328206009,0.0007367628929256935,0.0012379181160352521
59291.16655543972,0.00012219362245290315,0.0012512864102638681
59298.16639849528,0.0005989297729419242,0.0011136917777348602
59305.16613796316,0.00012126357479879871,0.001253458928262756
59312.16602650478,0.0011462342795204052,0.0011155665430728355
59318.83206319419,0.0011637333041607284,0.0012167204463682361
59326.32490347181,0.0014894003524317974,0.0011942922292231266
59333.15840833324,0.0009142931474748563,0.001065855759159881
59340.166622916775,0.001150796726325233,0.0010204203948668263
59347.16690069436,0.00026816285977091853,0.0010707270476617663
59354.16703310164,-0.00090147324416506,0.001065098009403676
59361.16682986069,0.002069116420880575,0.0010449405950441976
59368.16688032413,0.0006246877140308969,0.0010229324472493184
59375.16701273163,-0.00108096136137039,0.0010082884784230698
59382.16671944457,0.0010216171833665468,0.001032040986566064
59389.16656782394,-0.0008604685666861838,0.0010952949328102953
59396.16681620365,-2.378423126463137e-05,0.0010619927828786734
59403.16680162038,-0.00043971951321682406,0.0010589595613535023
59410.16673958351,0.0016587388936992386,0.0011457572498434266
59417.16679537053,0.0019494098349714546,0.0011194228072277967
59424.16695729188,0.00030367939522508986,0.0014996561610107059
59431.16673773149,-0.0013202582006253006,0.0010211893848047213
59438.16700601812,0.0003369491403574725,0.001036097470862229
59445.16691111219,-0.00023649357113902795,0.001033486899735469
59452.16672245379,0.0002836916328880811,0.001086787841292303
59459.16678854192,-0.0014558029459984477,0.001016120355998009
59466.167044907554,3.257967665529812e-05,0.0010567562316582222
59473.16697187504,-0.00021010708603071512,0.001450145933111415
59480.166958217735,0.001680352910897884,0.0013005744687457097
59487.24986284722,-0.0012285734525068633,0.0010948512723569722
59494.25005740744,0.0008115659421533446,0.0011091474591629056
59501.16663148133,-8.583231697896383e-05,0.0010834927525594324
59508.16666423631,0.0014802645733907789,0.001076121637221274
59515.1669280092,0.00019699960440808215,0.0010187196509947715
59522.1668252314,0.00047043699738843743,0.0010667672436231073
59529.16671238424,0.0013492981086497987,0.0010577819372011178
59536.16684085637,-0.0001267006491299859,0.0010321518512328234
59543.166822106185,0.0008511844910978125,0.0010153358418665184
59550.16697291678,-0.0006781380900947888,0.001065365512250645
59557.16690509248,8.751575404876336e-05,0.0010552809263700573
59564.166788194445,0.0008551108325805882,0.0010551540966070986
59571.16683148157,-0.0007106544441966596,0.0010342133009491879
59578.16677905083,0.0006416575230234601,0.0010254627882440213
59585.16683425926,0.0006665482098686012,0.0010320916543987576
59592.16679201393,-0.0010723418760145292,0.0010298047978319917
59599.16700868019,0.0010221089261227764,0.001043276487671316
59606.16685833294,-0.0008041097660413238,0.0010463333230222253
59613.16693032354,5.297325379811512e-05,0.0010416065338580687
59620.16686990748,-0.00034118609094302687,0.0010465768575042382
59627.16690486121,-0.000728062995646105,0.0010423137315240414
59634.16683993064,0.0003910129893131131,0.001027537365657377
59641.166850115726,0.0006165994432265858,0.0010148263221370958
59648.16671736075,0.0003068458295831182,0.0010005501144892336
59655.16690104192,0.0009513908286757123,0.0009940013327150406
59662.16696226853,0.0008255297224263239,0.0010112260549869235
59669.166778935,0.0005798850150814787,0.0009832322176568109
59676.16661817132,-0.00016800411379683662,0.0009162995422668972
59683.16650127327,0.00045947367960368134,0.0009711299617642448
59690.16679131911,-0.0009604822547327631,0.000981930744068911
59697.16674571783,0.0006404249350614941,0.0010039520815126948
59704.16650463019,0.0009335598870312357,0.000997156435258595
59711.16671157407,-0.0011928037229613803,0.0010008876152550893
59718.16637986089,0.0010203509441715345,0.001018077263282401
59725.16671539346,0.002750629891434968,0.00101774152207957
59732.16694317115,0.0009023282951948022,0.0010278134226367466
59739.16687361122,0.002171624338551948,0.0010379506142263078
