source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
m87,M87,2022-03-21_2022-03-27,week,59662.5,2022-03-21,2022-03-27,5.74e-14,5.274e-14,0.0574,0.05274,1e-12,1.28,2.6,3.0,1,OK,OK,True
m87,M87,2022-03-28_2022-04-03,week,59669.5,2022-03-28,2022-04-03,0.0,1.16e-13,0.0,0.116,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-04-04_2022-04-10,week,59676.5,2022-04-04,2022-04-10,0.0,4.204e-14,0.0,0.04204,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-04-11_2022-04-17,week,59683.5,2022-04-11,2022-04-17,3.438e-14,3.297e-14,0.03438,0.03297,1e-12,1.46,2.6,3.0,1,OK,OK,True
m87,M87,2022-04-18_2022-04-24,week,59690.5,2022-04-18,2022-04-24,4.921e-14,4.315e-14,0.04921,0.04315,1e-12,1.55,2.6,3.0,1,OK,OK,True
m87,M87,2022-04-25_2022-05-01,week,59697.5,2022-04-25,2022-05-01,0.0,6.836e-14,0.0,0.06836,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-05-02_2022-05-08,week,59704.5,2022-05-02,2022-05-08,7.871e-14,4.394e-14,0.07871,0.04394,1e-12,4.52,2.6,3.0,1,OK,OK,True
m87,M87,2022-05-09_2022-05-15,week,59711.5,2022-05-09,2022-05-15,7.399e-14,4.657e-14,0.07399,0.04657,1e-12,3.18,2.6,3.0,1,OK,OK,True
m87,M87,2022-05-16_2022-05-22,week,59718.5,2022-05-16,2022-05-22,0.0,3.818e-14,0.0,0.03818,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-05-23_2022-05-29,week,59725.5,2022-05-23,2022-05-29,1.138e-13,5.5e-14,0.1138,0.055,1e-12,4.98,2.6,3.0,1,OK,OK,True
m87,M87,2022-05-30_2022-06-05,week,59732.5,2022-05-30,2022-06-05,0.0,5.11e-14,0.0,0.0511,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-06-06_2022-06-12,week,59739.5,2022-06-06,2022-06-12,5.429e-14,5.016e-14,0.05429,0.05016,1e-12,1.28,2.6,3.0,1,OK,OK,True
m87,M87,2022-06-13_2022-06-19,week,59746.5,2022-06-13,2022-06-19,1.2816e-13,5.768e-14,0.12816,0.05768,1e-12,5.84,2.6,3.0,1,OK,OK,True
m87,M87,2022-06-20_2022-06-26,week,59753.5,2022-06-20,2022-06-26,2.918e-14,5.429e-14,0.02918,0.05429,1e-12,0.3,2.6,3.0,1,OK,OK,True
m87,M87,2022-06-27_2022-07-03,week,59760.5,2022-06-27,2022-07-03,1.259e-14,3.315e-14,0.01259,0.03315,1e-12,0.17,2.6,3.0,1,OK,OK,True
m87,M87,2022-07-04_2022-07-10,week,59767.5,2022-07-04,2022-07-10,3.9200000000000006e-15,1.039e-13,0.00392,0.1039,1e-12,0.01,2.6,3.0,1,OK,OK,True
m87,M87,2022-07-11_2022-07-17,week,59774.5,2022-07-11,2022-07-17,0.0,1.639e-14,0.0,0.01639,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-07-18_2022-07-24,week,59781.5,2022-07-18,2022-07-24,3.805e-14,4.33e-14,0.03805,0.0433,1e-12,0.95,2.6,3.0,1,OK,OK,True
m87,M87,2022-07-25_2022-07-31,week,59788.5,2022-07-25,2022-07-31,1.0300000000000002e-15,2.0387e-13,0.00103,0.20387,1e-12,0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-08-01_2022-08-07,week,59795.5,2022-08-01,2022-08-07,0.0,1.724e-14,0.0,0.01724,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-08-08_2022-08-14,week,59802.5,2022-08-08,2022-08-14,6.985e-14,4.327e-14,0.06985,0.04327,1e-12,3.48,2.6,3.0,1,OK,OK,True
m87,M87,2022-08-15_2022-08-21,week,59809.5,2022-08-15,2022-08-21,7.413e-14,4.864e-14,0.07413,0.04864,1e-12,2.91,2.6,3.0,1,OK,OK,True
m87,M87,2022-08-22_2022-08-28,week,59816.5,2022-08-22,2022-08-28,7.838e-14,4.596e-14,0.07838,0.04596,1e-12,3.96,2.6,3.0,1,OK,OK,True
m87,M87,2022-08-29_2022-09-04,week,59823.5,2022-08-29,2022-09-04,0.0,7.615e-14,0.0,0.07615,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-09-05_2022-09-11,week,59830.5,2022-09-05,2022-09-11,3.98e-15,6.979e-14,0.00398,0.06979,1e-12,0.01,2.6,3.0,1,OK,OK,True
m87,M87,2022-09-12_2022-09-18,week,59837.5,2022-09-12,2022-09-18,0.0,2.356e-14,0.0,0.02356,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-09-19_2022-09-25,week,59844.5,2022-09-19,2022-09-25,0.0,3.531e-14,0.0,0.03531,1e-12,-0.0,2.6,3.0,1,OK,OK,True
m87,M87,2022-09-26_2022-10-02,week,59851.5,2022-09-26,2022-10-02,1.5109e-13,6.575e-14,0.15109,0.06575,1e-12,7.17,2.6,3.0,1,OK,OK,True
