source_id,source,series,method,period_days,cycles,observed_statistic,statistic_name,null_model,local_fap,global_fap,local_confidence,global_confidence,reference_95,reference_99,above_95,above_99,n_surrogates,exceed_count,global_exceed_count,local_window_min_days,local_window_max_days,ar1_alpha,note
4c_p42d22,4C +42.22,wcda_strict_flux_weekly,CWT,145.77398497306055,10.948455585507562,2.8998128187569527,Global wavelet spectrum,AR(1) red noise via PyCWT time-averaged significance,,,,,3.489343855654455,4.423914758812089,False,False,0,0,0,,,0.31171747198740474,Quick-look candidate peak; no source/method/survey trial correction.
4c_p42d22,4C +42.22,wcda_strict_flux_weekly,WWZ,149.71857410881793,10.660000000000005,1.835350737655092,Local-window max global WWZ,AR(1) Gaussian surrogate on same strict-flux weekly sampling,0.5904095904095904,0.997002997002997,0.4095904095904096,0.0029970029970030065,3.567332223172826,4.801304791398562,False,False,1000,590,997,134.74671669793614,164.69043151969973,0.31171747198740474,Quick-look candidate peak; no source/method/survey trial correction.
