source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
1es1727p502,1ES1727p502,2021-10-11_2021-10-17,week,59501.5,2021-10-11,2021-10-17,0.0,6.088e-14,0.0,0.06088,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-10-18_2021-10-24,week,59508.5,2021-10-18,2021-10-24,6.162e-14,6.284e-14,0.06162,0.06284,1e-12,1.05,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-10-25_2021-10-31,week,59515.5,2021-10-25,2021-10-31,4.608e-14,4.237e-14,0.04608,0.04237,1e-12,1.59,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-11-01_2021-11-07,week,59522.5,2021-11-01,2021-11-07,1.94e-14,5.167e-14,0.0194,0.05167,1e-12,0.15,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-11-08_2021-11-14,week,59529.5,2021-11-08,2021-11-14,5.170000000000001e-15,6.983e-14,0.00517,0.06983,1e-12,0.02,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-11-15_2021-11-21,week,59536.5,2021-11-15,2021-11-21,0.0,3.528e-14,0.0,0.03528,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-11-22_2021-11-28,week,59543.5,2021-11-22,2021-11-28,5.549e-14,5.216e-14,0.05549,0.05216,1e-12,1.35,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-11-29_2021-12-05,week,59550.5,2021-11-29,2021-12-05,9.407e-14,4.924e-14,0.09407,0.04924,1e-12,6.02,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-12-06_2021-12-12,week,59557.5,2021-12-06,2021-12-12,9.999999999999999e-18,1.1953e-13,1e-05,0.11953,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2021-12-13_2021-12-19,week,59564.5,2021-12-13,2021-12-19,8.059e-14,6.376e-14,0.08059,0.06376,1e-12,2.02,2.6,3.0,1,OK,OK,True
