source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,wcda_n0,wcda_n0_err,N0,N0_err,F0,F0_err,F0_order,TS,fit_status
Mkn421,week,2023-07-31_2023-08-06,60159.5,2023-07-31,2023-08-06,42,2.6,3.0,8.4907e-13,6.282e-14,8.4907e-13,6.282e-14,0.84907,0.06282,1e-12,299.1,OK
Mkn421,week,2023-08-07_2023-08-13,60166.5,2023-08-07,2023-08-13,40,2.6,3.0,8.1507e-13,6.482e-14,8.1507e-13,6.482e-14,0.81507,0.06482,1e-12,263.51,OK
Mkn421,week,2023-08-14_2023-08-20,60173.5,2023-08-14,2023-08-20,32,2.6,3.0,1.36275e-12,1.2338e-13,1.36275e-12,1.2338e-13,1.36275,0.12338,1e-12,223.1,OK
Mkn421,week,2023-08-21_2023-08-27,60180.5,2023-08-21,2023-08-27,37,2.6,3.0,9.3089e-13,7.776e-14,9.3089e-13,7.776e-14,0.93089,0.07776,1e-12,232.83,OK
Mkn421,week,2023-08-28_2023-09-03,60187.5,2023-08-28,2023-09-03,41,2.6,3.0,9.8693e-13,6.642e-14,9.8693e-13,6.642e-14,0.98693,0.06642,1e-12,360.39,OK
Mkn421,week,2023-09-04_2023-09-10,60194.5,2023-09-04,2023-09-10,42,2.6,3.0,7.6911e-13,6.179e-14,7.6911e-13,6.179e-14,0.76911,0.06179,1e-12,244.96,OK
Mkn421,week,2023-09-11_2023-09-17,60201.5,2023-09-11,2023-09-17,42,2.6,3.0,1.95287e-12,7.499e-14,1.95287e-12,7.499e-14,1.95287,0.07499,1e-12,1282.35,OK
Mkn421,week,2023-09-18_2023-09-24,60208.5,2023-09-18,2023-09-24,42,2.6,3.0,3.0334e-12,8.209e-14,3.0334e-12,8.209e-14,3.0334,0.08209,1e-12,2816.9,OK
Mkn421,week,2023-09-25_2023-10-01,60215.5,2023-09-25,2023-10-01,39,2.6,3.0,2.10127e-12,7.986e-14,2.10127e-12,7.986e-14,2.10127,0.07986,1e-12,1286.15,OK
Mkn421,week,2023-10-02_2023-10-08,60222.5,2023-10-02,2023-10-08,42,2.6,3.0,1.66628e-12,7.176e-14,1.66628e-12,7.176e-14,1.66628,0.07176,1e-12,965.69,OK
Mkn421,week,2023-10-09_2023-10-15,60229.5,2023-10-09,2023-10-15,42,2.6,3.0,2.53619e-12,8.09e-14,2.53619e-12,8.09e-14,2.53619,0.0809,1e-12,1967.21,OK
Mkn421,week,2023-10-16_2023-10-22,60236.5,2023-10-16,2023-10-22,42,2.6,3.0,4.12671e-12,9.373e-14,4.12671e-12,9.373e-14,4.12671,0.09373,1e-12,4299.16,OK
Mkn421,week,2023-10-23_2023-10-29,60243.5,2023-10-23,2023-10-29,41,2.6,3.0,2.95763e-12,8.144e-14,2.95763e-12,8.144e-14,2.95763,0.08144,1e-12,2694.6,OK
Mkn421,week,2023-10-30_2023-11-05,60250.5,2023-10-30,2023-11-05,26,2.6,3.0,3.12935e-12,1.3672e-13,3.12935e-12,1.3672e-13,3.12935,0.13672,1e-12,1066.72,OK
Mkn421,week,2023-11-06_2023-11-12,60257.5,2023-11-06,2023-11-12,42,2.6,3.0,3.08278e-12,8.528e-14,3.08278e-12,8.528e-14,3.08278,0.08528,1e-12,2670.13,OK
Mkn421,week,2023-11-13_2023-11-19,60264.5,2023-11-13,2023-11-19,42,2.6,3.0,1.35215e-12,7.247e-14,1.35215e-12,7.247e-14,1.35215,0.07247,1e-12,576.35,OK
Mkn421,week,2023-11-20_2023-11-26,60271.5,2023-11-20,2023-11-26,42,2.6,3.0,1.06218e-12,6.819e-14,1.06218e-12,6.819e-14,1.06218,0.06819,1e-12,386.22,OK
Mkn421,week,2023-11-27_2023-12-03,60278.5,2023-11-27,2023-12-03,41,2.6,3.0,1.69872e-12,7.965e-14,1.69872e-12,7.965e-14,1.69872,0.07965,1e-12,790.44,OK
Mkn421,week,2023-12-04_2023-12-10,60285.5,2023-12-04,2023-12-10,42,2.6,3.0,1.22479e-12,6.985e-14,1.22479e-12,6.985e-14,1.22479,0.06985,1e-12,498.83,OK
Mkn421,week,2023-12-11_2023-12-17,60292.5,2023-12-11,2023-12-17,41,2.6,3.0,1.8667e-12,7.579e-14,1.8667e-12,7.579e-14,1.8667,0.07579,1e-12,1040.69,OK
Mkn421,week,2023-12-18_2023-12-24,60299.5,2023-12-18,2023-12-24,41,2.6,3.0,1.92266e-12,7.723e-14,1.92266e-12,7.723e-14,1.92266,0.07723,1e-12,1079.59,OK
Mkn421,week,2023-12-25_2023-12-31,60306.5,2023-12-25,2023-12-31,42,2.6,3.0,1.19091e-12,7.076e-14,1.19091e-12,7.076e-14,1.19091,0.07076,1e-12,432.97,OK
Mkn421,week,2024-01-01_2024-01-07,60313.5,2024-01-01,2024-01-07,42,2.6,3.0,8.3313e-13,6.576e-14,8.3313e-13,6.576e-14,0.83313,0.06576,1e-12,245.3,OK
Mkn421,week,2024-01-08_2024-01-14,60320.5,2024-01-08,2024-01-14,42,2.6,3.0,7.9363e-13,6.375e-14,7.9363e-13,6.375e-14,0.79363,0.06375,1e-12,234.24,OK
Mkn421,week,2024-01-15_2024-01-21,60327.5,2024-01-15,2024-01-21,42,2.6,3.0,8.6398e-13,6.529e-14,8.6398e-13,6.529e-14,0.86398,0.06529,1e-12,278.35,OK
Mkn421,week,2024-01-22_2024-01-28,60334.5,2024-01-22,2024-01-28,42,2.6,3.0,1.09395e-12,6.928e-14,1.09395e-12,6.928e-14,1.09395,0.06928,1e-12,392.83,OK
Mkn421,week,2024-01-29_2024-02-04,60341.5,2024-01-29,2024-02-04,41,2.6,3.0,3.6134e-12,9.119e-14,3.6134e-12,9.119e-14,3.6134,0.09119,1e-12,3120.17,OK
Mkn421,week,2024-02-05_2024-02-11,60348.5,2024-02-05,2024-02-11,42,2.6,3.0,3.24126e-12,8.668e-14,3.24126e-12,8.668e-14,3.24126,0.08668,1e-12,2657.8,OK
Mkn421,week,2024-02-12_2024-02-18,60355.5,2024-02-12,2024-02-18,42,2.6,3.0,1.45638e-12,7.245e-14,1.45638e-12,7.245e-14,1.45638,0.07245,1e-12,679.52,OK
Mkn421,week,2024-02-19_2024-02-25,60362.5,2024-02-19,2024-02-25,42,2.6,3.0,5.2484e-13,5.887e-14,5.2484e-13,5.887e-14,0.52484,0.05887,1e-12,116.08,OK
Mkn421,week,2024-02-26_2024-03-03,60369.5,2024-02-26,2024-03-03,42,2.6,3.0,9.1917e-13,6.576e-14,9.1917e-13,6.576e-14,0.91917,0.06576,1e-12,305.13,OK
Mkn421,week,2024-03-04_2024-03-10,60376.5,2024-03-04,2024-03-10,42,2.6,3.0,8.5852e-13,6.408e-14,8.5852e-13,6.408e-14,0.85852,0.06408,1e-12,287.01,OK
Mkn421,week,2024-03-11_2024-03-17,60383.5,2024-03-11,2024-03-17,42,2.6,3.0,1.50629e-12,6.947e-14,1.50629e-12,6.947e-14,1.50629,0.06947,1e-12,857.59,OK
Mkn421,week,2024-03-18_2024-03-24,60390.5,2024-03-18,2024-03-24,42,2.6,3.0,1.5131e-12,7.31e-14,1.5131e-12,7.31e-14,1.5131,0.0731,1e-12,745.12,OK
Mkn421,week,2024-03-25_2024-03-31,60397.5,2024-03-25,2024-03-31,42,2.6,3.0,1.07617e-12,6.51e-14,1.07617e-12,6.51e-14,1.07617,0.0651,1e-12,455.26,OK
Mkn421,week,2024-04-01_2024-04-07,60404.5,2024-04-01,2024-04-07,42,2.6,3.0,6.2348e-13,6.006e-14,6.2348e-13,6.006e-14,0.62348,0.06006,1e-12,155.7,OK
Mkn421,week,2024-04-08_2024-04-14,60411.5,2024-04-08,2024-04-14,41,2.6,3.0,8.089e-14,3.997e-14,8.089e-14,3.997e-14,0.08089,0.03997,1e-12,4.88,OK
Mkn421,week,2024-04-15_2024-04-21,60418.5,2024-04-15,2024-04-21,42,2.6,3.0,3.402e-14,4.053e-14,3.402e-14,4.053e-14,0.03402,0.04053,1e-12,0.76,OK
Mkn421,week,2024-04-22_2024-04-28,60425.5,2024-04-22,2024-04-28,29,2.6,3.0,1.8796e-13,5.172e-14,1.8796e-13,5.172e-14,0.18796,0.05172,1e-12,17.68,OK
Mkn421,week,2024-04-29_2024-05-05,60432.5,2024-04-29,2024-05-05,40,2.6,3.0,2.6822e-13,5.197e-14,2.6822e-13,5.197e-14,0.26822,0.05197,1e-12,34.61,OK
Mkn421,week,2024-05-06_2024-05-12,60439.5,2024-05-06,2024-05-12,42,2.6,3.0,1.02634e-12,6.524e-14,1.02634e-12,6.524e-14,1.02634,0.06524,1e-12,414.44,OK
Mkn421,week,2024-05-13_2024-05-19,60446.5,2024-05-13,2024-05-19,42,2.6,3.0,2.23284e-12,7.703e-14,2.23284e-12,7.703e-14,2.23284,0.07703,1e-12,1596.62,OK
Mkn421,week,2024-05-20_2024-05-26,60453.5,2024-05-20,2024-05-26,41,2.6,3.0,9.4109e-13,6.505e-14,9.4109e-13,6.505e-14,0.94109,0.06505,1e-12,327.81,OK
Mkn421,week,2024-05-27_2024-06-02,60460.5,2024-05-27,2024-06-02,37,2.6,3.0,1.3579e-12,7.608e-14,1.3579e-12,7.608e-14,1.3579,0.07608,1e-12,531.64,OK
Mkn421,week,2024-06-03_2024-06-09,60467.5,2024-06-03,2024-06-09,42,2.6,3.0,8.021e-13,6.278e-14,8.021e-13,6.278e-14,0.8021,0.06278,1e-12,260.05,OK
Mkn421,week,2024-06-10_2024-06-16,60474.5,2024-06-10,2024-06-16,42,2.6,3.0,6.5799e-13,6.057e-14,6.5799e-13,6.057e-14,0.65799,0.06057,1e-12,180.45,OK
Mkn421,week,2024-06-17_2024-06-23,60481.5,2024-06-17,2024-06-23,41,2.6,3.0,7.3621e-13,6.459e-14,7.3621e-13,6.459e-14,0.73621,0.06459,1e-12,198.52,OK
Mkn421,week,2024-06-24_2024-06-30,60488.5,2024-06-24,2024-06-30,42,2.6,3.0,4.5372e-13,5.791e-14,4.5372e-13,5.791e-14,0.45372,0.05791,1e-12,88.95,OK
Mkn421,week,2024-07-01_2024-07-07,60495.5,2024-07-01,2024-07-07,42,2.6,3.0,9.0038e-13,6.664e-14,9.0038e-13,6.664e-14,0.90038,0.06664,1e-12,273.92,OK
Mkn421,week,2024-07-08_2024-07-14,60502.5,2024-07-08,2024-07-14,27,2.6,3.0,3.8063e-13,8.23e-14,3.8063e-13,8.23e-14,0.38063,0.0823,1e-12,29.03,OK
Mkn421,week,2024-07-15_2024-07-21,60509.5,2024-07-15,2024-07-21,33,2.6,3.0,2.6513e-13,7.062e-14,2.6513e-13,7.062e-14,0.26513,0.07062,1e-12,18.44,OK
Mkn421,week,2024-07-22_2024-07-28,60516.5,2024-07-22,2024-07-28,41,2.6,3.0,2.2819e-13,5.259e-14,2.2819e-13,5.259e-14,0.22819,0.05259,1e-12,25.56,OK
Mkn421,week,2024-07-29_2024-08-04,60523.5,2024-07-29,2024-08-04,22,2.6,3.0,1.2885e-13,7.059e-14,1.2885e-13,7.059e-14,0.12885,0.07059,1e-12,3.89,OK
Mkn421,week,2024-08-05_2024-08-11,60530.5,2024-08-05,2024-08-11,42,2.6,3.0,1.3978e-13,4.451e-14,1.3978e-13,4.451e-14,0.13978,0.04451,1e-12,13.0,OK
Mkn421,week,2024-08-12_2024-08-18,60537.5,2024-08-12,2024-08-18,40,2.6,3.0,4.4082e-13,5.984e-14,4.4082e-13,5.984e-14,0.44082,0.05984,1e-12,74.13,OK
Mkn421,week,2024-08-19_2024-08-25,60544.5,2024-08-19,2024-08-25,39,2.6,3.0,3.5731e-13,6.209e-14,3.5731e-13,6.209e-14,0.35731,0.06209,1e-12,47.8,OK
Mkn421,week,2024-08-26_2024-09-01,60551.5,2024-08-26,2024-09-01,42,2.6,3.0,2.6156e-13,4.989e-14,2.6156e-13,4.989e-14,0.26156,0.04989,1e-12,38.1,OK
Mkn421,week,2024-09-02_2024-09-08,60558.5,2024-09-02,2024-09-08,42,2.6,3.0,6.169e-13,6.006e-14,6.169e-13,6.006e-14,0.6169,0.06006,1e-12,156.73,OK
Mkn421,week,2024-09-09_2024-09-15,60565.5,2024-09-09,2024-09-15,42,2.6,3.0,4.3994e-13,5.443e-14,4.3994e-13,5.443e-14,0.43994,0.05443,1e-12,96.86,OK
Mkn421,week,2024-09-16_2024-09-22,60572.5,2024-09-16,2024-09-22,42,2.6,3.0,3.0261e-13,5.258e-14,3.0261e-13,5.258e-14,0.30261,0.05258,1e-12,44.59,OK
Mkn421,week,2024-09-23_2024-09-29,60579.5,2024-09-23,2024-09-29,42,2.6,3.0,1.6632e-13,4.619e-14,1.6632e-13,4.619e-14,0.16632,0.04619,1e-12,17.4,OK
Mkn421,week,2024-09-30_2024-10-06,60586.5,2024-09-30,2024-10-06,42,2.6,3.0,2.3098e-13,5.005e-14,2.3098e-13,5.005e-14,0.23098,0.05005,1e-12,30.25,OK
Mkn421,week,2024-10-07_2024-10-13,60593.5,2024-10-07,2024-10-13,41,2.6,3.0,2.3099e-13,5.145e-14,2.3099e-13,5.145e-14,0.23099,0.05145,1e-12,25.51,OK
Mkn421,week,2024-10-14_2024-10-20,60600.5,2024-10-14,2024-10-20,42,2.6,3.0,1.7139e-13,4.55e-14,1.7139e-13,4.55e-14,0.17139,0.0455,1e-12,21.3,OK
Mkn421,week,2024-10-21_2024-10-27,60607.5,2024-10-21,2024-10-27,42,2.6,3.0,3.0586e-13,5.227e-14,3.0586e-13,5.227e-14,0.30586,0.05227,1e-12,47.55,OK
Mkn421,week,2024-10-28_2024-11-03,60614.5,2024-10-28,2024-11-03,42,2.6,3.0,2.8144e-13,5.179e-14,2.8144e-13,5.179e-14,0.28144,0.05179,1e-12,41.82,OK
Mkn421,week,2024-11-04_2024-11-10,60621.5,2024-11-04,2024-11-10,42,2.6,3.0,3.2098e-13,5.448e-14,3.2098e-13,5.448e-14,0.32098,0.05448,1e-12,49.17,OK
Mkn421,week,2024-11-11_2024-11-17,60628.5,2024-11-11,2024-11-17,42,2.6,3.0,1.5246e-13,4.702e-14,1.5246e-13,4.702e-14,0.15246,0.04702,1e-12,13.83,OK
Mkn421,week,2024-11-18_2024-11-24,60635.5,2024-11-18,2024-11-24,42,2.6,3.0,3.4584e-13,5.512e-14,3.4584e-13,5.512e-14,0.34584,0.05512,1e-12,53.86,OK
Mkn421,week,2024-11-25_2024-12-01,60642.5,2024-11-25,2024-12-01,42,2.6,3.0,1.5148e-13,4.986e-14,1.5148e-13,4.986e-14,0.15148,0.04986,1e-12,11.06,OK
Mkn421,week,2024-12-02_2024-12-08,60649.5,2024-12-02,2024-12-08,40,2.6,3.0,4.0443e-13,5.687e-14,4.0443e-13,5.687e-14,0.40443,0.05687,1e-12,69.01,OK
Mkn421,week,2024-12-09_2024-12-15,60656.5,2024-12-09,2024-12-15,25,2.6,3.0,2.973e-13,7.414e-14,2.973e-13,7.414e-14,0.2973,0.07414,1e-12,22.04,OK
Mkn421,week,2024-12-16_2024-12-22,60663.5,2024-12-16,2024-12-22,42,2.6,3.0,2.1648e-13,5.132e-14,2.1648e-13,5.132e-14,0.21648,0.05132,1e-12,22.67,OK
Mkn421,week,2024-12-23_2024-12-29,60670.5,2024-12-23,2024-12-29,42,2.6,3.0,2.2124e-13,5.395e-14,2.2124e-13,5.395e-14,0.22124,0.05395,1e-12,21.39,OK
Mkn421,week,2024-12-30_2025-01-05,60677.5,2024-12-30,2025-01-05,41,2.6,3.0,2.7786e-13,5.388e-14,2.7786e-13,5.388e-14,0.27786,0.05388,1e-12,34.83,OK
Mkn421,week,2025-01-06_2025-01-12,60684.5,2025-01-06,2025-01-12,42,2.6,3.0,5.7128e-13,5.957e-14,5.7128e-13,5.957e-14,0.57128,0.05957,1e-12,137.9,OK
Mkn421,week,2025-01-13_2025-01-19,60691.5,2025-01-13,2025-01-19,39,2.6,3.0,7.0327e-13,6.259e-14,7.0327e-13,6.259e-14,0.70327,0.06259,1e-12,188.22,OK
Mkn421,week,2025-01-20_2025-01-26,60698.5,2025-01-20,2025-01-26,42,2.6,3.0,9.5401e-13,6.633e-14,9.5401e-13,6.633e-14,0.95401,0.06633,1e-12,323.52,OK
Mkn421,week,2025-01-27_2025-02-02,60705.5,2025-01-27,2025-02-02,42,2.6,3.0,8.5853e-13,6.553e-14,8.5853e-13,6.553e-14,0.85853,0.06553,1e-12,266.04,OK
Mkn421,week,2025-02-03_2025-02-09,60712.5,2025-02-03,2025-02-09,42,2.6,3.0,9.6293e-13,6.589e-14,9.6293e-13,6.589e-14,0.96293,0.06589,1e-12,338.67,OK
Mkn421,week,2025-02-10_2025-02-16,60719.5,2025-02-10,2025-02-16,42,2.6,3.0,2.9053e-13,5.341e-14,2.9053e-13,5.341e-14,0.29053,0.05341,1e-12,41.15,OK
Mkn421,week,2025-02-17_2025-02-23,60726.5,2025-02-17,2025-02-23,42,2.6,3.0,2.7589e-13,5.363e-14,2.7589e-13,5.363e-14,0.27589,0.05363,1e-12,34.4,OK
Mkn421,week,2025-02-24_2025-03-02,60733.5,2025-02-24,2025-03-02,42,2.6,3.0,1.192e-13,4.957e-14,1.192e-13,4.957e-14,0.1192,0.04957,1e-12,6.85,OK
Mkn421,week,2025-03-03_2025-03-09,60740.5,2025-03-03,2025-03-09,42,2.6,3.0,7.33e-14,4.647e-14,7.33e-14,4.647e-14,0.0733,0.04647,1e-12,2.84,OK
Mkn421,week,2025-03-10_2025-03-16,60747.5,2025-03-10,2025-03-16,42,2.6,3.0,2.8025e-13,5.534e-14,2.8025e-13,5.534e-14,0.28025,0.05534,1e-12,33.81,OK
Mkn421,week,2025-03-17_2025-03-23,60754.5,2025-03-17,2025-03-23,42,2.6,3.0,1.9968e-13,4.795e-14,1.9968e-13,4.795e-14,0.19968,0.04795,1e-12,22.59,OK
Mkn421,week,2025-03-24_2025-03-30,60761.5,2025-03-24,2025-03-30,42,2.6,3.0,1.5321e-13,4.615e-14,1.5321e-13,4.615e-14,0.15321,0.04615,1e-12,15.49,OK
Mkn421,week,2025-03-31_2025-04-06,60768.5,2025-03-31,2025-04-06,42,2.6,3.0,1.7215e-13,4.973e-14,1.7215e-13,4.973e-14,0.17215,0.04973,1e-12,14.96,OK
Mkn421,week,2025-04-07_2025-04-13,60775.5,2025-04-07,2025-04-13,42,2.6,3.0,1.8829e-13,5.128e-14,1.8829e-13,5.128e-14,0.18829,0.05128,1e-12,17.51,OK
Mkn421,week,2025-04-14_2025-04-20,60782.5,2025-04-14,2025-04-20,42,2.6,3.0,2.1363e-13,5.357e-14,2.1363e-13,5.357e-14,0.21363,0.05357,1e-12,20.18,OK
Mkn421,week,2025-04-21_2025-04-27,60789.5,2025-04-21,2025-04-27,42,2.6,3.0,1.6763e-13,4.894e-14,1.6763e-13,4.894e-14,0.16763,0.04894,1e-12,14.86,OK
Mkn421,week,2025-04-28_2025-05-04,60796.5,2025-04-28,2025-05-04,42,2.6,3.0,3.6078e-13,5.647e-14,3.6078e-13,5.647e-14,0.36078,0.05647,1e-12,53.4,OK
Mkn421,week,2025-05-05_2025-05-11,60803.5,2025-05-05,2025-05-11,42,2.6,3.0,3.3939e-13,5.47e-14,3.3939e-13,5.47e-14,0.33939,0.0547,1e-12,50.93,OK
Mkn421,week,2025-05-12_2025-05-18,60810.5,2025-05-12,2025-05-18,42,2.6,3.0,1.2443e-13,4.707e-14,1.2443e-13,4.707e-14,0.12443,0.04707,1e-12,8.48,OK
Mkn421,week,2025-05-19_2025-05-25,60817.5,2025-05-19,2025-05-25,36,2.6,3.0,4.113e-14,4.347e-14,4.113e-14,4.347e-14,0.04113,0.04347,1e-12,0.99,OK
Mkn421,week,2025-05-26_2025-06-01,60824.5,2025-05-26,2025-06-01,31,2.6,3.0,2.3253e-13,5.875e-14,2.3253e-13,5.875e-14,0.23253,0.05875,1e-12,18.94,OK
Mkn421,week,2025-06-02_2025-06-08,60831.5,2025-06-02,2025-06-08,42,2.6,3.0,2.5721e-13,5.11e-14,2.5721e-13,5.11e-14,0.25721,0.0511,1e-12,35.28,OK
Mkn421,week,2025-06-09_2025-06-15,60838.5,2025-06-09,2025-06-15,42,2.6,3.0,1.5605e-13,4.904e-14,1.5605e-13,4.904e-14,0.15605,0.04904,1e-12,12.41,OK
Mkn421,week,2025-06-16_2025-06-22,60845.5,2025-06-16,2025-06-22,42,2.6,3.0,3.096e-13,4.917e-14,3.096e-13,4.917e-14,0.3096,0.04917,1e-12,65.04,OK
Mkn421,week,2025-06-23_2025-06-29,60852.5,2025-06-23,2025-06-29,39,2.6,3.0,1.562e-13,4.862e-14,1.562e-13,4.862e-14,0.1562,0.04862,1e-12,12.46,OK
Mkn421,week,2025-06-30_2025-07-06,60859.5,2025-06-30,2025-07-06,42,2.6,3.0,2.0923e-13,4.914e-14,2.0923e-13,4.914e-14,0.20923,0.04914,1e-12,24.43,OK
Mkn421,week,2025-07-07_2025-07-13,60866.5,2025-07-07,2025-07-13,42,2.6,3.0,3.041e-13,5.471e-14,3.041e-13,5.471e-14,0.3041,0.05471,1e-12,38.92,OK
Mkn421,week,2025-07-14_2025-07-20,60873.5,2025-07-14,2025-07-20,42,2.6,3.0,6.417e-14,3.982e-14,6.417e-14,3.982e-14,0.06417,0.03982,1e-12,3.53,OK
Mkn421,week,2025-07-21_2025-07-27,60880.5,2025-07-21,2025-07-27,30,2.6,3.0,1.6135e-13,6.209e-14,1.6135e-13,6.209e-14,0.16135,0.06209,1e-12,8.53,OK
