source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
mkn421,Mkn421,2022-04-04_2022-04-10,week,59676.5,2022-04-04,2022-04-10,4.645e-13,5.192e-14,0.4645,0.05192,1e-12,118.49,2.6,3.0,38,OK,OK,True
mkn421,Mkn421,2022-04-11_2022-04-17,week,59683.5,2022-04-11,2022-04-17,3.1379e-13,5.186e-14,0.31379,0.05186,1e-12,48.63,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-04-18_2022-04-24,week,59690.5,2022-04-18,2022-04-24,8.067e-14,4.085e-14,0.08067,0.04085,1e-12,4.67,2.6,3.0,40,OK,OK,True
mkn421,Mkn421,2022-04-25_2022-05-01,week,59697.5,2022-04-25,2022-05-01,2.1095e-13,4.984e-14,0.21095,0.04984,1e-12,23.82,2.6,3.0,34,OK,OK,True
mkn421,Mkn421,2022-05-02_2022-05-08,week,59704.5,2022-05-02,2022-05-08,3.7444e-13,5.466e-14,0.37444,0.05466,1e-12,67.11,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2022-05-09_2022-05-15,week,59711.5,2022-05-09,2022-05-15,9.1194e-13,6.437e-14,0.91194,0.06437,1e-12,321.4,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2022-05-16_2022-05-22,week,59718.5,2022-05-16,2022-05-22,2.32698e-12,7.917e-14,2.32698,0.07917,1e-12,1661.55,2.6,3.0,37,OK,OK,True
mkn421,Mkn421,2022-05-23_2022-05-29,week,59725.5,2022-05-23,2022-05-29,7.4217e-13,6.156e-14,0.74217,0.06156,1e-12,226.29,2.6,3.0,40,OK,OK,True
mkn421,Mkn421,2022-05-30_2022-06-05,week,59732.5,2022-05-30,2022-06-05,9.3368e-13,6.658e-14,0.93368,0.06658,1e-12,315.48,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-06-06_2022-06-12,week,59739.5,2022-06-06,2022-06-12,8.5774e-13,6.567e-14,0.85774,0.06567,1e-12,273.81,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-06-13_2022-06-19,week,59746.5,2022-06-13,2022-06-19,6.691e-13,6.625e-14,0.6691,0.06625,1e-12,153.31,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2022-06-20_2022-06-26,week,59753.5,2022-06-20,2022-06-26,6.3853e-13,7.264e-14,0.63853,0.07264,1e-12,111.29,2.6,3.0,33,OK,OK,True
mkn421,Mkn421,2022-06-27_2022-07-03,week,59760.5,2022-06-27,2022-07-03,5.924e-13,6.823e-14,0.5924,0.06823,1e-12,106.6,2.6,3.0,35,OK,OK,True
mkn421,Mkn421,2022-07-04_2022-07-10,week,59767.5,2022-07-04,2022-07-10,1.0677e-12,7.33e-14,1.0677,0.0733,1e-12,321.24,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-07-11_2022-07-17,week,59774.5,2022-07-11,2022-07-17,7.0604e-13,6.336e-14,0.70604,0.06336,1e-12,186.01,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-07-18_2022-07-24,week,59781.5,2022-07-18,2022-07-24,8.8225e-13,6.608e-14,0.88225,0.06608,1e-12,272.49,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2022-07-25_2022-07-31,week,59788.5,2022-07-25,2022-07-31,6.5442e-13,6.267e-14,0.65442,0.06267,1e-12,156.82,2.6,3.0,42,OK,OK,True
