# ra : 166.114
# dec : 38.209
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2022-06-27_2022-07-03,59760.16680532409,"[33895.0, 4165.0, 501.0, 36.0, 16.0, 0.0, 0.0]","[33292.57557495767, 3733.988595983481, 354.8395966925311, 21.602649061984096, 4.991670080392086, 0.31932036770524275, 0.18097641680554455]","[876341044.3578311, 99011782.2098204, 9489559.01963328, 578309.7559220727, 135900.78037158374, 9537.424230086513, 4816.52191951171]",151880.0
2022-07-04_2022-07-10,59767.16666122664,"[38342.0, 4897.0, 681.0, 66.0, 18.0, 2.0, 0.0]","[37177.38916759662, 4277.354529711588, 423.20323904826523, 26.4523002645114, 5.749147565970142, 0.5514886423484571, 0.21303709623742897]","[1193489938.8331175, 137517978.43182468, 13635124.93829498, 854001.578098939, 185834.749886021, 17725.419834318993, 7236.31969869639]",183500.6
2022-07-11_2022-07-17,59774.16690879582,"[42182.0, 5205.0, 654.0, 62.0, 22.0, 3.0, 0.0]","[41071.00150377521, 4727.407816018806, 468.4283837908137, 28.8794611713506, 6.790511488401263, 0.5377888882069877, 0.2387768728762144]","[1399169518.6911764, 161161808.70621157, 16006336.027688585, 988723.8654584889, 232928.31830939095, 17865.60375403529, 8356.126857493178]",202034.8
2022-07-18_2022-07-24,59781.1668662036,"[41588.0, 5250.0, 686.0, 66.0, 18.0, 2.0, 1.0]","[40671.76418223416, 4624.874408545951, 449.81439422061766, 28.054541106991135, 6.588498895189727, 0.4697806087055136, 0.22600179697285272]","[1387095763.2367673, 157831186.31404752, 15373538.37778291, 956884.7812032911, 225881.90537587905, 16312.335283324674, 7964.327302927739]",201458.7
2022-07-25_2022-07-31,59788.16675636565,"[41115.0, 5106.0, 624.0, 70.0, 12.0, 1.0, 1.0]","[40151.306097738816, 4578.582949746902, 446.0038532661149, 28.11279635405838, 6.646595513974026, 0.4624476559083444, 0.2941262698009547]","[1372545061.0706077, 156947716.02274805, 15371036.526106805, 978236.2165717676, 232207.27071072854, 16661.783348970166, 10036.097089038945]",202021.7
2022-08-01_2022-08-07,59795.16681076432,"[42049.0, 5353.0, 763.0, 78.0, 23.0, 4.0, 0.0]","[40801.85031296839, 4662.066188543172, 458.2052322214332, 28.170972353553996, 6.383084234849495, 0.45408664426185785, 0.2109631498194725]","[1404112820.2972183, 160648636.0012818, 15820863.020297341, 975796.8813915226, 222985.0687218775, 15060.089239449873, 7051.934457737721]",202274.5
2022-08-08_2022-08-14,59802.166529745205,"[40675.0, 5299.0, 817.0, 114.0, 47.0, 6.0, 0.0]","[39265.0411852179, 4497.458902067823, 440.0123085918703, 27.306940993836715, 6.220207415565282, 0.41755666152480087, 0.20666088664251303]","[1294904543.4531581, 148667805.11780614, 14598821.419791818, 908620.7605534144, 206979.0738657794, 14695.612331233744, 7609.304421822491]",193138.2
2022-08-15_2022-08-21,59809.16680590272,"[38024.0, 4547.0, 515.0, 52.0, 13.0, 1.0, 1.0]","[37313.22238642216, 4298.773902029979, 419.50773115138117, 27.363049513772907, 5.965710353421593, 0.4945465220260477, 0.2135216631221651]","[1232466493.4429011, 142131987.27350757, 13878839.474383546, 905522.7904345493, 198825.65844958628, 16251.102173626978, 7512.796971398865]",189258.9
2022-08-22_2022-08-28,59816.16690625,"[35907.0, 4301.0, 509.0, 46.0, 16.0, 4.0, 0.0]","[35375.38620967884, 4008.5939920085625, 388.3179873420938, 24.268916822075756, 5.206987714033949, 0.3577096014603099, 0.17860456047953982]","[1156402084.9396331, 131572724.83990099, 12801495.78036227, 806324.7776875736, 174462.91007439306, 11764.574980984047, 6518.201013822782]",177989.6
2022-08-29_2022-09-04,59823.14737326394,"[37517.0, 4378.0, 511.0, 42.0, 6.0, 3.0, 0.0]","[37039.93671090393, 4224.716478850618, 412.79022811720495, 26.2141135967951, 5.870979676806968, 0.579530221770995, 0.22397492224083948]","[1197313145.8821008, 136584964.15346178, 13336712.854025299, 843697.2152079075, 189175.70743341395, 18049.32553580039, 7409.76996868674]",185342.0
2022-09-05_2022-09-11,59830.14744907413,"[38879.0, 4811.0, 576.0, 67.0, 15.0, 1.0, 1.0]","[38661.674334366806, 4455.812276814432, 450.6748705811912, 28.872177781457047, 7.113014483787952, 0.49300928926692333, 0.26380479605891394]","[1301321638.3902075, 150091310.93380198, 15176558.230110986, 970258.842724434, 239883.4575281925, 17641.301185549735, 8691.38162348122]",191722.1
2022-09-12_2022-09-18,59837.1668284719,"[34404.0, 4198.0, 525.0, 39.0, 20.0, 3.0, 0.0]","[33811.719873943264, 3894.5099414767897, 389.8564251879723, 24.895180660048837, 5.567085027121664, 0.4608937594754137, 0.1988683027056046]","[1111070125.8218005, 127956032.24926004, 12814439.824898966, 814969.6954589727, 183128.4421919954, 14376.771989706223, 7148.159730218255]",171848.5
2022-09-19_2022-09-25,59844.16651377377,"[34566.0, 4144.0, 538.0, 55.0, 17.0, 2.0, 1.0]","[33902.3766013177, 3894.5759796786015, 388.2922107799719, 24.543643552068158, 5.5389065230867365, 0.4292944226008115, 0.1886648706041269]","[1081881667.8320436, 124284483.0893526, 12349082.346534872, 778934.1309795092, 176849.47954557402, 14084.366740267431, 6105.923878487034]",170411.1
2022-09-26_2022-10-02,59851.1669710641,"[29444.0, 3753.0, 541.0, 68.0, 15.0, 4.0, 1.0]","[28434.675481959617, 3235.146647884686, 322.6779061269678, 20.266792761987166, 4.621846332222279, 0.35783390967725676, 0.16951082516627114]","[954026419.0126704, 108647642.64273874, 10830884.583183832, 680683.3781209618, 155200.57281146455, 12401.925726468911, 5481.539111691959]",138719.0
2022-10-03_2022-10-09,59858.16684722263,"[40678.0, 5444.0, 840.0, 150.0, 57.0, 4.0, 0.0]","[39761.953017664615, 4591.016905516522, 458.1064094654561, 29.081035214568313, 6.9565909604843, 0.5680051180440631, 0.21242280076374054]","[1379906307.9613466, 159231759.11700717, 15894949.050692922, 1007418.6287425061, 240947.03027203507, 19240.64667054894, 7476.885159021915]",202123.0
2022-10-10_2022-10-16,59865.16683425795,"[38658.0, 4908.0, 781.0, 98.0, 27.0, 5.0, 1.0]","[37205.307161557226, 4345.029156123671, 437.90337743398277, 28.694847032481114, 6.993110745516327, 0.4716859590937719, 0.21272469475659417]","[1271707441.3282888, 148342010.34070653, 14932376.865305355, 978481.7432586284, 236225.08326953204, 16447.93016894609, 7827.2085657750395]",195353.5
2022-10-17_2022-10-23,59871.978755787066,"[39333.0, 5227.0, 908.0, 129.0, 53.0, 5.0, 0.0]","[38008.73663728396, 4410.277301883564, 451.83516370399184, 29.869224122055627, 6.830289157416155, 0.5944663455898904, 0.24218459300240022]","[1221646684.834841, 141696986.42370197, 14516908.430938346, 954947.5491090271, 221884.5179388444, 19452.457597523524, 7371.298926815057]",187120.5
2022-10-24_2022-10-30,59879.2502747682,"[41297.0, 5299.0, 814.0, 114.0, 45.0, 6.0, 0.0]","[39869.84883627554, 4623.039649985813, 464.73566806500804, 31.444361331328636, 7.111484709459634, 0.612341066618606, 0.19585188002815393]","[1381586361.9370296, 160156891.4992038, 16086018.986291314, 1090601.8293747646, 245651.26527829244, 20625.949367424742, 7226.604742131476]",202032.2
2022-10-31_2022-11-06,59886.16695219893,"[40131.0, 5087.0, 675.0, 77.0, 24.0, 3.0, 0.0]","[39018.85953149915, 4538.214693519681, 460.8801980117406, 30.44108001778104, 7.287075072143831, 0.5396630119442212, 0.254797995942442]","[1333761653.437382, 155129243.1852488, 15737763.95361202, 1040229.1992628886, 248690.74476909082, 18544.55302299509, 8620.83865951083]",197480.5
2022-11-07_2022-11-13,59893.16699583343,"[40835.0, 4952.0, 645.0, 74.0, 16.0, 3.0, 0.0]","[40346.40855903504, 4673.588198302534, 473.9980806993903, 31.320070673481354, 6.918787392129087, 0.533568669999308, 0.23393207011285128]","[1399240284.8602896, 162002592.9340646, 16409948.934816813, 1087712.7178241955, 239424.0572724999, 17437.789179863656, 8799.809196297188]",202222.0
2022-11-14_2022-11-20,59900.16687060168,"[40962.0, 5027.0, 635.0, 68.0, 23.0, 2.0, 0.0]","[39850.47408284295, 4595.183976843633, 465.35174594364577, 31.158771867747472, 7.39186116296468, 0.6178451862922594, 0.25420460976907755]","[1354485401.3934653, 156253800.03713557, 15820620.251816152, 1057655.4913299773, 251740.54460269285, 19865.97183770058, 8551.181591772736]",195385.3
2022-11-21_2022-11-27,59907.16699351847,"[41514.0, 5225.0, 710.0, 79.0, 21.0, 3.0, 0.0]","[40319.053039778635, 4639.581393971982, 465.9504602220134, 30.959448642470708, 7.015108464567924, 0.6203880161187935, 0.25624106611572184]","[1363993276.209464, 157094185.75957772, 15796654.278120352, 1045350.864861316, 238801.94360651122, 21206.00547524551, 8877.797335673271]",194961.9
2022-11-28_2022-12-04,59914.166677777845,"[42813.0, 5881.0, 1144.0, 209.0, 101.0, 17.0, 1.0]","[40740.277337759326, 4692.054474960448, 469.42573434685045, 30.164658890273927, 7.01498097917633, 0.5916202297526709, 0.23711703545478785]","[1371683530.397397, 158038532.9655353, 15816945.049627233, 1015037.3637481648, 235988.37293646604, 20215.42960729028, 8374.847755246103]",193484.5
2022-12-05_2022-12-11,59921.166612731264,"[43273.0, 5602.0, 911.0, 135.0, 38.0, 8.0, 0.0]","[41519.11497711774, 4812.166565671149, 484.7199680197625, 31.826485586090865, 7.505686814082994, 0.5142555078375126, 0.2233914951198094]","[1425914155.7674646, 165265490.2091316, 16642108.699690212, 1093086.3210915793, 257450.3665812427, 17665.46943809415, 7584.30382364004]",202104.9
2022-12-12_2022-12-18,59928.16688993055,"[43078.0, 5507.0, 799.0, 88.0, 26.0, 1.0, 0.0]","[41642.39326616389, 4810.670818273338, 479.72925948500693, 31.464767618087922, 7.317011820805538, 0.6270188264931186, 0.22295044807893735]","[1411568334.1575549, 163081553.28686127, 16285205.619418863, 1071998.2919563756, 250231.62648654377, 20898.698261661855, 8082.176152706137]",198280.1
2022-12-19_2022-12-25,59935.16690578736,"[43711.0, 5601.0, 755.0, 66.0, 24.0, 2.0, 0.0]","[42516.55254274903, 4904.515997832608, 492.010655813719, 31.956607460769682, 7.671618423800864, 0.6179828273103521, 0.23811658637765698]","[1464901783.06978, 169104882.38093823, 16972435.23699924, 1101378.1933302914, 265705.81987625815, 21237.815158680503, 7674.861302069226]",202219.3
2022-12-26_2023-01-01,59942.16682083384,"[37689.0, 4950.0, 845.0, 106.0, 38.0, 3.0, 0.0]","[36143.35745390193, 4191.355742458018, 428.0498599419387, 28.133367380034358, 6.4368596588731855, 0.6726317265330956, 0.22023799820697715]","[1186536390.5549264, 137639630.0278516, 14060017.182936223, 926975.6178558944, 211426.54843257467, 22009.81119252518, 7829.591760535102]",171318.1
2023-01-02_2023-01-08,59949.16686342559,"[43086.0, 5957.0, 1106.0, 137.0, 61.0, 7.0, 3.0]","[41057.38648232946, 4788.691641856143, 493.2850124890207, 33.82839929721833, 7.584543420110663, 0.5825875491223758, 0.2710129771063763]","[1382256285.0672135, 161093810.9949092, 16616211.80507957, 1140364.4009720436, 255376.11091720755, 19961.462378801763, 9132.436609128896]",201656.2
2023-01-09_2023-01-15,59956.16683078704,"[45683.0, 6821.0, 1482.0, 249.0, 122.0, 14.0, 3.0]","[42849.95703486154, 4965.407103989823, 504.7407476311714, 33.06664488567116, 7.776547816712738, 0.6222318726729886, 0.24186954261705043]","[1476662681.6374934, 171155764.24661732, 17398889.969377775, 1139130.9773732042, 267678.4133099104, 21830.768250010056, 8027.157665030573]",202157.3
2023-01-16_2023-01-22,59963.16676030106,"[46195.0, 6413.0, 1385.0, 246.0, 124.0, 18.0, 1.0]","[43908.32436669409, 5067.56817924878, 518.9638713746463, 34.22202773182117, 7.716907137433721, 0.6648487909928187, 0.2961031030307552]","[1510379512.5835514, 174336145.92797512, 17870864.46168277, 1178263.8580436453, 265226.5727324899, 22285.240792159497, 9525.946901926998]",202238.1
2023-01-23_2023-01-29,59970.16675717596,"[44470.0, 5890.0, 994.0, 162.0, 64.0, 14.0, 2.0]","[42842.068458931, 4929.667656767462, 490.9349429072625, 31.379261184969096, 7.269948116371946, 0.5551988366417449, 0.21272982294944576]","[1475761910.0500526, 169807902.42969227, 16919064.56409742, 1082546.4599465749, 251008.28062858843, 19063.37625318167, 7407.314949806955]",202932.9
2023-01-30_2023-02-05,59977.16682650465,"[43571.0, 5682.0, 881.0, 114.0, 36.0, 2.0, 0.0]","[42327.641535679286, 4884.969307008936, 489.60600707223904, 32.21188957585399, 7.109671516399401, 0.6759540506531613, 0.2835006925829384]","[1445381449.0071893, 166824653.73176476, 16720484.27784397, 1101749.5865293322, 243250.36441904152, 23360.99423031486, 9909.171907676773]",203658.4
2023-02-06_2023-02-12,59984.16681087963,"[45261.0, 6114.0, 1037.0, 166.0, 74.0, 9.0, 0.0]","[43746.67458710789, 5053.197402240836, 508.94610435611185, 33.37562415820951, 7.491968502719548, 0.576775915050015, 0.29295636574314526]","[1508716112.7786543, 174273554.78451952, 17554759.663039375, 1149600.4777642738, 259788.7942249717, 19338.007922988312, 9824.478936374018]",203673.6
2023-02-13_2023-02-19,59991.166785648245,"[43205.0, 5483.0, 866.0, 102.0, 50.0, 5.0, 0.0]","[42010.74123361611, 4854.838569366654, 490.5115011900042, 31.48508118857784, 7.268965268072643, 0.4950611372386465, 0.23532055750546724]","[1450227558.6640108, 167493244.5490294, 16920424.442123216, 1083475.914290123, 250227.0417245772, 17171.7604569448, 7691.919415505405]",203725.4
2023-02-20_2023-02-26,59998.16684629615,"[42516.0, 5366.0, 710.0, 56.0, 12.0, 2.0, 0.0]","[42021.006513086686, 4866.817773870296, 490.7056086974508, 32.43204811804157, 7.871064370744449, 0.5822071264541787, 0.2431953171872445]","[1449855128.7589655, 167819207.60421407, 16896108.976400375, 1116623.9386670059, 270703.2327605546, 19789.489926476752, 8318.795760685864]",203690.1
2023-02-27_2023-03-05,60005.16687835648,"[41198.0, 5117.0, 642.0, 57.0, 18.0, 1.0, 0.0]","[41340.2329973188, 4780.614124684477, 484.2111526807618, 31.2011633552288, 7.395480619315932, 0.6776528597494608, 0.23047810402434854]","[1423045638.0637698, 164381890.7208144, 16628782.559220014, 1069458.1257967278, 254769.60335259716, 23120.643479873437, 8264.576832000706]",203674.2
2023-03-06_2023-03-12,60012.16669861128,"[38376.0, 4647.0, 551.0, 70.0, 22.0, 2.0, 0.0]","[37929.90400169658, 4403.374878911788, 452.17792984639175, 29.94680998863723, 7.07287144167313, 0.4581640639789345, 0.269477551999121]","[1261451860.7340763, 146608873.77159703, 15033119.090427794, 997185.2673089495, 237143.00217715383, 15693.556480058836, 8969.953746544415]",187522.3
2023-03-13_2023-03-19,60019.16670821783,"[43086.0, 5381.0, 711.0, 64.0, 26.0, 2.0, 1.0]","[42336.98419995909, 4925.535036735922, 506.1509939522242, 33.213820810137726, 7.710551014616219, 0.5536144068570655, 0.25117635440190184]","[1459126010.4846194, 169801059.99276727, 17436482.56328309, 1141259.3966169027, 266182.22378976614, 19471.120484678097, 8617.188111747202]",203371.4
2023-03-20_2023-03-26,60026.16679004633,"[44939.0, 5652.0, 752.0, 92.0, 31.0, 1.0, 1.0]","[43892.53818937146, 5120.174069646575, 520.0288963919438, 33.93984944441101, 8.08502464833297, 0.6966864274856516, 0.22559691471632148]","[1520176943.5012894, 177259670.2395858, 17996900.57141223, 1173642.505921945, 279983.42620661564, 23498.034052804087, 8593.300159243634]",203717.1
2023-03-27_2023-04-02,60033.166902199344,"[44734.0, 5455.0, 807.0, 101.0, 24.0, 7.0, 0.0]","[43475.400097117774, 5059.41594046758, 515.2654606826184, 34.83991800391558, 8.280755047067661, 0.6239853968806235, 0.26741520428853977]","[1503642555.5499785, 174870181.8274208, 17776108.09644803, 1199826.554846995, 283459.0412516206, 22143.947085033906, 9436.444181383227]",203310.5
2023-04-03_2023-04-09,60040.16684895881,"[44518.0, 5835.0, 965.0, 150.0, 41.0, 10.0, 1.0]","[43067.03680968592, 5020.110299420976, 509.5285164113443, 33.329522601081614, 7.798729443874431, 0.6470282460250909, 0.22072918490363944]","[1494286271.952509, 174089724.10596597, 17656681.757856436, 1153299.2867780935, 271116.05006617034, 22626.370346491723, 7488.691416221278]",203641.0
2023-04-10_2023-04-16,60047.16669548633,"[43149.0, 5617.0, 860.0, 120.0, 49.0, 4.0, 1.0]","[41751.039838771765, 4848.731084168484, 497.4841717428306, 32.43318237584936, 7.628868678239694, 0.6448003348835065, 0.2334348015025953]","[1436304053.5580866, 166730991.22172895, 17096804.583016016, 1110353.537629099, 262705.6006321126, 22049.98669000464, 7774.231881078385]",203739.1
2023-04-17_2023-04-23,60054.16680555557,"[45304.0, 6432.0, 1370.0, 254.0, 133.0, 20.0, 1.0]","[42618.572174621375, 4963.8635286100825, 492.8332131637015, 32.139232996076565, 7.147419327370622, 0.5264379601342597, 0.26534344267310467]","[1388667432.78013, 161399887.5206507, 15969833.603963753, 1038185.1490388411, 231390.48221824024, 17140.50600683637, 8631.796613569048]",202978.7
2023-04-24_2023-04-30,60061.166785763984,"[40342.0, 5198.0, 830.0, 89.0, 41.0, 3.0, 0.0]","[39057.87792948302, 4527.100594608682, 461.12912511274607, 30.345233054409086, 6.977057246489196, 0.5030154440516627, 0.18348547028762358]","[1299417156.2705574, 150335584.73090473, 15281698.965042286, 1002365.9906546418, 231345.53992068008, 17442.578267604837, 6558.703532572486]",193745.5
2023-05-01_2023-05-07,60068.16675104176,"[43999.0, 5711.0, 937.0, 139.0, 71.0, 9.0, 0.0]","[43070.42736831396, 4990.2833609175495, 506.51317988751777, 32.35916084815677, 7.479825259683288, 0.6533980732210013, 0.23045821137560946]","[1488933638.8455987, 172512523.31723756, 17507102.328372125, 1119654.038550276, 257404.06687341403, 22259.24123262827, 7998.990326317672]",203696.4
2023-05-08_2023-05-14,60075.16686215272,"[44152.0, 6069.0, 1150.0, 181.0, 114.0, 23.0, 0.0]","[42045.04478156732, 4870.663310708923, 493.7256457542747, 32.779473264192255, 7.336969886670004, 0.6466590463830074, 0.29706867030604556]","[1442543937.855036, 166933224.01755276, 16910856.698908698, 1121951.0468347978, 253149.30024458424, 22431.407544051155, 10569.767913353642]",203709.5
2023-05-15_2023-05-21,60082.16686030101,"[42366.0, 5495.0, 908.0, 131.0, 38.0, 10.0, 0.0]","[40943.596949300874, 4709.535222898201, 464.4974624709246, 29.47060278625788, 6.443077241798923, 0.4910193027366009, 0.22167076019068474]","[1382294416.2084284, 159066946.14817175, 15699570.212510293, 997930.1196164361, 219473.17866594944, 17062.59738002281, 7650.0525892134765]",198005.2
2023-05-22_2023-05-28,60089.16687615765,"[43214.0, 5810.0, 1055.0, 179.0, 97.0, 18.0, 2.0]","[41776.28144046693, 4813.003689380807, 475.53619156820685, 30.37126915821439, 6.854044081941329, 0.6495147993182423, 0.24432248713522386]","[1413480613.9898136, 162863793.6666331, 16117606.155692102, 1028245.1242711488, 234098.26065112193, 21512.290824115247, 8219.476678950185]",203214.9
2023-05-29_2023-06-04,60096.1668083332,"[42023.0, 5125.0, 711.0, 83.0, 29.0, 4.0, 0.0]","[41389.46101420328, 4721.5086269853855, 460.6139107209468, 28.98679550165126, 6.701949473434815, 0.42586185203880234, 0.2200470129689972]","[1396821625.1048484, 159434919.84414205, 15584616.658535248, 983175.3454653786, 228616.73372915073, 14582.242653251084, 8032.558615820136]",201496.3
2023-06-05_2023-06-11,60103.167110069255,"[42237.0, 5037.0, 663.0, 65.0, 32.0, 3.0, 0.0]","[41452.10712079535, 4726.1088915108485, 463.5886778822613, 29.603270424162663, 6.433842040844796, 0.4930474429694842, 0.24630770252729478]","[1424808418.8556638, 162299661.25075337, 15929195.91129871, 1014962.9849191649, 219498.25275556577, 16503.22051757894, 9111.026108680253]",202158.8
2023-06-12_2023-06-18,60110.16689143563,"[42502.0, 5069.0, 645.0, 58.0, 28.0, 1.0, 1.0]","[41802.55926764012, 4733.21008031843, 460.85662979590256, 28.837913740496365, 6.294736371194845, 0.4495572702273808, 0.22806422766583048]","[1440398143.3359287, 163287458.22585356, 15941503.835912121, 999450.7639996487, 220132.14644687058, 15861.553580218537, 8576.873021805415]",202117.7
2023-06-19_2023-06-25,60117.16688773152,"[41963.0, 5375.0, 856.0, 144.0, 55.0, 10.0, 0.0]","[40913.33377608934, 4616.413059767817, 452.15022430148656, 28.351470050378346, 6.373798006543951, 0.5073289007930594, 0.1926367336119227]","[1406585608.1629174, 158940668.9933453, 15608804.093165224, 983173.3865526667, 222379.0377188653, 17746.587489650345, 7112.017938502769]",201132.8
2023-06-26_2023-07-02,60124.166909374864,"[42868.0, 5359.0, 888.0, 124.0, 60.0, 13.0, 2.0]","[41474.60627792589, 4624.65536617732, 442.2685482515685, 27.72504900486791, 6.183788056043742, 0.4841184571889144, 0.19880110940906423]","[1418779851.8626573, 158307073.70844445, 15167569.383255677, 954721.4264733831, 213877.6060550498, 16605.807674516385, 7279.965979328128]",202077.3
2023-07-03_2023-07-09,60131.166912731336,"[40958.0, 4772.0, 513.0, 31.0, 11.0, 1.0, 0.0]","[40439.14658623169, 4473.407298113056, 424.57375382681903, 25.705746676952618, 5.5912409005989385, 0.47848685357527015, 0.23369038418304794]","[1381378838.9481013, 153040002.87100348, 14587476.148736311, 889316.7671920857, 195819.19453482653, 16807.79971005829, 7848.937553685268]",202103.9
2023-07-10_2023-07-16,60138.16683148146,"[41177.0, 4885.0, 703.0, 87.0, 40.0, 5.0, 0.0]","[40105.40272873889, 4401.755913561578, 416.79418264992233, 25.789188418765328, 5.77105946641318, 0.4347082319402171, 0.24682965372220633]","[1348962910.2063549, 148280486.09754, 14082514.818346567, 872505.0068111576, 196820.69450728095, 14776.016169430626, 7752.939420395493]",197671.1
2023-07-17_2023-07-23,60145.16698715271,"[40999.0, 5086.0, 710.0, 83.0, 44.0, 6.0, 0.0]","[39878.889912223814, 4407.418245703479, 419.4620567210834, 26.07675939464721, 6.028298655884815, 0.447264891702731, 0.1671693287160546]","[1369895229.9234743, 151547101.93217623, 14447058.929860907, 899622.0647756368, 209717.0765917301, 16145.255099446582, 5913.164545333388]",202099.3
2023-07-24_2023-07-30,60152.16686215278,"[35340.0, 4163.0, 572.0, 62.0, 23.0, 2.0, 2.0]","[34627.211447289155, 3821.2883306286726, 367.48750584198734, 23.00699680567215, 5.5959512092057935, 0.47005044809963753, 0.1893614847978568]","[1172322338.419963, 129411863.88883774, 12446127.066563528, 781438.1940729046, 189540.18377730186, 15638.490585093596, 6655.752646948312]",172741.2
2023-07-31_2023-08-06,60159.16689525477,"[41304.0, 5087.0, 654.0, 68.0, 32.0, 5.0, 0.0]","[40694.557172361325, 4502.109141984119, 432.83778051054475, 26.47990506614264, 6.045085303071666, 0.5236584476545264, 0.14699338905507386]","[1396947527.683333, 154612987.3533563, 14876744.701711828, 911240.6009530482, 209135.3861390192, 17959.735262521346, 5548.3922159873755]",202152.3
2023-08-07_2023-08-13,60166.16702233809,"[36216.0, 4311.0, 587.0, 59.0, 33.0, 2.0, 1.0]","[35511.9119557092, 3943.6293987535832, 376.77031605321656, 23.197944345468052, 5.518312559814945, 0.39322771363083353, 0.15553032588777319]","[1166944590.1939313, 129963627.23488857, 12465930.399670118, 771681.3736970746, 183827.676475447, 13825.438131445348, 4886.356382568882]",179018.6
2023-08-14_2023-08-20,60173.16709594929,"[12247.0, 1532.0, 224.0, 33.0, 14.0, 5.0, 0.0]","[12060.895336784582, 1348.652012742419, 131.3798041893266, 7.899377061814552, 1.8504656969322675, 0.1353791267724936, 0.09319553543912462]","[404500077.2788377, 44990749.010974236, 4367880.009316742, 263508.71883900015, 62972.75279813936, 4423.694721935007, 3477.794271036102]",76113.9
2023-08-21_2023-08-27,60180.16712303249,"[29713.0, 3718.0, 482.0, 44.0, 16.0, 2.0, 2.0]","[29013.14498438654, 3258.0682242829034, 316.23333002212837, 19.04064352288221, 4.374002807863808, 0.3609286338633213, 0.15737873844043132]","[984911600.4490378, 110474291.95528562, 10725115.984188693, 646147.5931914104, 148446.81701579626, 12375.810423027886, 5444.000184782007]",150573.9
2023-08-28_2023-09-03,60187.16670706021,"[38432.0, 4599.0, 636.0, 90.0, 26.0, 4.0, 0.0]","[37443.930579024614, 4180.787294104217, 408.2838761690199, 25.068094614578712, 6.1584828933845746, 0.3981347097975229, 0.1934899793189906]","[1208519981.652319, 135196676.17855215, 13204660.893746432, 808464.3022029641, 198447.40172751385, 12969.208316078732, 5868.320677316596]",186236.7
2023-09-04_2023-09-10,60194.166676041845,"[39079.0, 4644.0, 606.0, 78.0, 24.0, 3.0, 0.0]","[38203.88356866626, 4270.003958918686, 409.5359760478302, 26.96454181395041, 6.221599138100432, 0.38301283546204373, 0.17855113786261007]","[1277861534.99858, 142928384.70616156, 13690942.662392166, 905359.6374077807, 207399.77579952005, 12870.149547674828, 5874.045787087345]",192511.5
2023-09-11_2023-09-17,60201.16667962952,"[39584.0, 5071.0, 893.0, 135.0, 70.0, 8.0, 2.0]","[38083.836354095176, 4246.3885995425035, 409.9615473248723, 25.625804755554412, 5.691173884685097, 0.4020005496002311, 0.2117857452747055]","[1289854475.2183397, 143903966.69774786, 13893761.608855197, 867165.1679359698, 194677.61611720538, 14037.186645096566, 6794.627691642862]",195544.7
2023-09-18_2023-09-24,60208.16700092539,"[41492.0, 5793.0, 1129.0, 236.0, 113.0, 13.0, 6.0]","[39278.11275390345, 4375.930574929029, 423.4934614413499, 26.63033151166092, 6.456223775902238, 0.5030924468279242, 0.18713507037336874]","[1352691774.0504694, 150721412.70685557, 14582905.774670798, 916014.216838209, 222988.50951542225, 17322.17126167615, 6777.244597659264]",202161.2
2023-09-25_2023-10-01,60215.16700601883,"[36241.0, 4754.0, 869.0, 123.0, 56.0, 3.0, 4.0]","[34808.8597674114, 3868.174572415418, 376.18696707643556, 24.054047989326875, 5.439110896313611, 0.4141796757891874, 0.20016591421573168]","[1168935163.8477588, 129990790.05627105, 12608672.007798024, 797920.0891945721, 183428.33526828268, 14570.480751643832, 6626.9505450651295]",177835.9
2023-10-02_2023-10-08,60222.16709571736,"[40539.0, 5083.0, 844.0, 122.0, 46.0, 10.0, 1.0]","[39243.06066589276, 4392.209275251943, 425.53419228308394, 27.249912145318053, 6.171228924389033, 0.6203036704575556, 0.16015856125382186]","[1359529703.7621849, 152196828.5388637, 14727025.675997, 944009.461730744, 216120.77060395337, 20713.876016812344, 6108.8203002648515]",202175.7
2023-10-09_2023-10-15,60229.16655520767,"[38260.0, 5182.0, 955.0, 169.0, 85.0, 19.0, 4.0]","[36579.91493817581, 4129.182077864105, 405.78993033261463, 25.680029448351625, 6.003624756543503, 0.473219886473177, 0.24493308602886177]","[1250362941.7423415, 141025508.15055415, 13850915.240726661, 874696.7233200135, 205596.38873992866, 15704.447922107387, 8108.515244361095]",196452.9
2023-10-16_2023-10-22,60236.16671643536,"[37177.0, 5178.0, 1306.0, 272.0, 143.0, 27.0, 3.0]","[34813.23218120378, 3899.7665957641475, 384.65557613086656, 24.21303610850195, 5.355260472257604, 0.4552819927155837, 0.12112347702917775]","[1177622590.4486346, 131702016.20673357, 12942826.361874059, 813250.5135362289, 179608.70679732735, 16057.30822636301, 4277.993422301154]",179117.5
2023-10-23_2023-10-29,60243.166953356485,"[41098.0, 5626.0, 1119.0, 235.0, 109.0, 16.0, 0.0]","[39280.912471267104, 4364.459940983302, 429.8945233779846, 27.305012268645907, 6.332298257522415, 0.5021663156559155, 0.24419867314360577]","[1321602156.8491776, 146937133.4471231, 14464130.95161163, 915806.6809600632, 212257.12637844536, 17345.730260439723, 7904.282985156954]",197331.9
