# ra : 166.114
# dec : 38.209
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2025-06-06_2025-06-06,60832.16679606485,"[6112.0, 709.0, 87.0, 8.0, 3.0, 0.0, 0.0]","[6016.0894853785, 692.4124192840138, 67.42626859074889, 3.8393698630717674, 0.9894403831366937, 0.0575277605745443, 0.025364476497663747]","[10764088.793077094, 1240401.4298870803, 121222.12814138932, 6929.816276195004, 1794.2688421635985, 100.41925788137861, 47.40990376014888]",28861.0
2025-06-07_2025-06-07,60833.1668609956,"[6044.0, 688.0, 75.0, 7.0, 3.0, 0.0, 0.0]","[5994.842839147408, 694.2864835851889, 68.69280836592893, 4.286033389026987, 1.008027236395966, 0.0755898368898455, 0.04120578980921845]","[10723402.597013263, 1242247.5193259954, 123480.15904741544, 7722.374777293797, 1815.941014602023, 137.55628105017095, 69.46501688295956]",28865.2
2025-06-08_2025-06-08,60834.16681168995,"[5923.0, 707.0, 74.0, 4.0, 3.0, 2.0, 0.0]","[5886.789540194648, 678.4207927900105, 66.14165074639064, 4.133696910020617, 0.8786942314857344, 0.053452513159684224, 0.05663116049115881]","[10656903.993361104, 1233530.7099822753, 121788.26762722156, 7778.770015610877, 1652.4989501621503, 131.2868996635301, 97.38522948053512]",28867.7
2025-06-09_2025-06-09,60835.16668287046,"[5885.0, 671.0, 86.0, 6.0, 1.0, 0.0, 0.0]","[5851.895573835276, 687.3505612693485, 68.22772658675086, 4.565045259940634, 0.960420910481911, 0.051363165798280076, 0.022797005576266426]","[10536656.100559894, 1239532.1555106014, 123305.72884519048, 8345.952346848173, 1724.96656739726, 116.17811907331259, 44.495340066679674]",28861.3
2025-06-10_2025-06-10,60836.16680787048,"[5910.0, 736.0, 68.0, 7.0, 1.0, 0.0, 0.0]","[5790.249800836487, 674.4232222847958, 67.46426248020853, 4.42392999693728, 0.9541178510459946, 0.09957883167339684, 0.0635975944756131]","[10363433.146227133, 1208860.0094089417, 120898.00978060481, 7942.335349809476, 1745.0556393470956, 192.52672100269376, 115.76771836743649]",28856.3
2025-06-11_2025-06-11,60837.16697824059,"[5847.0, 655.0, 65.0, 7.0, 0.0, 0.0, 0.0]","[5851.016970003599, 680.3012367135135, 68.42529791521648, 4.480079056764887, 1.1180347679850777, 0.07980576256540894, 0.07019800864377271]","[10473974.645703461, 1216646.5184832595, 122435.48798401457, 8029.345708293673, 1987.6019456444283, 153.65296379631468, 115.91857770629093]",28864.1
2025-06-12_2025-06-12,60838.16687719888,"[6101.0, 712.0, 78.0, 7.0, 3.0, 0.0, 0.0]","[5885.718951248862, 682.4386259573587, 66.81632196020234, 4.473420948389499, 1.0082763994860502, 0.1309071863744236, 0.03260658274395664]","[10501286.966391558, 1216674.5669263802, 119300.19334292064, 8043.560327682568, 1806.5698072697369, 228.20214113925792, 58.60038910321831]",28856.2
2025-06-13_2025-06-13,60839.16673761576,"[5745.0, 626.0, 79.0, 6.0, 3.0, 0.0, 0.0]","[5731.954677553188, 635.2733408043829, 61.91613361063301, 3.895690025841293, 0.9178804540774671, 0.0745329677344288, 0.027860883029359938]","[9094383.895245789, 1014813.6062666583, 99552.03646586956, 6288.3989836789815, 1483.8985057855493, 102.66511906207842, 33.87341767191824]",23920.9
2025-06-14_2025-06-14,60840.16692094841,"[4857.0, 619.0, 58.0, 4.0, 0.0, 0.0, 0.0]","[4894.649038160147, 563.7888803054548, 55.51703894627199, 3.475808647150183, 0.8042455331196466, 0.054542591347547534, 0.029910516889312545]","[8052475.523251895, 928413.9741588894, 91579.81417883116, 5770.264282202748, 1340.8655904439865, 84.29931255344174, 57.3646107330802]",25612.4
2025-06-15_2025-06-15,60841.16698252305,"[5850.0, 752.0, 77.0, 5.0, 2.0, 0.0, 0.0]","[5893.709980040541, 671.4203348679837, 66.80051933541299, 4.288149670169404, 1.0690410433269788, 0.08201308348541723, 0.03763672091717913]","[10576927.126128616, 1207201.6357533499, 120102.94655747972, 7747.088478569305, 1938.947650685926, 151.69324640978303, 71.707274612036]",28902.6
2025-06-16_2025-06-16,60842.16672557874,"[5854.0, 675.0, 92.0, 9.0, 5.0, 1.0, 0.0]","[5836.289558366403, 670.5142683534405, 65.06794798657884, 4.062662467863112, 0.8914386689536179, 0.0804392427981142, 0.04723179479736695]","[10393319.532770783, 1193175.1100835463, 115485.20513939465, 7228.522520431295, 1556.081318076149, 138.90817547580633, 67.25215878639874]",28683.2
2025-06-17_2025-06-17,60843.16660370372,"[5989.0, 749.0, 84.0, 8.0, 2.0, 1.0, 0.0]","[5933.920946619376, 676.9970224271149, 65.84424179958785, 4.332017563944088, 0.9563105224202968, 0.08364396876073606, 0.056396747860802066]","[10482223.366575375, 1196515.558367531, 116502.89325726646, 7669.677975897756, 1679.7136096153408, 163.56850390949558, 85.60703820117234]",28457.1
2025-06-18_2025-06-18,60844.166783564695,"[5918.0, 703.0, 69.0, 9.0, 3.0, 0.0, 0.0]","[5907.410942519423, 675.4797900111441, 65.77454942646968, 4.100761524492598, 0.8199345685471796, 0.060706049516475416, 0.026086430270212964]","[10634869.523494175, 1219617.9470166257, 119554.19793878798, 7608.252833868023, 1500.3724635057915, 120.94736209828142, 48.71205588103716]",28733.1
2025-06-19_2025-06-19,60845.16678564818,"[5883.0, 678.0, 64.0, 4.0, 3.0, 1.0, 0.0]","[5761.689059818105, 653.4381617294633, 62.27239748540483, 3.84421426860688, 0.7903729505467335, 0.05997571978372948, 0.03190213607372149]","[10448880.187476315, 1190143.0397241279, 114926.44102480027, 7113.381984373423, 1506.663753203055, 100.25493049893679, 50.14403236526594]",28858.3
2025-06-20_2025-06-20,60846.16672222238,"[6022.0, 667.0, 74.0, 7.0, 2.0, 0.0, 0.0]","[5869.109107487441, 675.0037057353497, 63.911070821726554, 3.9666056255695237, 0.8234569106445049, 0.05836788570150894, 0.02904165851685852]","[10553215.678354533, 1214586.0036040756, 115520.68240467174, 7168.164270283084, 1522.7663733671734, 123.88361803266838, 43.78518564846384]",28860.2
2025-06-21_2025-06-21,60847.16674849544,"[5737.0, 681.0, 76.0, 2.0, 2.0, 1.0, 0.0]","[5798.2386745306785, 664.8390709443207, 64.86434637502268, 3.9924493204427765, 0.8962038425909647, 0.0817573432307893, 0.008359628674549294]","[10406777.65940602, 1194618.5960237128, 116863.24729232007, 7264.556924173749, 1632.294921053552, 135.8462953447904, 20.17264204461197]",28902.1
2025-06-22_2025-06-22,60848.16688587963,"[5890.0, 718.0, 79.0, 6.0, 3.0, 1.0, 0.0]","[5853.985604198221, 672.0419380334376, 66.09828494478784, 4.201403507078585, 0.890432955269368, 0.08082877402955621, 0.05180663408741588]","[10465650.894829487, 1201566.1173757464, 118488.044991858, 7480.314712976952, 1603.4755721011384, 156.18423378758627, 85.39393904380599]",28861.0
2025-06-23_2025-06-23,60849.16689490745,"[5963.0, 715.0, 72.0, 4.0, 1.0, 0.0, 0.0]","[6001.252776069695, 685.4721068294043, 67.93985552887037, 4.333919529656567, 0.9809509035359101, 0.06347876876396168, 0.055734949181259034]","[10703839.252669167, 1223668.4583505336, 121545.94227903802, 7781.906305159624, 1772.6508226669334, 122.51157087717469, 79.07811363408508]",28906.5
2025-06-24_2025-06-24,60850.15793171308,"[5977.0, 671.0, 77.0, 13.0, 0.0, 0.0, 0.0]","[5895.875418333017, 678.2724363069957, 69.03036805036736, 4.263584964208942, 1.055807724660312, 0.08181189521045854, 0.032297051132660716]","[10173840.83806283, 1161153.222084804, 117898.60637353396, 7222.099454745149, 1780.2522419275836, 131.64621418454067, 61.581256063068125]",28858.3
2025-06-25_2025-06-25,60851.45937581025,"[5956.0, 636.0, 59.0, 4.0, 1.0, 0.0, 0.0]","[5833.882315135742, 663.1150278981884, 64.41957312277562, 4.066501490996475, 1.0055415713156262, 0.08489733452489356, 0.0355990821377809]","[9117831.464665463, 1033425.245643267, 100063.64131817357, 6377.3473295495, 1579.9284491027245, 154.15672412094995, 67.77151960906015]",28450.0
2025-06-26_2025-06-26,60852.16693796293,"[5942.0, 724.0, 75.0, 5.0, 1.0, 0.0, 0.0]","[5825.988953309772, 657.1994401399205, 64.62878921869026, 3.9232206491105086, 1.0078665667647093, 0.08208806815161779, 0.013899743928561132]","[10402468.278597225, 1174092.9560681803, 115487.5374593627, 7070.9268392008, 1804.392109341952, 136.43901291578186, 24.642290994980637]",28858.6
2025-06-27_2025-06-27,60853.16713923641,"[5779.0, 648.0, 69.0, 6.0, 2.0, 0.0, 0.0]","[5846.228805534157, 644.8869213517139, 62.738265867409176, 3.9688875753775053, 0.8305781561446277, 0.05691461424949052, 0.034494576047162634]","[10486616.189448282, 1162091.4111435632, 113501.01202925069, 7157.7871927350325, 1518.037367884123, 114.57064914380922, 59.49477115203309]",28857.2
2025-06-28_2025-06-28,60854.16711226854,"[6023.0, 673.0, 70.0, 3.0, 1.0, 0.0, 0.0]","[5845.272991447196, 658.8202914329246, 62.373340556106626, 3.605591391549888, 0.8427387441834657, 0.07654390684293647, 0.020183269329648465]","[10465486.889646202, 1182811.5112761427, 112412.59074070251, 6526.879110911947, 1557.2764942444228, 148.35005838938392, 44.63304702259571]",28858.2
2025-06-29_2025-06-29,60855.16675543977,"[6146.0, 734.0, 55.0, 9.0, 1.0, 1.0, 0.0]","[5986.175113159088, 677.1841874604772, 63.66707979055473, 4.176287468591689, 1.0487695849130565, 0.07271484016330543, 0.018896562242691334]","[10661289.306786837, 1206489.959941086, 113530.9850379924, 7433.295021498633, 1867.5569323498826, 110.2150727007646, 38.62629889968537]",28863.4
2025-06-30_2025-06-30,60856.16678391204,"[5900.0, 712.0, 70.0, 6.0, 0.0, 0.0, 0.0]","[5881.841447035466, 661.1000756492806, 63.8066619516146, 3.8422036081056157, 1.0066388837694835, 0.11612214925343446, 0.043120778252236196]","[10505712.703973155, 1182934.6007801965, 114439.81126395185, 6927.042622514048, 1807.194434353804, 188.76940740155212, 73.85608323602075]",28863.1
2025-07-01_2025-07-01,60857.167122453706,"[5799.0, 710.0, 79.0, 5.0, 3.0, 0.0, 0.0]","[5851.238434732827, 662.3451173111125, 64.18384517883159, 3.879764206948034, 0.8827298229267445, 0.08551597790931256, 0.026901140042735867]","[10463928.845222909, 1184427.971471309, 115017.42715162395, 6992.430346153253, 1591.3221761889993, 148.99880563202865, 53.6789067847386]",28860.3
2025-07-02_2025-07-02,60858.16701932893,"[5965.0, 700.0, 68.0, 4.0, 1.0, 0.0, 0.0]","[5847.501017930972, 651.6849470933981, 62.12197775616901, 3.7655721386054912, 0.8750275856352259, 0.08517577835827854, 0.0222856194080807]","[10436900.779974055, 1165273.9205682487, 111362.57202768399, 6738.466513612952, 1572.9010223337423, 171.7023719544061, 34.02571758738924]",28855.7
2025-07-03_2025-07-03,60859.16703981532,"[5871.0, 645.0, 70.0, 4.0, 3.0, 1.0, 0.0]","[5787.738437404279, 645.5727155676311, 60.2491037819264, 3.6067208271103444, 0.987771835468336, 0.06564022928825118, 0.03694891903762765]","[10392091.418094035, 1162729.4411015182, 109263.4679576515, 6638.7820425259415, 1832.4524084769096, 115.45087468327982, 75.34669466115699]",28857.3
2025-07-04_2025-07-04,60860.167078703926,"[5997.0, 668.0, 79.0, 5.0, 0.0, 0.0, 0.0]","[5819.173521969824, 645.3143948141135, 61.612034854203266, 3.9338761139300136, 0.9232283739505676, 0.05119519535649558, 0.04037994156965912]","[10386124.548372619, 1153029.020948317, 110608.32437597755, 7119.428161905703, 1624.6461011814265, 106.57137083377053, 75.64447515839652]",28866.8
2025-07-05_2025-07-05,60861.16692395885,"[5953.0, 672.0, 68.0, 4.0, 1.0, 0.0, 0.0]","[5831.678208957249, 659.2953263018081, 64.8341756788993, 3.9304624423219074, 0.8196185852477742, 0.07502041630359708, 0.0419237431318359]","[10425148.55292437, 1179005.3592249348, 116393.00096831507, 7075.813523867151, 1493.9892441508937, 135.58350065359878, 81.71241873099106]",28870.4
2025-07-06_2025-07-06,60862.16678935192,"[5831.0, 610.0, 77.0, 3.0, 3.0, 0.0, 1.0]","[5807.895325740782, 653.5699810924625, 63.56106579812891, 3.9847331339258787, 0.9505193280970886, 0.08391170102828824, 0.03206639533435959]","[10310514.212243302, 1160326.09507122, 113032.80686486304, 7108.334330112468, 1703.7011835516391, 136.03039955092572, 55.22957276574748]",28858.8
2025-07-07_2025-07-07,60863.16672870378,"[5852.0, 715.0, 66.0, 7.0, 0.0, 0.0, 0.0]","[5834.078897534457, 650.9174546424396, 63.146616694325466, 3.987442140590687, 0.9142081156399865, 0.048000825588829295, 0.010676602447647454]","[10438142.693069117, 1164905.7092961578, 113088.80948105025, 7133.31680766111, 1629.5219141324774, 87.42458231804687, 25.548091589974348]",28859.2
2025-07-08_2025-07-08,60864.16683217653,"[5943.0, 716.0, 80.0, 8.0, 2.0, 0.0, 0.0]","[5820.085269529731, 654.0173170432289, 63.22738919606808, 4.069748091509173, 0.9941168187511774, 0.06360677804437946, 0.04557840029921329]","[10377171.30196406, 1167246.8343954883, 113305.39167781982, 7265.327392864084, 1801.7683865100648, 144.38828795031264, 77.33525641591719]",28871.8
2025-07-09_2025-07-09,60865.167030207966,"[5840.0, 717.0, 77.0, 10.0, 1.0, 0.0, 0.0]","[5750.833436636675, 646.5867104198212, 60.759454252680605, 3.8462718632814683, 0.9477344019547536, 0.06627508820281582, 0.03799311450130728]","[10280935.314152284, 1157123.299725834, 109142.85000346471, 6924.199832079002, 1699.580817059697, 103.44188533633071, 59.044087284834376]",28864.8
2025-07-10_2025-07-10,60866.16701689811,"[5872.0, 713.0, 80.0, 4.0, 1.0, 0.0, 0.0]","[5739.423513037705, 638.8661412512904, 61.551538983809465, 3.9153641439484796, 0.7963639502480865, 0.07902742593534254, 0.031476867709401245]","[10246652.040141061, 1141756.5469972144, 110124.15687631314, 7030.751704541541, 1436.4116197682451, 143.41064906651334, 46.898241839660784]",28855.3
2025-07-11_2025-07-11,60867.16674803259,"[5795.0, 682.0, 81.0, 4.0, 2.0, 0.0, 0.0]","[5677.5081577386045, 626.5319686611796, 57.835473715973265, 3.43095195752231, 0.9107064370636256, 0.03535982207336333, 0.031279641501829984]","[10144254.42661663, 1123470.8825726204, 104273.53747149673, 6222.73756407679, 1636.9294007988203, 70.11484137042629, 57.67853830809699]",28859.2
2025-07-12_2025-07-12,60868.16656886564,"[5820.0, 642.0, 65.0, 8.0, 2.0, 0.0, 0.0]","[5616.433626605207, 624.0679609985308, 60.084200366583495, 3.489166109501085, 0.8007175488794924, 0.026800376052176438, 0.03971259156752266]","[10021607.30301826, 1114027.618438005, 107323.48485966252, 6271.717805068627, 1440.6045935901232, 52.931411045578535, 65.92089415974921]",28861.4
2025-07-13_2025-07-13,60869.16680266208,"[5438.0, 623.0, 64.0, 9.0, 0.0, 0.0, 0.0]","[5585.813444519972, 606.1968721201822, 57.18391302670584, 3.386937748898247, 0.7888285828765564, 0.06691106927751084, 0.011402709227143707]","[9944802.259893123, 1079640.2487653547, 101994.72620049026, 6051.242415121208, 1390.1759906885623, 129.27121933223304, 19.06122966538761]",28858.2
2025-07-14_2025-07-14,60870.16705844992,"[5498.0, 628.0, 59.0, 5.0, 2.0, 0.0, 0.0]","[5564.512077988402, 607.464081731457, 56.815300089950256, 3.230655175822054, 0.6779457628393925, 0.06620845962217631, 0.02188114437261533]","[9967280.612414133, 1090750.2844502076, 102515.37925267166, 5900.58781087905, 1279.775262756645, 115.37229802069491, 38.031376844031946]",28859.2
2025-07-15_2025-07-15,60871.1669002312,"[5628.0, 630.0, 68.0, 2.0, 2.0, 0.0, 0.0]","[5645.440690674143, 610.9657012684847, 56.709746187239375, 3.7868395119165643, 0.6647934037361779, 0.06693860027171, 0.018329422325510925]","[10092374.849696103, 1095543.7858554812, 101851.05938809113, 6800.529765910301, 1199.4425445455843, 112.61680384629312, 27.955130968541457]",28864.3
2025-07-16_2025-07-16,60872.166660763534,"[5681.0, 656.0, 72.0, 2.0, 0.0, 0.0, 0.0]","[5644.460307631476, 614.4007942990686, 57.51642051270275, 3.5130038914472155, 0.7543671016290133, 0.06393499087198341, 0.028604729465970896]","[10070276.736907363, 1096576.8202116021, 102676.45060115232, 6279.87781190844, 1331.8304932956046, 105.26256157989855, 69.58011770369627]",28908.6
2025-07-17_2025-07-17,60873.16678009227,"[5626.0, 590.0, 63.0, 4.0, 0.0, 0.0, 0.0]","[5553.9952951880205, 609.5044455335807, 57.06049056086429, 3.2381884262078557, 0.7318687259954406, 0.051560641855826934, 0.026801082333282322]","[9865192.855106149, 1084145.6284275986, 101581.33566807993, 5792.313230647768, 1317.0816937813324, 94.8192189098551, 44.95471167707736]",28630.7
2025-07-18_2025-07-18,60874.16712731506,"[5680.0, 631.0, 64.0, 9.0, 1.0, 0.0, 0.0]","[5622.328928959526, 613.6008277559541, 58.315705907434186, 3.4935278812881068, 0.9071797752736602, 0.062400977215668674, 0.02757030826164447]","[10044166.164055513, 1096322.6196121976, 103987.40757188102, 6219.111054491346, 1602.9649784104947, 111.35550796701017, 45.51964775298982]",28861.3
2025-07-19_2025-07-19,60875.16698229172,"[5727.0, 583.0, 69.0, 1.0, 0.0, 0.0, 0.0]","[5692.679973589269, 626.7747506047207, 59.5839569461834, 3.6269658254261983, 0.8475519881879231, 0.05015119501536745, 0.05205855145841799]","[10171404.68241563, 1120838.8868553804, 106652.85081080146, 6490.588580665345, 1533.881402931241, 83.1096350593934, 83.23732941611529]",28856.8
2025-07-20_2025-07-20,60876.16683634244,"[5711.0, 641.0, 73.0, 1.0, 1.0, 1.0, 0.0]","[5689.5411452680655, 628.4927899084578, 60.56995912242276, 3.741505889617526, 0.8918574012783921, 0.0923982339855732, 0.01725961151189045]","[10164906.758832682, 1124453.925777898, 108376.48876581663, 6716.635034761358, 1598.9080204529748, 164.88124892032033, 30.59394660722176]",28855.7
2025-07-21_2025-07-21,60877.166857060336,"[5767.0, 653.0, 64.0, 8.0, 1.0, 0.0, 0.0]","[5663.874445404871, 624.3519109405825, 59.11375187686839, 3.367246994388284, 0.9031577909996217, 0.06349871621721775, 0.01646300821269974]","[9678836.099855712, 1065412.0163315374, 100653.23033792495, 5705.280383604058, 1565.627963868623, 105.64599385546153, 30.36834262451919]",28855.7
2025-07-22_2025-07-22,60878.16686006891,"[5371.0, 614.0, 57.0, 3.0, 1.0, 0.0, 0.0]","[5323.130271639644, 581.0781141831891, 54.826246591247376, 3.391180160523447, 0.7049977471181572, 0.071995831884329, 0.0413491409323085]","[7510723.5102209225, 822052.952250619, 77593.28715194127, 4804.691365587857, 1000.3066852222142, 111.82579877911193, 49.31889364510011]",21895.8
2025-07-23_2025-07-23,60879.16684432877,"[229.0, 39.0, 5.0, 0.0, 0.0, 0.0, 0.0]","[226.32435155106452, 31.240139324264582, 3.493840671886179, 0.20878960100783112, 0.025594912865736615, 0.01680150089869812, 0.0]","[177642.65428644462, 24819.18723595094, 2874.7981911317747, 165.98514323938872, 24.399058771688615, 12.23745372219385, 0.0]",5113.9
2025-07-24_2025-07-24,60880.166911689856,"[5237.0, 580.0, 58.0, 5.0, 2.0, 0.0, 0.0]","[5241.547553127437, 574.8960857522667, 55.44973753972632, 3.559102016884592, 0.8392262254575696, 0.04236912752688886, 0.04360150342280283]","[8133861.126510109, 893459.5508205617, 86291.88713032009, 5586.410652876598, 1325.5025507661182, 66.01341517748024, 56.49049847097182]",24041.4
2025-07-25_2025-07-25,60880.750392013855,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
2025-07-26_2025-07-26,60882.2501442129,"[5641.0, 627.0, 69.0, 7.0, 2.0, 0.0, 0.0]","[5575.749932980739, 617.1516260956878, 58.87775187202164, 3.9361806249227382, 0.8431609379789151, 0.07353106516949973, 0.020824072705204782]","[8335140.695571201, 924844.7564378574, 88596.46130346447, 5835.011427110593, 1261.9851229392425, 123.65780678377034, 34.173625551429545]",24988.6
2025-07-27_2025-07-27,60883.16671550891,"[575.0, 83.0, 8.0, 0.0, 0.0, 0.0, 0.0]","[591.6486603737775, 78.65162389477355, 7.995540807162387, 0.5294103736193186, 0.07710037940146085, 0.0, 0.004578318673287297]","[550174.248792452, 73595.36155942263, 7607.480657015281, 510.29203486145406, 69.85938912272012, 0.0, 5.148158877824959]",7825.2
2025-07-28_2025-07-28,60884.1667021992,"[4851.0, 522.0, 66.0, 7.0, 2.0, 0.0, 0.0]","[4839.726367326946, 523.4681597375463, 50.34585446740352, 2.9555584604534766, 0.5863885454113874, 0.04208834613829013, 0.01832569913880554]","[7308548.508095343, 792805.1055073724, 76624.25160862209, 4466.544175816031, 897.4976859381524, 69.2322334970866, 29.039329292770944]",24681.0
2025-07-29_2025-07-29,60885.166865162326,"[5780.0, 680.0, 83.0, 3.0, 1.0, 0.0, 0.0]","[5695.145822228465, 630.4573971819664, 58.927824431987425, 3.3997241156763045, 0.9299179807571474, 0.06608720559606669, 0.02351237666439815]","[10150221.691521823, 1125588.2782868382, 105671.65203764968, 6074.177538889882, 1666.4130309241461, 133.137856980635, 56.6894159893494]",28911.2
2025-07-30_2025-07-30,60886.16703159686,"[3686.0, 484.0, 49.0, 2.0, 0.0, 1.0, 0.0]","[3755.134346747656, 404.7073989754192, 37.67253950308031, 2.361927791619944, 0.62482603582348, 0.03800590440583743, 0.00934475143212765]","[4662812.784864681, 506624.79446774797, 47202.729993418965, 2992.7936430534187, 750.4529871400323, 43.486210925580025, 10.275227711540502]",16294.4
2025-07-31_2025-07-31,60887.16703796324,"[5886.0, 688.0, 74.0, 11.0, 1.0, 0.0, 0.0]","[5740.73716036614, 635.4276290098014, 60.54467910914434, 3.9956616713010225, 0.8645508976632487, 0.05870639762891997, 0.026575204397683218]","[10304823.95927334, 1141269.5234678923, 109075.00198668263, 7239.811543589351, 1580.5882499553838, 126.31077611209305, 50.6014360796728]",28860.3
2025-08-01_2025-08-01,60888.16700150476,"[4704.0, 508.0, 64.0, 10.0, 2.0, 0.0, 0.0]","[4552.241041429942, 477.4498637694878, 43.2642572821597, 2.529905261599122, 0.567702981552418, 0.06185281032957685, 0.006899526315691075]","[6165266.602206721, 652806.6840558012, 59497.34666375721, 3555.166296689358, 771.2145925465345, 92.76985136620145, 14.3322477881317]",19134.6
2025-08-02_2025-08-02,60889.16702199087,"[5686.0, 656.0, 60.0, 1.0, 1.0, 0.0, 0.0]","[5626.833936926184, 612.9286407325579, 56.60854012272, 3.7982978104634184, 0.7302151102619082, 0.03679159970505496, 0.015672633982259366]","[10081053.897356689, 1099125.6661686846, 101698.6357022879, 6848.068829697154, 1327.8403201881217, 75.24109578968414, 28.678517802018412]",28858.4
2025-08-03_2025-08-03,60890.16698275456,"[5765.0, 686.0, 80.0, 7.0, 2.0, 0.0, 0.0]","[5635.610436625922, 618.0631464450856, 56.67639719206792, 3.4293906682467457, 0.7186437671170606, 0.025648352347426944, 0.033114509007948045]","[10093154.00384095, 1107549.3688250296, 101804.80810080068, 6191.653117341601, 1297.4974414875767, 57.27019578910494, 60.7874598557091]",28863.6
2025-08-04_2025-08-04,60891.16690486141,"[5615.0, 653.0, 76.0, 5.0, 0.0, 0.0, 0.0]","[5599.711301229347, 613.7534242279285, 56.930808146259416, 3.609486282430423, 0.9671693933811596, 0.08958110824125971, 0.02919497742846679]","[9994988.646774156, 1096011.0963937377, 101828.03398843596, 6476.9576145292895, 1708.9336015053082, 154.77897652468164, 50.31649715015632]",28914.3
2025-08-05_2025-08-05,60892.16675902756,"[5680.0, 663.0, 81.0, 13.0, 4.0, 0.0, 0.0]","[5517.867106839219, 611.1137372428817, 57.49677047414883, 3.4543540450195773, 0.9050563085334933, 0.06865225244118485, 0.018443899577729995]","[9896699.240264867, 1096268.8912797251, 103498.23558499431, 6177.277930963831, 1639.1502842717657, 131.1338938943788, 41.64109122930274]",28913.5
2025-08-06_2025-08-06,60893.16718171298,"[5626.0, 680.0, 72.0, 7.0, 3.0, 1.0, 0.0]","[5565.022493405167, 619.3969539107927, 58.36601765715722, 3.5901427136298345, 0.7901251221607186, 0.04561226101579982, 0.03880499157259517]","[9945035.681776805, 1107449.6803291654, 104870.03408663764, 6436.7982269180475, 1435.4386160248644, 86.60784669735068, 63.2131811640189]",28863.6
2025-08-07_2025-08-07,60894.166889583066,"[5615.0, 675.0, 89.0, 6.0, 2.0, 0.0, 0.0]","[5478.567611042293, 602.2545109619152, 57.60288067528071, 3.440277593700445, 0.8380440486462972, 0.060102079320622524, 0.027594528604810407]","[9853622.326023748, 1085225.251659221, 103941.82268715018, 6222.192509602815, 1480.9794830888075, 99.65489475450994, 49.069436455578554]",28867.3
2025-08-08_2025-08-08,60895.16653958338,"[5589.0, 643.0, 83.0, 6.0, 2.0, 1.0, 0.0]","[5461.143077925447, 590.265236266493, 54.02214144984789, 3.24271526923234, 0.7057636061558841, 0.06538435565662526, 0.018579151350783852]","[7817686.820009964, 850369.7357246476, 78103.4465382043, 4748.838222861362, 1005.7842335391822, 93.41862329965667, 22.55765609026223]",26299.2
2025-08-09_2025-08-09,60896.1668291665,"[117.0, 11.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[125.52693031684709, 18.127496552140567, 1.9133998127741676, 0.14564478832187788, 0.00575688457633433, 0.0, 0.0]","[110454.60368786176, 15974.804232901022, 1689.0283502741063, 125.83092165298208, 5.39805486686638, 0.0, 0.0]",4034.5
2025-08-10_2025-08-10,60897.16723993076,"[122.0, 22.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[120.90955623291217, 16.387539502752574, 1.9900274647480531, 0.11596512379051455, 0.013164983204396501, 0.0, 0.0]","[107151.83678307124, 14510.753363354926, 1751.9680219415895, 99.04052789446881, 9.624122944180135, 0.0, 0.0]",3965.8
2025-08-11_2025-08-11,60898.16725462961,"[1190.0, 160.0, 22.0, 1.0, 0.0, 0.0, 0.0]","[1201.9823973638918, 143.76795016265302, 13.977836745590007, 1.062481604504314, 0.26454520548223487, 0.01018389444370829, 0.003434195592843401]","[1355112.398158145, 163809.30732447267, 15800.030668328947, 1228.9680313070673, 287.52464020031124, 8.381864323640634, 6.878067394659102]",10049.1
2025-08-12_2025-08-12,60899.1669171293,"[124.0, 28.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[145.67199356788421, 20.64626627759868, 2.1157623710483575, 0.12551332893083517, 0.017477743590086723, 0.0, 0.0]","[125192.8351867283, 17163.767173366283, 1642.6770371090763, 85.84997816671786, 10.185217643831066, 0.0, 0.0]",4238.9
2025-08-13_2025-08-13,60900.16670520832,"[326.0, 48.0, 3.0, 0.0, 0.0, 0.0, 0.0]","[327.20094287868, 42.78466628355138, 5.2541550971273825, 0.3313464943964839, 0.08494445656165053, 0.0012873607666711905, 0.0]","[337156.73725985707, 44017.34277096468, 5406.7932973854895, 332.88632096674274, 93.71712099796707, 1.7023980232472904, 0.0]",6060.0
2025-08-14_2025-08-14,60901.16670474556,"[536.0, 98.0, 10.0, 1.0, 0.0, 0.0, 0.0]","[544.252221691304, 72.34173937139549, 6.779161735679958, 0.4623482460832449, 0.1157597159277564, 0.008677731233686195, 0.008285619160585074]","[614614.7643536782, 82269.17890034418, 7844.404949032422, 535.9824423467586, 136.4525830430137, 11.769508012151054, 6.277926986237097]",7722.2
2025-08-15_2025-08-15,60902.16648275428,"[198.0, 42.0, 7.0, 1.0, 0.0, 0.0, 0.0]","[206.68810920869873, 28.61675255611055, 3.09338717447486, 0.2400878151252341, 0.07958216736810529, 0.0, 0.0]","[209392.6299913233, 29295.549597440804, 3147.8116540354727, 247.92828090641908, 82.92563471674401, 0.0, 0.0]",4687.9
