source_id,source,series,method,period_days,cycles,observed_statistic,statistic_name,null_model,local_fap,global_fap,local_confidence,global_confidence,reference_95,reference_99,above_95,above_99,n_surrogates,exceed_count,global_exceed_count,local_window_min_days,local_window_max_days,ar1_alpha,note
1es1959p650,1ES 1959+650,wcda_strict_flux_weekly,CWT,103.07777329503698,15.48345437606426,1.8212085797512803,Global wavelet spectrum,AR(1) red noise via PyCWT time-averaged significance,,,,,4.8283363420860566,5.943076101275111,False,False,0,0,0,,,0.4806545843654653,Quick-look candidate peak; no source/method/survey trial correction.
1es1959p650,1ES 1959+650,wcda_strict_flux_weekly,CWT,308.88431439328815,5.1669829953485005,5.585607026830926,Global wavelet spectrum,AR(1) red noise via PyCWT time-averaged significance,,,,,6.305836099528507,8.589830668640317,False,False,0,0,0,,,0.4806545843654653,Quick-look candidate peak; no source/method/survey trial correction.
1es1959p650,1ES 1959+650,wcda_strict_flux_weekly,WWZ,108.86766712141876,14.660000000000009,1.7613285388212276,Local-window max global WWZ,AR(1) Gaussian surrogate on same strict-flux weekly sampling,0.8671328671328671,1.0,0.13286713286713292,0.0,4.338149426516647,5.429434726873812,False,False,1000,867,1000,97.98090040927688,119.75443383356065,0.4806545843654653,Quick-look candidate peak; no source/method/survey trial correction.
1es1959p650,1ES 1959+650,wcda_strict_flux_weekly,WWZ,309.3023255813952,5.160000000000002,5.031742986869274,Local-window max global WWZ,AR(1) Gaussian surrogate on same strict-flux weekly sampling,0.17182817182817184,0.6453546453546454,0.8281718281718282,0.3546453546453546,6.687044454493761,8.66255065132671,False,False,1000,171,645,278.37209302325573,340.2325581395348,0.4806545843654653,Quick-look candidate peak; no source/method/survey trial correction.
