source_id,source,series,n_points,mjd_min,mjd_max,median_dt_days,cwt_peak_period_days,cwt_peak_gws,wwz_peak_period_days,wwz_peak_power
mkn421,Mrk 421,wcda_daily,360,60763.16682997689,61128.16676400474,0.9999995372418198,104.95064411584721,19.649790647463067,109.77442713928494,29.772446597454234
mkn421,Mrk 421,wcda_weekly,264,59284.33328206009,61125.16668842604,6.999996874903445,367.32726039871164,4.486214898079019,363.2228064540831,5.1769361731810335
mkn421,Mrk 421,fermi_weekly_on_wcda_axis,250,59284.33328206009,61062.16678483808,7.000003587672836,583.0962387433085,2.8283115386959694,513.3713072970735,3.2604105036438242
