source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
ngc1275,NGC1275,2023-02-13_2023-02-19,week,59991.5,2023-02-13,2023-02-19,1.3577e-13,4.666e-14,0.13577,0.04666,1e-12,11.56,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-02-20_2023-02-26,week,59998.5,2023-02-20,2023-02-26,0.0,5.808e-14,0.0,0.05808,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-02-27_2023-03-05,week,60005.5,2023-02-27,2023-03-05,2.425e-14,5.129e-14,0.02425,0.05129,1e-12,0.24,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-03-06_2023-03-12,week,60012.5,2023-03-06,2023-03-12,1.729e-14,4.675e-14,0.01729,0.04675,1e-12,0.14,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-03-13_2023-03-19,week,60019.5,2023-03-13,2023-03-19,7.160000000000001e-15,4.308e-14,0.00716,0.04308,1e-12,0.04,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-03-20_2023-03-26,week,60026.5,2023-03-20,2023-03-26,4.055e-14,4.703e-14,0.04055,0.04703,1e-12,0.8,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-03-27_2023-04-02,week,60033.5,2023-03-27,2023-04-02,1.144e-14,4.714e-14,0.01144,0.04714,1e-12,0.06,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-04-03_2023-04-09,week,60040.5,2023-04-03,2023-04-09,0.0,1.695e-14,0.0,0.01695,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-04-10_2023-04-16,week,60047.5,2023-04-10,2023-04-16,1.054e-14,4.489e-14,0.01054,0.04489,1e-12,0.06,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-04-17_2023-04-23,week,60054.5,2023-04-17,2023-04-23,0.0,4.455e-14,0.0,0.04455,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-04-24_2023-04-30,week,60061.5,2023-04-24,2023-04-30,0.0,5.208e-14,0.0,0.05208,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-05-01_2023-05-07,week,60068.5,2023-05-01,2023-05-07,9.435e-14,4.97e-14,0.09435,0.0497,1e-12,4.08,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-05-08_2023-05-14,week,60075.5,2023-05-08,2023-05-14,0.0,3.343e-14,0.0,0.03343,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-05-15_2023-05-21,week,60082.5,2023-05-15,2023-05-21,3.798e-14,4.096e-14,0.03798,0.04096,1e-12,0.95,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-05-22_2023-05-28,week,60089.5,2023-05-22,2023-05-28,4.087e-14,4.729e-14,0.04087,0.04729,1e-12,0.82,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-05-29_2023-06-04,week,60096.5,2023-05-29,2023-06-04,3.816e-14,3.459e-14,0.03816,0.03459,1e-12,1.56,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-06-05_2023-06-11,week,60103.5,2023-06-05,2023-06-11,3.479e-14,3.488e-14,0.03479,0.03488,1e-12,1.47,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-06-12_2023-06-18,week,60110.5,2023-06-12,2023-06-18,0.0,6.285e-14,0.0,0.06285,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-06-19_2023-06-25,week,60117.5,2023-06-19,2023-06-25,0.0,1.552e-14,0.0,0.01552,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-06-26_2023-07-02,week,60124.5,2023-06-26,2023-07-02,0.0,1.192e-14,0.0,0.01192,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-07-03_2023-07-09,week,60131.5,2023-07-03,2023-07-09,0.0,1.076e-14,0.0,0.01076,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-07-10_2023-07-16,week,60138.5,2023-07-10,2023-07-16,0.0,2.193e-14,0.0,0.02193,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-07-17_2023-07-23,week,60145.5,2023-07-17,2023-07-23,1.4700000000000002e-15,6.363e-14,0.00147,0.06363,1e-12,0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-07-24_2023-07-30,week,60152.5,2023-07-24,2023-07-30,0.0,2.128e-14,0.0,0.02128,1e-12,-0.0,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-07-31_2023-08-06,week,60159.5,2023-07-31,2023-08-06,3.423e-14,3.383e-14,0.03423,0.03383,1e-12,1.28,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-08-07_2023-08-13,week,60166.5,2023-08-07,2023-08-13,1.791e-14,2.617e-14,0.01791,0.02617,1e-12,0.61,2.6,3.0,1,OK,OK,True
ngc1275,NGC1275,2023-08-14_2023-08-20,week,60173.5,2023-08-14,2023-08-20,1.369e-14,3.163e-14,0.01369,0.03163,1e-12,0.22,2.6,3.0,1,OK,OK,True
