# ra : 299.95, dec : 65.15
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2021-05-17_2021-05-23,59354.16703310164,"[7100.0, 1026.0, 116.0, 8.0, 1.0, 0.0, 0.0]","[7072.855548948843, 1004.2629278072021, 108.70434741008388, 6.7106941793887405, 1.6613907881097354, 0.05917653131293291, 0.024768990729664146]","[230874018.15462908, 32781058.550274804, 3547747.031779557, 219117.66497761794, 54663.82304681426, 2165.903776398227, 809.4538322288171]",156879.4
2021-05-24_2021-05-30,59361.16682986069,"[7987.0, 1195.0, 129.0, 10.0, 0.0, 0.0, 0.0]","[7945.595169373737, 1139.8914780830062, 124.7437898877559, 7.744103038456775, 1.8073310964991298, 0.09548486311188925, 0.023715795743142955]","[250577799.06399792, 35945689.58433918, 3928326.1204498843, 242081.25064067807, 56024.75556898652, 2594.6037359395973, 712.1755868276097]",180436.9
2021-05-31_2021-06-06,59368.16688032413,"[8099.0, 1114.0, 149.0, 9.0, 3.0, 0.0, 0.0]","[8028.523560860229, 1148.8416110104874, 124.31447431905626, 8.424107007274786, 1.9213047135877777, 0.06946924704456915, 0.05080994081015074]","[268226811.10667095, 38365632.05349157, 4149500.4088777695, 280570.9005162884, 65740.53995530572, 2112.9513442647, 1345.6524651544519]",189076.8
2021-06-07_2021-06-13,59375.16701273163,"[8294.0, 1112.0, 123.0, 8.0, 3.0, 0.0, 0.0]","[8190.661041879364, 1177.9611091726572, 126.94855174371845, 8.324404630376524, 1.6791202010540496, 0.09219761153462143, 0.02054972282806414]","[281968224.84749466, 40559278.43345314, 4365682.7963489685, 286781.8046083364, 58200.67368366609, 3122.0384939122705, 1069.2787685188252]",191817.2
2021-06-14_2021-06-20,59382.16671944457,"[8211.0, 1165.0, 130.0, 7.0, 3.0, 0.0, 0.0]","[8204.86746770235, 1163.7989518881498, 126.94284565599779, 7.6588404305425675, 1.7059337508974264, 0.08885923285510311, 0.07431439553183865]","[278482802.6416518, 39506462.595859654, 4309827.992292146, 260032.78547820743, 58542.88009121674, 2754.7008033256516, 1950.0632539662915]",189223.5
2021-06-21_2021-06-27,59389.16656782394,"[8172.0, 1183.0, 130.0, 5.0, 1.0, 0.0, 0.0]","[8250.182461662647, 1164.9320745031157, 123.26790581947975, 7.975602688355529, 1.8686825683600408, 0.0914237959107346, 0.02696947123029312]","[275399992.50437105, 38838844.115011886, 4106806.0258615185, 263290.3253236681, 62403.32109640046, 3088.7893061490963, 1148.3794447615746]",192918.0
2021-06-28_2021-07-04,59396.16681620365,"[8238.0, 1196.0, 99.0, 11.0, 1.0, 0.0, 0.0]","[8128.328385847944, 1174.7202520014964, 128.59402124357823, 7.489944832167505, 1.7594492252815401, 0.04205408102186877, 0.07360497996855656]","[271932872.70563805, 39286255.90435398, 4293130.402705081, 251904.9473454681, 59289.832941571585, 1842.0430038890254, 2085.5168513024073]",188850.5
2021-07-05_2021-07-11,59403.16680162038,"[7371.0, 1094.0, 125.0, 6.0, 2.0, 0.0, 0.0]","[7332.844390626299, 1054.5659555114937, 113.51690052020972, 7.509732604586604, 1.4810900369152429, 0.14688313368010544, 0.05391955699591057]","[252336564.42098784, 36288506.96027804, 3904221.826808937, 259007.9576887048, 50362.38501434894, 5077.403134759591, 1914.592005478194]",174381.8
2021-07-12_2021-07-18,59410.16673958351,"[7365.0, 1020.0, 106.0, 6.0, 3.0, 0.0, 0.0]","[7217.655248620505, 1024.795899440316, 111.07430827049532, 7.335020688536271, 1.7765401886909276, 0.08979149926251437, 0.025137269374954616]","[243782165.71020475, 34617301.73238217, 3746860.999534555, 246674.89994633393, 60572.30444428641, 2509.1985996140365, 942.6071315852289]",171637.6
2021-07-19_2021-07-25,59417.16679537053,"[8291.0, 1189.0, 118.0, 8.0, 3.0, 0.0, 0.0]","[8293.225909349901, 1158.757976845523, 127.28422746711232, 8.435043627163946, 2.101188688452076, 0.138326229202405, 0.04319577024528503]","[277778115.41851914, 38742076.80065258, 4235373.107853939, 280996.71600935573, 69934.60572700894, 4933.320329567658, 1316.9444738888576]",189848.5
2021-07-26_2021-08-01,59424.16695729188,"[3284.0, 449.0, 48.0, 1.0, 2.0, 0.0, 0.0]","[3310.067815249657, 456.87585905986737, 49.25213501299799, 3.102878804634866, 0.7479351132133415, 0.026903809451083883, 0.02213334737640896]","[109386379.63327344, 15066903.735793903, 1622600.7554470617, 102020.54515760041, 24657.742589486304, 756.5905019751774, 470.7794162267702]",77886.6
2021-08-02_2021-08-08,59431.16673773149,"[7778.0, 1101.0, 136.0, 7.0, 1.0, 0.0, 0.0]","[7794.837392554661, 1097.7332966315275, 119.23862307649178, 7.62770195288378, 1.6658907645123746, 0.11890599129247048, 0.036095725118393755]","[266103350.09031844, 37460503.11953495, 4055477.7328831227, 258634.02344878105, 57314.72621042693, 4437.980868317745, 1273.143993937374]",178746.7
2021-08-09_2021-08-15,59438.16700601812,"[8451.0, 1216.0, 130.0, 18.0, 2.0, 1.0, 0.0]","[8407.865360249312, 1188.563271219354, 130.08891776579685, 9.037360416103471, 1.8668466305494646, 0.1557018879160891, 0.04688332731198464]","[288179530.7666714, 40712774.8689908, 4441028.008404418, 307778.5958298237, 62981.04843954411, 5067.824327186562, 1693.0158291136443]",193387.3
2021-08-16_2021-08-22,59445.16691111219,"[8297.0, 1178.0, 131.0, 12.0, 4.0, 0.0, 0.0]","[8376.782527432655, 1189.7909555897925, 129.8790425640314, 8.14613871632618, 1.806038882880398, 0.10288156120933967, 0.016849097971190618]","[289274921.8156586, 41036181.77076652, 4471121.115771283, 280110.08909225254, 61886.20912594185, 3524.120031874107, 670.6387265908292]",193666.4
2021-08-23_2021-08-29,59452.16672245379,"[7394.0, 1119.0, 125.0, 10.0, 3.0, 0.0, 0.0]","[7527.903148636345, 1044.6702589857719, 115.17440002625086, 7.155816479783635, 1.4241800285466322, 0.11114838700057778, 0.013713917943530503]","[251549382.12136257, 35197301.94645837, 3867362.827798051, 241020.72478281878, 48352.245868390106, 4143.041381507991, 676.5524885798229]",170295.3
2021-08-30_2021-09-05,59459.16678854192,"[7990.0, 1119.0, 127.0, 6.0, 3.0, 0.0, 0.0]","[8006.119076733759, 1123.684932038661, 120.5009525432218, 7.945430490077639, 1.8016761350774797, 0.07378038814134477, 0.017550784036252844]","[274478877.0114238, 38639717.30147851, 4168056.670753616, 276281.85976941773, 63218.64658096869, 2847.2823883817564, 697.1580479135418]",187835.6
2021-09-06_2021-09-12,59466.167044907554,"[7843.0, 1073.0, 125.0, 7.0, 1.0, 0.0, 0.0]","[7693.45974007281, 1084.43730150248, 116.8516995584109, 7.188930706600476, 1.8393869425260223, 0.1022396459267656, 0.020050979371234047]","[256951202.50910288, 36211633.01306176, 3905392.0045121657, 241914.9472753328, 62296.57024455623, 3344.35554950117, 548.2761509973685]",183132.7
2021-09-13_2021-09-19,59473.16697187504,"[7320.0, 1043.0, 118.0, 8.0, 0.0, 0.0, 0.0]","[7306.966567532768, 1032.4274131885581, 111.48485544039306, 7.1741085861626255, 1.4106728603339724, 0.04854676603472611, 0.023516475606310375]","[225078128.73871285, 31822099.9627751, 3455100.3847473045, 219299.0372896734, 44751.26836111286, 1960.8484942508883, 840.6264224673532]",170783.6
2021-09-20_2021-09-26,59480.166958217735,"[7709.0, 1062.0, 127.0, 11.0, 2.0, 0.0, 0.0]","[7637.00865580532, 1079.977633171304, 119.05004616970884, 7.659445164811235, 2.097488885746269, 0.12312651693713654, 0.03966859010802496]","[237857528.5039252, 33631126.37630405, 3704592.1664523156, 236216.35616527993, 65097.92106527635, 3776.5538238469294, 1281.2799991751353]",177410.9
2021-09-27_2021-10-03,59487.24986284722,"[7547.0, 1113.0, 110.0, 7.0, 4.0, 0.0, 0.0]","[7507.724446794115, 1075.6325642565773, 118.17505897741022, 7.368970169477355, 1.6442944468557759, 0.12590820429503988, 0.03757106544386092]","[238135111.02569875, 34123975.22250302, 3743897.1382643804, 233280.6338811935, 51086.366591462815, 4491.266429683023, 1232.4997350181218]",175066.6
2021-10-04_2021-10-10,59494.25005740744,"[6965.0, 1041.0, 100.0, 10.0, 3.0, 0.0, 0.0]","[6960.683814899976, 989.328829843094, 106.31181733576398, 7.287327330925379, 1.5861569289487096, 0.11448223768667465, 0.02872891955807065]","[236238507.61743328, 33572775.45090368, 3608847.093578785, 246021.41589716147, 54161.772816524215, 4190.305852920222, 1020.7412438670673]",160620.4
2021-10-11_2021-10-17,59501.16663148133,"[7963.0, 1206.0, 132.0, 11.0, 3.0, 0.0, 0.0]","[8065.477845044051, 1145.6183109943468, 124.14158052168386, 8.056164616923649, 1.6004246497744155, 0.07263799823586493, 0.03364136496933277]","[269243528.4822756, 38287005.21929679, 4151363.906187052, 269142.93163024494, 54038.513391340755, 2421.0224507061744, 1058.53572258406]",187856.4
2021-10-18_2021-10-24,59508.16666423631,"[7899.0, 1229.0, 119.0, 8.0, 3.0, 0.0, 0.0]","[7979.037414625496, 1144.6326207846753, 126.69438267808715, 7.748759530290465, 1.7512673528107792, 0.1503054748609424, 0.014810614980122268]","[263198489.01768672, 37789567.74568225, 4190835.1363262194, 257428.28134400383, 57114.621122701195, 4884.263161615567, 555.822702554082]",179022.0
2021-10-25_2021-10-31,59515.1669280092,"[8368.0, 1201.0, 116.0, 11.0, 2.0, 0.0, 0.0]","[8463.5895759328, 1212.2408642829305, 132.30552704435522, 8.733700685755737, 2.0410027171335012, 0.15687723505494058, 0.04000740167703779]","[291206723.65475786, 41726711.53301598, 4553738.206454046, 301466.132218098, 71003.54855070612, 5446.837602802232, 1361.685168798052]",192077.7
2021-11-01_2021-11-07,59522.1668252314,"[8699.0, 1208.0, 124.0, 8.0, 1.0, 0.0, 0.0]","[8644.790560795127, 1248.040891051275, 136.9011690159316, 9.215039391663344, 2.3052856691052264, 0.13218967187879602, 0.03153995061503031]","[296984983.1175895, 42878338.55265591, 4704929.459083697, 318372.22339044505, 79392.61156911979, 4471.679117537895, 1074.4089855682935]",192036.4
2021-11-08_2021-11-14,59529.16671238424,"[8587.0, 1278.0, 143.0, 12.0, 2.0, 0.0, 0.0]","[8589.12414515665, 1241.21592609519, 137.74295898169245, 8.575444499571375, 2.1215476113572356, 0.12139626224084665, 0.04037088313672134]","[294575533.69921714, 42567457.10164481, 4730626.065077352, 294350.2114503824, 72859.11768486122, 3847.103449896197, 1384.2981978713096]",191503.6
2021-11-15_2021-11-21,59536.16684085637,"[8511.0, 1274.0, 137.0, 11.0, 2.0, 0.0, 0.0]","[8558.429717887058, 1240.8227304487707, 133.40489958264516, 8.87799818892414, 1.863202522489064, 0.07904370513673453, 0.055549127661489374]","[283514914.176723, 41110393.6250027, 4432849.419473306, 294812.80689799617, 61213.91589825736, 2899.7971536311834, 1705.3358156750805]",185663.0
2021-11-22_2021-11-28,59543.166822106185,"[8342.0, 1182.0, 133.0, 10.0, 1.0, 2.0, 0.0]","[8349.811048963385, 1210.884711810887, 137.03810052781787, 9.879045840231834, 1.9410405651866252, 0.14034687945868488, 0.028878046297585475]","[286684936.4847488, 41583416.940549865, 4715271.438106167, 339533.4484119973, 66730.8159404704, 5093.404622276435, 1025.2357156313717]",192193.2
2021-11-29_2021-12-05,59550.16697291678,"[7093.0, 981.0, 126.0, 8.0, 1.0, 0.0, 0.0]","[7169.667453445772, 1024.0408997422392, 113.89562212580829, 7.382579023279926, 1.8875108360976394, 0.08780449114623363, 0.02045872482700656]","[242036884.86133605, 34616486.20197813, 3841904.8648089524, 244695.28875409524, 63900.63508990174, 3304.339360367494, 539.4058258689272]",166416.1
2021-12-06_2021-12-12,59557.16690509248,"[8376.0, 1244.0, 132.0, 7.0, 4.0, 0.0, 1.0]","[8124.620798895059, 1168.7622181199142, 132.78771887560603, 9.21749182869508, 2.11339730885353, 0.19123953847053102, 0.05944480018401192]","[269223385.3066117, 38754419.4974384, 4406732.418784251, 305955.2272757685, 71040.56835644609, 6711.52607741322, 2108.8084197867865]",184872.4
2021-12-13_2021-12-19,59564.166788194445,"[7462.0, 1156.0, 130.0, 10.0, 3.0, 0.0, 0.0]","[7523.551406079281, 1083.217157783793, 118.70743687563422, 7.627415722784945, 1.6350843124760746, 0.15713672770292916, 0.06553850839962413]","[258304694.20687482, 37191544.60642796, 4082784.75561329, 262724.03089978715, 56268.70689703468, 5279.53543645476, 2240.475568889528]",164667.8
2021-12-20_2021-12-26,59571.16683148157,"[8904.0, 1310.0, 151.0, 13.0, 4.0, 0.0, 0.0]","[8797.128791091487, 1271.667140712236, 141.24555936322022, 9.205440725334771, 2.4467464708398325, 0.20268520379384206, 0.051996027256570175]","[302213184.5659303, 43714642.853936054, 4861243.897194323, 316418.3583627132, 84489.01792929524, 7022.461366633903, 2057.453119390628]",192031.9
2021-12-27_2022-01-02,59578.16677905083,"[7603.0, 1147.0, 118.0, 6.0, 7.0, 0.0, 0.0]","[7753.989264429348, 1109.6754696120543, 124.30483102919649, 8.72313186979854, 1.8935418093893233, 0.19195701250246333, 0.09288790030143265]","[248271202.9602327, 35554119.91461853, 3977093.9034741353, 281015.7469222528, 60560.44448122368, 6289.989964337818, 2415.7467499457052]",176129.6
2022-01-03_2022-01-09,59585.16683425926,"[8656.0, 1243.0, 156.0, 7.0, 5.0, 0.0, 0.0]","[8633.62972730289, 1242.623562208835, 138.3237512084896, 9.063605956829816, 2.075329039852826, 0.1100897902200657, 0.07402891655279684]","[296082402.3380314, 42630004.83523399, 4745715.109178933, 311409.4512932191, 71247.46718116134, 4019.2816642849834, 2146.1581473300375]",192044.9
2022-01-10_2022-01-16,59592.16679201393,"[8833.0, 1150.0, 154.0, 9.0, 3.0, 0.0, 0.0]","[8699.96219070442, 1256.8866980004143, 140.61937901349074, 8.884164226443, 2.326784751972845, 0.12980379293977673, 0.030951366761282843]","[299923079.3060576, 43350278.05759609, 4852766.846981524, 307162.73986942176, 79689.5638713822, 5041.329863302752, 1031.899072564857]",192218.1
2022-01-17_2022-01-23,59599.16700868019,"[7429.0, 1079.0, 105.0, 7.0, 0.0, 0.0, 0.0]","[7399.447732484532, 1073.7524382301876, 116.03943181505714, 7.913684212253194, 1.8271400612466189, 0.10781142720109976, 0.03967288088028964]","[251796195.50169393, 36551909.71436188, 3950319.648758394, 269524.82586298883, 62700.45460858071, 3892.256344211996, 1351.4976670927495]",160601.1
2022-01-24_2022-01-30,59606.16685833294,"[9086.0, 1261.0, 140.0, 12.0, 4.0, 1.0, 0.0]","[8965.37886012579, 1291.8850293052215, 142.76167107184818, 8.761619785205546, 2.5143623655119605, 0.1264938530021573, 0.03677374445820578]","[306542524.9354611, 44171991.357684076, 4887104.777842331, 301091.17097822094, 86653.28470193403, 4365.626971273714, 1349.5918394659673]",190509.5
2022-01-31_2022-02-06,59613.16693032354,"[8701.0, 1296.0, 163.0, 9.0, 2.0, 0.0, 0.0]","[8873.501415169603, 1278.6932359063326, 142.0217800157567, 9.558128844083793, 2.332849260213734, 0.14125639871044768, 0.06214801194029564]","[305803776.9387308, 44082199.49567246, 4896460.1760656135, 329462.27656766796, 80729.95868932593, 4690.702136962841, 2140.3589327476975]",192163.8
2022-02-07_2022-02-13,59620.16686990748,"[7684.0, 1128.0, 118.0, 4.0, 5.0, 0.0, 0.0]","[7655.760601872439, 1116.314201484462, 123.95031696452928, 8.625186063146307, 1.831958764359832, 0.14097579439575111, 0.04085686913774355]","[263101872.34376162, 38374887.701154396, 4259904.914791158, 295779.5254104411, 63200.07204879497, 4815.349077167156, 1541.4642439104064]",167872.2
2022-02-14_2022-02-20,59627.16690486121,"[4291.0, 584.0, 71.0, 5.0, 2.0, 0.0, 0.0]","[4283.451333678194, 616.7566947047073, 67.4571728195485, 4.812384835833047, 1.3006185097598868, 0.07530279551030175, 0.0365112619889555]","[124905771.02976742, 17928394.688853487, 1949060.495828306, 138507.26233307758, 35555.49589992488, 2283.098259969384, 1067.1526447176295]",101072.6
2022-02-21_2022-02-27,59634.16683993064,"[6509.0, 928.0, 105.0, 8.0, 1.0, 0.0, 0.0]","[6549.130492620832, 929.2402728421828, 100.836407304696, 6.9524564400656725, 1.7560488662215739, 0.07683513461153434, 0.005131223567847669]","[206344330.07093588, 29268311.857347976, 3173519.4413368744, 218857.61987088743, 55816.593555043044, 1999.5270058584638, 227.2709760061058]",149620.8
2022-02-28_2022-03-06,59641.166850115726,"[8071.0, 1166.0, 142.0, 11.0, 1.0, 0.0, 0.0]","[8036.054320699727, 1138.2737861645555, 128.84586073335527, 8.33640842327265, 2.0463376614833995, 0.14172037055430453, 0.03899083581364952]","[273986285.050785, 38800543.4442216, 4383388.517943051, 282163.52845482517, 69589.18361211316, 4789.521891541755, 1742.2468897150586]",186396.0
2022-03-07_2022-03-13,59648.16671736075,"[7591.0, 1093.0, 133.0, 12.0, 6.0, 0.0, 0.0]","[7570.913123128912, 1048.823722438257, 113.85541441513354, 7.647652031497985, 1.6628438150927198, 0.06536405466886548, 0.045220321436904444]","[248954900.80298278, 34508483.29955251, 3745294.9762756103, 252057.19203758572, 54508.83048966343, 2246.1706307538843, 1593.6386962349168]",181538.7
2022-03-14_2022-03-20,59655.16690104192,"[7718.0, 1084.0, 129.0, 7.0, 2.0, 0.0, 1.0]","[7705.915572507253, 1075.785777427979, 113.86678551674686, 6.883150756335966, 1.6351401948389517, 0.11221067023150705, 0.03910635027003087]","[262423501.94786015, 36644672.956212744, 3874182.804745511, 234414.64032282753, 55378.56621590305, 4254.309063414497, 1145.4695539907048]",185172.6
2022-03-21_2022-03-27,59662.16696226853,"[7418.0, 1082.0, 117.0, 8.0, 1.0, 0.0, 0.0]","[7525.560257928172, 1040.7176756539072, 111.81563117484657, 7.942718757704443, 1.6610198641928728, 0.12415032218946032, 0.02853355249444256]","[254393673.80508354, 35179294.68237082, 3772567.450175339, 267872.5220513717, 57121.48094836983, 4026.398094889408, 972.5408211218577]",177637.0
2022-03-28_2022-04-03,59669.166778935,"[7089.0, 978.0, 111.0, 8.0, 3.0, 0.0, 0.0]","[7238.4004077733525, 988.637795396792, 105.78886415239216, 7.285224576663891, 1.8640749127756049, 0.1383072367098462, 0.010388576421429334]","[245404126.7226337, 33534285.286359686, 3587877.44927994, 247908.26121370817, 62210.589898691236, 5074.126248919426, 492.4446656543735]",179335.6
2022-04-04_2022-04-10,59676.16661817132,"[5622.0, 752.0, 79.0, 7.0, 1.0, 0.0, 0.0]","[5567.171123857939, 755.4979138583884, 77.98989628782266, 5.058494529744845, 1.5088931638710419, 0.10439119222131875, 0.03380387365478754]","[186663267.54367524, 25353036.943546057, 2618433.072541409, 170021.70091460558, 51018.95610619999, 3582.696428563028, 937.0813508713412]",159923.3
2022-04-11_2022-04-17,59683.16650127327,"[7521.0, 1074.0, 112.0, 5.0, 3.0, 0.0, 0.0]","[7484.834165166535, 1024.02942896909, 103.59299884866414, 7.070542766147159, 1.7359891509766252, 0.08271504009758035, 0.0287495768951773]","[256660751.13638082, 35127758.39228129, 3554616.7140528075, 242552.44584547606, 60122.98491052472, 2836.289001902706, 1111.3821484284783]",190262.6
2022-04-18_2022-04-24,59690.16679131911,"[6545.0, 895.0, 100.0, 7.0, 4.0, 0.0, 0.0]","[6571.90930139647, 906.8902565391994, 94.05366772316899, 6.165499370539777, 1.5579410592358787, 0.0693710305868553, 0.048032622003133435]","[219354823.30403766, 30270508.42401243, 3135688.124628059, 205863.5488820988, 51442.78136488373, 2135.2964128576164, 1367.9834577245645]",162130.1
2022-04-25_2022-05-01,59697.16674571783,"[6761.0, 1043.0, 99.0, 8.0, 3.0, 0.0, 0.0]","[6811.526037222116, 971.2720914900794, 104.57366528072217, 6.638143685156275, 1.7466471571141207, 0.11012802624327728, 0.028842616407842803]","[216654641.09165534, 30889367.418904603, 3323641.877001382, 210412.62033436383, 55862.20236097911, 3428.4726893873835, 1274.7569381106728]",152591.4
2022-05-02_2022-05-08,59704.16650463019,"[8101.0, 1148.0, 146.0, 4.0, 2.0, 0.0, 0.0]","[7848.688952984771, 1141.2663443496645, 125.94220348909707, 9.109394809997626, 1.9398426394948043, 0.12607515981386902, 0.03196889468707603]","[263878671.189434, 38346087.51805203, 4234397.292808975, 306325.27033574274, 65247.42468348377, 4393.699500714562, 1247.2934019967508]",187494.1
2022-05-09_2022-05-15,59711.16671157407,"[7625.0, 1122.0, 141.0, 11.0, 5.0, 0.0, 0.0]","[7585.758786672899, 1103.6631918739247, 120.94951644082126, 7.373508922304728, 1.8116635904172889, 0.12529165835771963, 0.02066661540200172]","[256533357.02289748, 37327553.01678818, 4086672.8446655935, 248330.04864918825, 61604.32048892722, 3780.764041827451, 875.4400414748663]",178851.7
2022-05-16_2022-05-22,59718.16637986089,"[7921.0, 1183.0, 147.0, 16.0, 2.0, 1.0, 0.0]","[7888.286019389371, 1153.7185313384796, 123.99075360712241, 7.743911557660686, 1.991594916427101, 0.11980043985478267, 0.016064500704985905]","[263905669.63517678, 38590345.244330525, 4143512.368945887, 260919.4309388599, 65897.75935135447, 3754.187826917474, 505.20445315059527]",176903.5
2022-05-23_2022-05-29,59725.16671539346,"[8212.0, 1172.0, 138.0, 5.0, 2.0, 0.0, 0.0]","[8200.739998371057, 1184.2581035497712, 129.8115713872639, 7.178367873063917, 1.8168736490220962, 0.07225331133690199, 0.010890910752464482]","[272852028.6083977, 39370632.47923834, 4316300.469704704, 240245.84527651937, 60867.83452725982, 2242.015015173501, 387.048040731068]",188043.9
2022-05-30_2022-06-05,59732.16694317115,"[8370.0, 1257.0, 132.0, 14.0, 4.0, 0.0, 0.0]","[8319.785075899048, 1210.4253984708978, 131.13798708510376, 8.715425296559944, 1.7286723171264888, 0.06167946811647863, 0.025977101579629482]","[286262742.1675678, 41635192.43977265, 4505242.113005353, 300121.97030975827, 58869.834505604085, 1991.5866976965303, 1132.9599400342981]",192134.1
2022-06-06_2022-06-12,59739.16687361122,"[8230.0, 1266.0, 161.0, 15.0, 4.0, 0.0, 0.0]","[8199.918774948197, 1201.3830498336883, 133.06277053152058, 8.386370806851877, 1.769781335356301, 0.05393987680715062, 0.05740894223318056]","[282799563.1057839, 41438332.04069598, 4590173.32112577, 290213.8196339695, 61983.72679399181, 2161.5585173631403, 2134.254251567582]",192093.9
2022-06-13_2022-06-19,59746.1670091434,"[8217.0, 1249.0, 153.0, 9.0, 3.0, 0.0, 0.0]","[8192.389580465746, 1204.75265557964, 133.71728051969907, 8.463791711199178, 1.9798050865499865, 0.06279601324381823, 0.024753817802289718]","[281663837.93391556, 41420719.54347496, 4596944.132759391, 291045.7219222981, 69226.8676263125, 2096.5778330650096, 1115.557507063472]",192396.2
2022-06-20_2022-06-26,59753.167018634485,"[7879.0, 1167.0, 135.0, 8.0, 2.0, 0.0, 0.0]","[7834.149390622359, 1135.6793633419857, 124.80058787773787, 7.304372626839888, 1.5140342404601037, 0.04544306744926885, 0.051849328514411985]","[262364822.14079532, 38017902.99921332, 4172740.5348174935, 244800.1647975283, 50548.6312955724, 1202.3759879204474, 1843.355470479907]",182456.1
2022-06-27_2022-07-03,59760.16680532409,"[7645.0, 1171.0, 127.0, 10.0, 1.0, 1.0, 0.0]","[7760.729788108898, 1115.0714410122787, 120.54365690249192, 7.8583832417423425, 1.6385748714533215, 0.16442077223245702, 0.02858398172700708]","[252161692.0874943, 36217126.79871666, 3911053.270289095, 254393.23006046587, 53083.36597684569, 4923.691338860153, 1101.9205531206462]",181099.4
