source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
Mkn421,week,2021-07-26_2021-08-01,59424.50000000,2021-07-26,2021-08-01,19,2.6,3.0,0.57652,0.08906,1e-12,5.76520000e-13,8.90600000e-14,60.91,OK,OK,0.007455964102085611,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop20_2021-07-26_2021-08-01.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-07-26_2021-08-01/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-07-26_2021-08-01/fit.log
Mkn421,week,2021-08-02_2021-08-08,59431.50000000,2021-08-02,2021-08-08,40,2.6,3.0,0.34174,0.05135,1e-12,3.41740000e-13,5.13500000e-14,69.94,OK,OK,0.003593537093215288,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop21_2021-08-02_2021-08-08.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-02_2021-08-08/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-02_2021-08-08/fit.log
Mkn421,week,2021-08-09_2021-08-15,59438.50000000,2021-08-09,2021-08-15,42,2.6,3.0,0.31759,0.05296,1e-12,3.17590000e-13,5.29600000e-14,51.55,OK,OK,0.001891100189351817,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop22_2021-08-09_2021-08-15.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-09_2021-08-15/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-09_2021-08-15/fit.log
Mkn421,week,2021-08-16_2021-08-22,59445.50000000,2021-08-16,2021-08-22,42,2.6,3.0,1.25169,0.07102,1e-12,1.25169000e-12,7.10200000e-14,526.11,OK,OK,0.011330354343201616,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop23_2021-08-16_2021-08-22.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-16_2021-08-22/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-16_2021-08-22/fit.log
Mkn421,week,2021-08-23_2021-08-29,59452.50000000,2021-08-23,2021-08-29,41,2.6,3.0,0.58684,0.06228,1e-12,5.86840000e-13,6.22800000e-14,135.14,OK,OK,0.007550312319830056,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop24_2021-08-23_2021-08-29.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-23_2021-08-29/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-23_2021-08-29/fit.log
Mkn421,week,2021-08-30_2021-09-05,59459.50000000,2021-08-30,2021-09-05,42,2.6,3.0,0.73071,0.06312,1e-12,7.30710000e-13,6.31200000e-14,198.34,OK,OK,0.009461462487391378,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop25_2021-08-30_2021-09-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-30_2021-09-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-08-30_2021-09-05/fit.log
Mkn421,week,2021-09-06_2021-09-12,59466.50000000,2021-09-06,2021-09-12,42,2.6,3.0,0.46548,0.05863,1e-12,4.65480000e-13,5.86300000e-14,96.14,OK,OK,0.006223501299183546,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop26_2021-09-06_2021-09-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-09-06_2021-09-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-09-06_2021-09-12/fit.log
Mkn421,week,2021-09-13_2021-09-19,59473.50000000,2021-09-13,2021-09-19,36,2.6,3.0,1.33732,0.09898,1e-12,1.33732000e-12,9.89800000e-14,314.06,OK,OK,0.012291499621760047,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop27_2021-09-13_2021-09-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-09-13_2021-09-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-09-13_2021-09-19/fit.log
Mkn421,week,2021-09-20_2021-09-26,59480.50000000,2021-09-20,2021-09-26,39,2.6,3.0,0.72445,0.09072,1e-12,7.24450000e-13,9.07200000e-14,95.29,OK,OK,0.0036675918937555557,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop28_2021-09-20_2021-09-26.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-09-20_2021-09-26/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-09-20_2021-09-26/fit.log
Mkn421,week,2021-09-27_2021-10-03,59487.50000000,2021-09-27,2021-10-03,41,2.6,3.0,0.63396,0.06084,1e-12,6.33960000e-13,6.08400000e-14,172.11,OK,OK,0.004167212533781378,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop29_2021-09-27_2021-10-03.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-09-27_2021-10-03/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn421/week/2021-09-27_2021-10-03/fit.log
