source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
Mkn501,week,2021-03-08_2021-03-14,59284.50000000,2021-03-08,2021-03-14,32,2.6,3.0,0.09363,0.05537,1e-12,9.36300000e-14,5.53700000e-14,3.8,OK,OK,0.0008449835538380161,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop0_2021-03-08_2021-03-14.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-03-08_2021-03-14/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-03-08_2021-03-14/fit.log
Mkn501,week,2021-03-15_2021-03-21,59291.50000000,2021-03-15,2021-03-21,27,2.6,3.0,0.24021,0.06265,1e-12,2.40210000e-13,6.26500000e-14,19.76,OK,OK,0.0004249415710055358,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop1_2021-03-15_2021-03-21.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-03-15_2021-03-21/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-03-15_2021-03-21/fit.log
Mkn501,week,2021-03-22_2021-03-28,59298.50000000,2021-03-22,2021-03-28,36,2.6,3.0,0.15681,0.05945,1e-12,1.56810000e-13,5.94500000e-14,9.29,OK,OK,0.0025678885268778117,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop2_2021-03-22_2021-03-28.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-03-22_2021-03-28/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-03-22_2021-03-28/fit.log
Mkn501,week,2021-03-29_2021-04-04,59305.50000000,2021-03-29,2021-04-04,31,2.6,3.0,0.22656,0.06047,1e-12,2.26560000e-13,6.04700000e-14,20.36,OK,OK,0.004559370348370923,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop3_2021-03-29_2021-04-04.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-03-29_2021-04-04/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-03-29_2021-04-04/fit.log
Mkn501,week,2021-04-05_2021-04-11,59312.50000000,2021-04-05,2021-04-11,39,2.6,3.0,0.13857,0.04887,1e-12,1.38570000e-13,4.88700000e-14,9.98,OK,OK,0.00021868906459821747,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop4_2021-04-05_2021-04-11.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-04-05_2021-04-11/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-04-05_2021-04-11/fit.log
Mkn501,week,2021-04-12_2021-04-18,59319.50000000,2021-04-12,2021-04-18,31,2.6,3.0,0.25999,0.057,1e-12,2.59990000e-13,5.70000000e-14,27.07,OK,OK,0.004233781992391698,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop5_2021-04-12_2021-04-18.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-04-12_2021-04-18/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-04-12_2021-04-18/fit.log
Mkn501,week,2021-04-19_2021-04-25,59326.50000000,2021-04-19,2021-04-25,36,2.6,3.0,0.33196,0.05835,1e-12,3.31960000e-13,5.83500000e-14,48.65,OK,OK,0.004071238346931207,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop6_2021-04-19_2021-04-25.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-04-19_2021-04-25/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-04-19_2021-04-25/fit.log
Mkn501,week,2021-04-26_2021-05-02,59333.50000000,2021-04-26,2021-05-02,42,2.6,3.0,0.46655,0.06073,1e-12,4.66550000e-13,6.07300000e-14,85.2,OK,OK,0.0032680461926751126,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop7_2021-04-26_2021-05-02.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-04-26_2021-05-02/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-04-26_2021-05-02/fit.log
Mkn501,week,2021-05-03_2021-05-09,59340.50000000,2021-05-03,2021-05-09,41,2.6,3.0,0.93611,0.06512,1e-12,9.36110000e-13,6.51200000e-14,356.5,OK,OK,0.006129567786679345,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop8_2021-05-03_2021-05-09.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-03_2021-05-09/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-03_2021-05-09/fit.log
Mkn501,week,2021-05-10_2021-05-16,59347.50000000,2021-05-10,2021-05-16,41,2.6,3.0,0.65746,0.06574,1e-12,6.57460000e-13,6.57400000e-14,158.16,OK,OK,0.006232021400902774,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop9_2021-05-10_2021-05-16.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-10_2021-05-16/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-10_2021-05-16/fit.log
Mkn501,week,2021-05-17_2021-05-23,59354.50000000,2021-05-17,2021-05-23,37,2.6,3.0,0.29747,0.05506,1e-12,2.97470000e-13,5.50600000e-14,41.9,OK,OK,0.0029138782240746204,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop10_2021-05-17_2021-05-23.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-17_2021-05-23/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-17_2021-05-23/fit.log
Mkn501,week,2021-05-24_2021-05-30,59361.50000000,2021-05-24,2021-05-30,41,2.6,3.0,0.34357,0.05358,1e-12,3.43570000e-13,5.35800000e-14,62.32,OK,OK,0.0036766969920833063,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop11_2021-05-24_2021-05-30.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-24_2021-05-30/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-24_2021-05-30/fit.log
Mkn501,week,2021-05-31_2021-06-06,59368.50000000,2021-05-31,2021-06-06,42,2.6,3.0,0.25153,0.04908,1e-12,2.51530000e-13,4.90800000e-14,37.06,OK,OK,0.0008971799728532084,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop12_2021-05-31_2021-06-06.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-31_2021-06-06/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-05-31_2021-06-06/fit.log
Mkn501,week,2021-06-07_2021-06-13,59375.50000000,2021-06-07,2021-06-13,42,2.6,3.0,0.39959,0.05234,1e-12,3.99590000e-13,5.23400000e-14,91.84,OK,OK,0.0026777048335547174,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop13_2021-06-07_2021-06-13.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-06-07_2021-06-13/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-06-07_2021-06-13/fit.log
Mkn501,week,2021-06-14_2021-06-20,59382.50000000,2021-06-14,2021-06-20,41,2.6,3.0,0.17156,0.04893,1e-12,1.71560000e-13,4.89300000e-14,15.55,OK,OK,0.0020957717168652687,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop14_2021-06-14_2021-06-20.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-06-14_2021-06-20/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-06-14_2021-06-20/fit.log
Mkn501,week,2021-06-21_2021-06-27,59389.50000000,2021-06-21,2021-06-27,40,2.6,3.0,0.17973,0.04433,1e-12,1.79730000e-13,4.43300000e-14,26.77,OK,OK,0.0018005976677136558,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop15_2021-06-21_2021-06-27.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-06-21_2021-06-27/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_batch/fits/Mkn501/week/2021-06-21_2021-06-27/fit.log
