# ra : 49.95, dec : 41.45
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2022-06-13_2022-06-19,59746.1670091434,"[34713.0, 4044.0, 370.0, 23.0, 8.0, 1.0, 0.0]","[34873.85277134607, 4054.976451628728, 393.32491950260203, 25.516107490684195, 5.828440112745194, 0.49516199607182576, 0.16887755123122278]","[1193612384.675156, 138696798.20805097, 13435805.2668447, 871449.3509436898, 197719.17484126834, 16808.254176728697, 5824.464828612474]",192272.3
2022-06-20_2022-06-26,59753.167018634485,"[16211.0, 1971.0, 162.0, 12.0, 3.0, 0.0, 0.0]","[16252.95049262532, 1884.2111928990043, 180.28476299721012, 11.176586272214273, 2.713256794344754, 0.16234282267036568, 0.049949566199713656]","[560044206.8688669, 64860333.30619433, 6192697.661985768, 383909.9921509674, 93379.47666097242, 5782.598338198289, 1919.1349661132322]",103847.5
2022-06-27_2022-07-03,59760.16680532409,"[12298.0, 1393.0, 133.0, 9.0, 2.0, 0.0, 0.0]","[12227.101077765798, 1406.6499161422546, 136.55005695757978, 8.331946193073732, 2.3394124770829325, 0.25256631538936436, 0.030532374703149893]","[360176894.9218382, 41484494.75114964, 4039123.7800101563, 246862.53786124525, 69203.61667017172, 7469.715126393288, 1044.0305599810838]",83190.4
2022-07-04_2022-07-10,59767.16666122664,"[32487.0, 3921.0, 375.0, 18.0, 8.0, 0.0, 0.0]","[32428.93759106798, 3817.988033516809, 377.19267517619494, 22.720986328222555, 5.7855041489242485, 0.43125961947162006, 0.2020970668690915]","[1081004299.267914, 127099930.6906613, 12542110.101659942, 757260.6119027218, 190486.97134610504, 14420.564772083646, 6535.160480340038]",193214.8
2022-07-11_2022-07-17,59774.16690879582,"[34412.0, 3989.0, 388.0, 24.0, 6.0, 0.0, 0.0]","[34434.8449669151, 4027.4762618999084, 392.0913942811726, 25.59653089570785, 5.890219352025196, 0.4773073271716211, 0.19086313952123737]","[1162910071.7316062, 136133397.23265007, 13230493.14872952, 863296.2275810791, 198119.16981544404, 16226.850660164633, 6265.367868469655]",194034.1
2022-07-18_2022-07-24,59781.1668662036,"[34184.0, 3963.0, 391.0, 21.0, 5.0, 0.0, 0.0]","[34112.01723146382, 3964.9726837748785, 386.41213507881747, 24.229922139974228, 5.610033462696368, 0.4583132027180059, 0.18327575594153214]","[1164684082.762468, 135244242.2970407, 13166104.864366021, 822499.7889229159, 191371.34226716502, 16283.095644675697, 5748.5683414878295]",199105.4
2022-07-25_2022-07-31,59788.16675636565,"[35568.0, 4120.0, 415.0, 25.0, 7.0, 0.0, 0.0]","[35085.48125056687, 4063.142959237137, 398.154855629984, 24.777536397090252, 6.234435716028191, 0.4914369606140181, 0.20814563228922162]","[1187097764.1656945, 137451179.47045892, 13441076.849467192, 835249.2711614425, 209162.95357151658, 17159.99149583332, 6949.608654375274]",197070.1
2022-08-01_2022-08-07,59795.16681076432,"[33067.0, 3985.0, 363.0, 28.0, 3.0, 0.0, 0.0]","[33017.304042925076, 3855.0858435257855, 374.1976394036544, 23.714001104558648, 5.838222870654374, 0.45038811090014397, 0.26492789560207036]","[1141008230.4671378, 133145138.37653176, 12898472.200545518, 815854.013229022, 202372.1378237664, 15476.213831751136, 8021.542632609748]",189722.9
2022-08-08_2022-08-14,59802.166529745205,"[35319.0, 4061.0, 411.0, 37.0, 6.0, 0.0, 0.0]","[35459.15305048257, 4112.883582351581, 399.61206611262725, 25.66631545921546, 6.133027118329971, 0.48781258508051073, 0.19287596267904375]","[1180771115.4719183, 136860505.21045893, 13289660.1202995, 851001.5525231379, 204134.15478943932, 17153.84745226375, 6025.667153344324]",196096.0
2022-08-15_2022-08-21,59809.16680590272,"[36150.0, 4105.0, 414.0, 22.0, 5.0, 0.0, 0.0]","[35906.35118458094, 4171.024140857329, 403.86868066195615, 25.216674710820055, 6.142827526999375, 0.33734491697630226, 0.13695210210011532]","[1209738099.1404366, 140398591.5198442, 13579640.466486432, 848560.261762569, 205590.31898603187, 11868.84751825039, 4813.754024970382]",200054.9
2022-08-22_2022-08-28,59816.16690625,"[35092.0, 4068.0, 394.0, 29.0, 5.0, 0.0, 0.0]","[35104.760103784414, 4041.0663918901723, 386.3377420637226, 23.975126005735323, 5.484011997928499, 0.4776384273389539, 0.14208665840805215]","[1188602338.491076, 136802923.3902254, 13064194.748952802, 812896.1160372557, 185838.23067479668, 15618.40627545093, 4888.627041511392]",195045.1
2022-08-29_2022-09-04,59823.14737326394,"[36122.0, 4188.0, 405.0, 18.0, 8.0, 0.0, 0.0]","[36184.777461568454, 4196.445131635856, 401.218293960353, 24.665843013551235, 5.905527102662539, 0.5582527141300795, 0.13693529797026308]","[1222703647.561175, 141593369.63197267, 13542437.636432104, 832014.4988973878, 199304.51025698954, 19204.740636246395, 5545.803966803054]",203459.2
2022-09-05_2022-09-11,59830.14744907413,"[31137.0, 3606.0, 350.0, 21.0, 10.0, 1.0, 0.0]","[31193.473471712474, 3673.8462939463816, 365.7455187302458, 22.763672690337835, 5.8486175792909725, 0.4795382477385067, 0.1915078285460477]","[1053464151.4421781, 124001155.94861066, 12329703.75703127, 767834.6328817272, 197761.29811021677, 15672.82964508979, 6561.049541461938]",188747.5
2022-09-12_2022-09-18,59837.1668284719,"[30797.0, 3598.0, 322.0, 21.0, 4.0, 1.0, 0.0]","[30966.60302067377, 3629.2025016767348, 353.80196351793415, 22.650096632551225, 5.603791743346568, 0.4993069568465366, 0.15704501754132266]","[1051825629.4922721, 123318511.87671846, 12011469.962707857, 768548.2699639734, 188733.36137467602, 15605.169168439863, 5210.164904052445]",174807.8
2022-09-19_2022-09-25,59844.16651377377,"[32677.0, 3845.0, 369.0, 16.0, 4.0, 0.0, 0.0]","[32629.3251154171, 3817.2005837785478, 373.43417087116484, 23.57068597662515, 5.697982684817786, 0.5675008795254337, 0.1906601700170493]","[1099623230.4562294, 128690011.20608044, 12590247.274500493, 793980.3381531511, 191219.20105238812, 18555.556470481282, 6258.047911790566]",187824.0
2022-09-26_2022-10-02,59851.1669710641,"[29901.0, 3551.0, 322.0, 24.0, 7.0, 0.0, 0.0]","[30220.213407079544, 3522.961731515861, 342.04106282064004, 22.18562044176231, 5.409015170271705, 0.39779107650088535, 0.13325748483894873]","[1032039707.0963423, 120264133.59558062, 11674158.226250155, 757429.7502847392, 184455.6865373046, 14075.415509786724, 4504.952744060457]",174577.1
2022-10-03_2022-10-09,59858.16684722263,"[35304.0, 4291.0, 358.0, 28.0, 8.0, 0.0, 1.0]","[35588.99289836573, 4166.15848246535, 406.69271872493715, 25.449299321373328, 6.493467110175392, 0.5302690492744346, 0.1427063143277996]","[1226826228.3966932, 143553290.8817355, 13988002.628873527, 875905.0682103373, 222802.47323108997, 19459.016484435266, 5928.044320806898]",205607.5
2022-10-10_2022-10-16,59865.16683425795,"[35665.0, 4084.0, 412.0, 28.0, 6.0, 0.0, 0.0]","[35798.00100004235, 4203.154259956318, 413.6869888468206, 26.986352560987644, 6.297634875477724, 0.528667158179021, 0.23032480061964541]","[1228976519.4444475, 144288689.3146754, 14196458.307644079, 925655.6555264012, 217584.2885700081, 17568.92137365282, 8066.673778396934]",205629.6
2022-10-17_2022-10-23,59871.978755787066,"[35126.0, 4271.0, 378.0, 32.0, 9.0, 2.0, 0.0]","[35436.45253686913, 4190.156121022221, 418.8606357129592, 27.443594226127328, 6.9659048925449, 0.5638080061737336, 0.22174888074766602]","[1222809032.544232, 144544888.19015655, 14436239.368621673, 944561.0390774148, 239288.19504422348, 19997.05890161344, 7208.534511024114]",200170.0
2022-10-24_2022-10-30,59879.2502747682,"[31914.0, 3730.0, 404.0, 21.0, 5.0, 0.0, 0.0]","[31792.425140094372, 3766.5200666236906, 374.0905697162993, 25.47688690195174, 5.796562836159024, 0.5044963648531958, 0.17290267645246948]","[1094467912.2375197, 129693676.87281603, 12883621.801109063, 877615.1209927177, 199999.24561605116, 17388.288132482354, 6049.139172374576]",191210.5
2022-10-31_2022-11-06,59886.16695219893,"[35793.0, 4209.0, 439.0, 33.0, 11.0, 0.0, 0.0]","[35850.11250269962, 4226.773343941034, 421.967186359005, 28.35864175726394, 6.847599456897182, 0.659786688771544, 0.18567709351736633]","[1237053966.014225, 145798396.73456898, 14550773.357597144, 975157.2955260966, 236079.8295170816, 22308.524807544927, 6416.063908598753]",205592.2
2022-11-07_2022-11-13,59893.16699583343,"[36315.0, 4388.0, 452.0, 37.0, 7.0, 0.0, 1.0]","[36369.940579657705, 4261.843410184661, 424.9222384767968, 28.623717641543358, 6.740579823421936, 0.6815730952982322, 0.31849865092813523]","[1257945005.0774598, 147350805.84527686, 14676585.417526037, 982991.2011413266, 232366.50899206672, 22250.895738883035, 10592.163668357915]",205804.5
2022-11-14_2022-11-20,59900.16687060168,"[37066.0, 4323.0, 412.0, 36.0, 9.0, 0.0, 0.0]","[36915.642489075726, 4331.987221866624, 431.4788690355236, 27.55255052867281, 7.081331286519237, 0.5835852172293747, 0.18822594181091715]","[1271792400.9263835, 149199736.18213856, 14852480.975689836, 946045.0336353678, 243098.1978428928, 20078.16606765874, 6855.2906038854335]",204718.0
2022-11-21_2022-11-27,59907.16699351847,"[37024.0, 4305.0, 406.0, 26.0, 5.0, 0.0, 1.0]","[37212.34098553989, 4344.35876149126, 428.2113695056392, 27.778416149779968, 7.133810687383251, 0.5484661379414815, 0.202098270350951]","[1290085984.540564, 150611259.7494166, 14830592.062359871, 962869.2940873201, 246015.86108261917, 19251.238641082684, 6562.960079843617]",205670.1
2022-11-28_2022-12-04,59914.166677777845,"[37326.0, 4276.0, 417.0, 36.0, 15.0, 0.0, 0.0]","[37188.07169544182, 4360.415151127237, 430.8845544530259, 27.730512095801455, 7.14946795496073, 0.6101570106286974, 0.17506253826933876]","[1286495489.6968343, 150780761.0995682, 14877039.422646374, 957203.1786784991, 246104.6726213697, 21129.484721938737, 6669.800478430648]",204696.1
2022-12-05_2022-12-11,59921.166612731264,"[37177.0, 4342.0, 461.0, 26.0, 6.0, 2.0, 0.0]","[37088.26441882337, 4344.356656594964, 425.9913762407996, 27.391366901418888, 6.91853893433977, 0.5799657265159484, 0.1986245843049425]","[1270236882.3199172, 148689946.06841096, 14557628.210259158, 935916.0693469928, 237744.61063500363, 19327.08245196642, 6508.979859834392]",201305.7
2022-12-12_2022-12-18,59928.16688993055,"[37926.0, 4607.0, 448.0, 30.0, 7.0, 2.0, 0.0]","[37726.50144555409, 4411.769660496505, 436.2154194902561, 28.41317420705616, 7.004710716297854, 0.5740879337440804, 0.21851616930428397]","[1308233889.3224094, 152858566.7116972, 15113568.137466002, 982169.3962036468, 242694.64596353468, 19342.99562345307, 7746.013293593641]",205669.3
2022-12-19_2022-12-25,59935.16690578736,"[38335.0, 4576.0, 514.0, 36.0, 7.0, 0.0, 0.0]","[37972.68245677981, 4439.677495621017, 440.049580437149, 28.37662306145035, 7.257472948393509, 0.5336302751428338, 0.19061626295432993]","[1284963763.6694593, 150354541.83329672, 14913308.050838487, 959908.6820682815, 245227.2662662027, 17960.450039664942, 6948.152828998029]",198898.8
2022-12-26_2023-01-01,59942.16682083384,"[36770.0, 4361.0, 439.0, 34.0, 8.0, 1.0, 0.0]","[36683.71869524436, 4316.3820600148665, 431.7817744490361, 28.511723732798874, 7.458573681586301, 0.630190391999278, 0.20026501129467494]","[1226148628.0432808, 144325424.96205285, 14422874.702867264, 954194.561620273, 248500.63963467142, 21433.673561194682, 6760.641269075558]",193720.2
2023-01-02_2023-01-08,59949.16686342559,"[36833.0, 4466.0, 481.0, 32.0, 14.0, 0.0, 1.0]","[36114.2997277423, 4276.497655549155, 429.36901471535697, 28.2732482380534, 7.1922672282916285, 0.5046597002808516, 0.216810070899542]","[1238059963.001565, 146521778.1247225, 14717723.424187798, 968020.7260636381, 245705.15412877683, 17065.167603858874, 8154.249455631122]",197286.1
2023-01-09_2023-01-15,59956.16683078704,"[39393.0, 4978.0, 600.0, 41.0, 14.0, 0.0, 0.0]","[38735.48398252952, 4559.083372465908, 456.407882112441, 29.689042843469363, 7.605687389710828, 0.5381773892339186, 0.1891426939346392]","[1339764991.4390879, 157552190.78051147, 15760702.059138067, 1023249.1626434679, 261923.30791054727, 18696.943519292556, 7085.168840867246]",205632.1
2023-01-16_2023-01-22,59963.16676030106,"[38932.0, 4766.0, 432.0, 40.0, 12.0, 1.0, 0.0]","[38854.460792347236, 4574.133555975039, 452.04788604850575, 29.585047969330688, 7.558598478713916, 0.5292014727653553, 0.17032612521557408]","[1345286386.3302681, 158332022.53515667, 15644662.855086762, 1022495.6222017173, 259516.14003816058, 17480.569935606356, 5980.644176024637]",205802.3
2023-01-23_2023-01-29,59970.16675717596,"[37910.0, 4453.0, 468.0, 26.0, 6.0, 1.0, 0.0]","[37984.586157622776, 4422.365674569153, 429.24233626342703, 26.61855330691516, 6.639972542481214, 0.5354177299794659, 0.16804101840810612]","[1312144744.3760781, 152699758.98400226, 14829467.910892699, 921297.3791752342, 229079.33181563584, 18447.191098542407, 5940.400860577381]",205764.0
2023-01-30_2023-02-05,59977.16682650465,"[36600.0, 4459.0, 439.0, 27.0, 6.0, 0.0, 0.0]","[36316.73424193865, 4233.312753314675, 414.66821128780833, 26.228776469029633, 6.354721366412801, 0.5385383801721381, 0.13076886211150193]","[1225611407.4951212, 142910507.25961718, 14008896.334947348, 885074.2266110464, 214923.27127349708, 18013.192551221095, 5151.366966382512]",197039.2
2023-02-06_2023-02-12,59984.16681087963,"[39713.0, 4769.0, 502.0, 48.0, 14.0, 1.0, 0.0]","[39226.23512770578, 4565.968991493771, 448.2925261434106, 28.51381131136849, 6.940475480355508, 0.5296962014651817, 0.20198449102087154]","[1351756704.0355997, 157294503.1917126, 15457017.928667717, 983005.8601193586, 239779.70747840567, 18378.252180611937, 7498.521591940095]",203912.1
2023-02-13_2023-02-19,59991.166785648245,"[37930.0, 4380.0, 479.0, 28.0, 13.0, 4.0, 0.0]","[37660.10685507392, 4375.086519180936, 434.21357166141996, 27.640898932636993, 7.128130039627732, 0.5908350972278803, 0.2135434301581493]","[1282690347.1965392, 148985398.24618173, 14799083.519909052, 942562.4742538573, 241868.30462047696, 19847.070091604095, 7075.2998081264495]",204024.9
2023-02-20_2023-02-26,59998.16684629615,"[37488.0, 4367.0, 411.0, 28.0, 5.0, 1.0, 0.0]","[37542.132985843, 4399.605311326753, 438.811717959654, 27.977645691063376, 7.324783282458064, 0.5307157490920996, 0.15629276110770898]","[1290207437.3763132, 151230283.87875935, 15115995.244125776, 963204.6111148937, 254157.35215250799, 17682.006327727908, 5510.150753772386]",203956.6
2023-02-27_2023-03-05,60005.16687835648,"[22632.0, 2714.0, 259.0, 20.0, 4.0, 0.0, 0.0]","[22721.843439454882, 2683.7223752046257, 263.98038964858904, 16.850176450245698, 4.116327946576318, 0.37645487031219327, 0.10825854701647465]","[759560885.5107461, 89644878.77209638, 8830491.004894646, 564582.087164353, 139040.66702000413, 12628.44016652537, 4105.803100412173]",139606.4
2023-03-06_2023-03-12,60012.16669861128,"[31923.0, 3737.0, 407.0, 25.0, 10.0, 0.0, 0.0]","[32057.51223348537, 3794.191429502591, 381.7665919569009, 24.007128776082236, 6.332285448238342, 0.5559219556418579, 0.2318153459296306]","[1085439368.9132075, 128396857.5926239, 12938427.29963683, 816103.4955988809, 215086.27496689238, 19065.614060991742, 7160.916595246025]",182836.8
2023-03-13_2023-03-19,60019.16670821783,"[37833.0, 4688.0, 428.0, 27.0, 8.0, 1.0, 0.0]","[37887.29883206601, 4474.145943423682, 447.8431934785941, 29.093905583193024, 7.4535153245781665, 0.5821363133837196, 0.21465144275842055]","[1297968134.5151703, 153334531.6360457, 15369563.603929222, 1001127.5443248184, 255979.96112569736, 21527.857347211102, 7242.143475065744]",203618.7
2023-03-20_2023-03-26,60026.16679004633,"[39251.0, 4684.0, 493.0, 24.0, 12.0, 0.0, 0.0]","[39148.58962008641, 4609.622876885323, 458.20280583830703, 29.683014047608065, 7.93496832612958, 0.5021444002612608, 0.19692043744978188]","[1331040827.4335446, 156778308.4363293, 15596360.820365278, 1013043.6526352519, 270720.96476033813, 16790.511119082188, 7598.381169748883]",203956.8
2023-03-27_2023-04-02,60033.166902199344,"[38637.0, 4580.0, 439.0, 36.0, 6.0, 0.0, 0.0]","[38522.52658972256, 4534.434367171555, 451.129051626068, 29.165953431579354, 7.317757172058404, 0.5782446392097472, 0.19526368333522764]","[1310638199.794197, 154416340.0206178, 15385803.315381488, 1000140.4528561732, 250206.5249312005, 20201.93721273605, 6908.010262960095]",202790.9
2023-04-03_2023-04-09,60040.16684895881,"[37282.0, 4314.0, 425.0, 27.0, 6.0, 0.0, 0.0]","[37287.458824148714, 4386.789651668196, 439.0139066827099, 28.98052508172427, 6.72926798516159, 0.6031975970635497, 0.23669046251643633]","[1254746936.6732132, 147692072.41991195, 14810118.954735506, 980653.7457000221, 229929.8653563154, 20653.384069693395, 7845.980823330752]",201074.7
2023-04-10_2023-04-16,60047.16669548633,"[32408.0, 3789.0, 383.0, 29.0, 6.0, 0.0, 1.0]","[32109.493782701185, 3796.058776473582, 374.65674708966054, 24.675263619310428, 6.366608045766687, 0.5537853260119119, 0.1525598899257808]","[1077997697.268255, 127492819.67047061, 12604610.142984638, 831485.1452027416, 213579.17271530017, 19367.564317040767, 5127.410043487951]",178195.0
2023-04-17_2023-04-23,60054.16680555557,"[11791.0, 1341.0, 128.0, 6.0, 2.0, 0.0, 0.0]","[11728.191770293324, 1386.639509886732, 134.3930921990118, 9.134460445336282, 2.0513930223634755, 0.15392548637112435, 0.061205138472111204]","[359738695.9930163, 42350450.906616285, 4082695.0862810086, 276744.626024216, 63291.22631099145, 5029.109588924447, 2037.1076696659968]",73972.0
2023-04-24_2023-04-30,60061.166785763984,"[26940.0, 3153.0, 306.0, 22.0, 6.0, 1.0, 0.0]","[27047.301707171177, 3169.341874502516, 313.1122493432343, 20.46016877603822, 5.098220444211296, 0.41107912399578134, 0.12462401033719792]","[898137304.1694603, 105204607.96713558, 10401104.276517564, 678181.2338868006, 168831.75284188119, 13425.871844317018, 4570.382194648257]",148295.7
2023-05-01_2023-05-07,60068.16675104176,"[38064.0, 4522.0, 485.0, 41.0, 10.0, 0.0, 0.0]","[37974.938023329116, 4443.7049622741315, 438.51096904536075, 28.101801618052413, 6.553040877553271, 0.4817362246236014, 0.21934602502156963]","[1280746085.7884254, 150136560.64015725, 14829324.372329572, 950228.3202295036, 221979.39020357683, 16921.76585793251, 7928.590738505564]",197789.2
2023-05-08_2023-05-14,60075.16686215272,"[32526.0, 3765.0, 369.0, 21.0, 5.0, 1.0, 0.0]","[32459.291543225056, 3797.255489399776, 379.3157780221785, 24.403493003777697, 6.050822184775365, 0.5061706714221983, 0.20521201502657502]","[1073952193.6579604, 125677111.46908721, 12580909.137196336, 810718.7948549881, 200823.40603585707, 16276.852760432896, 7008.125797550155]",178185.7
2023-05-15_2023-05-21,60082.16686030101,"[35265.0, 4080.0, 387.0, 31.0, 10.0, 0.0, 0.0]","[35245.1630021107, 4077.9944125252514, 395.48893786685414, 25.445419202732715, 6.16715627951236, 0.6225036214901258, 0.11917600829304258]","[1170301894.114991, 135563658.39680788, 13155069.101830766, 844745.8399711257, 205281.90507572607, 20645.19431390747, 4495.759739974636]",192216.4
2023-05-22_2023-05-28,60089.16687615765,"[33249.0, 3926.0, 407.0, 34.0, 3.0, 0.0, 1.0]","[33028.69285827796, 3838.9478512962132, 375.61255227898477, 23.61003588507631, 5.783013570395758, 0.5574064817633109, 0.18864886263182237]","[1117944815.5530958, 130214452.23138678, 12745054.532253295, 799120.3836476592, 194930.25724843238, 17592.52891863406, 6659.148599028029]",180338.7
2023-05-29_2023-06-04,60096.1668083332,"[35116.0, 3981.0, 402.0, 19.0, 5.0, 2.0, 1.0]","[34976.24044795971, 4031.618290175873, 388.1457293681243, 24.169836882795963, 5.892333739652573, 0.5070569432447825, 0.1947365443636024]","[1170660942.6552699, 134955324.45395485, 12990611.903825955, 812477.3330920566, 196947.75282515146, 16401.835274790843, 6347.361271996027]",195650.9
2023-06-05_2023-06-11,60103.167110069255,"[34415.0, 3987.0, 393.0, 26.0, 4.0, 1.0, 0.0]","[34161.872672067046, 3966.4529701947145, 380.3596315820197, 24.73735095996675, 5.800234617492703, 0.45673929885362613, 0.19686732645116883]","[1161227790.0869536, 134678710.89107984, 12909904.29497295, 839797.2616362247, 196692.13591824076, 16234.71870496566, 6948.630095737014]",196424.6
2023-06-12_2023-06-18,60110.16689143563,"[36483.0, 4215.0, 399.0, 28.0, 3.0, 1.0, 0.0]","[36473.80665463127, 4202.291393323309, 403.84557027133195, 24.856941686701305, 6.137128752506831, 0.498168146950702, 0.19942732713093048]","[1259965093.7205317, 145093800.34543148, 13923426.050453808, 858185.3773126288, 210664.3721777243, 16502.591982563234, 7311.556134567706]",202994.8
2023-06-19_2023-06-25,60117.16688773152,"[36679.0, 4235.0, 378.0, 25.0, 3.0, 0.0, 0.0]","[36425.75602796989, 4176.493723405374, 401.0940051166954, 25.459432338990897, 6.3194591819850645, 0.49176510484602104, 0.17865642345903654]","[1260305454.679947, 144352102.3269619, 13842186.99425881, 878597.7147293334, 217170.00925001132, 17093.037546885393, 6023.155357661288]",204031.2
2023-06-26_2023-07-02,60124.166909374864,"[34457.0, 3863.0, 365.0, 25.0, 1.0, 0.0, 0.0]","[34329.41861015635, 3900.3380191162196, 368.7123291993436, 22.999073350078522, 5.620389204614238, 0.4163131785077443, 0.1293606906745189]","[1166625826.3649552, 132451409.5404182, 12507237.676740073, 780990.0203465337, 189825.11445645246, 15010.323827993525, 5302.555413117746]",197354.3
2023-07-03_2023-07-09,60131.166912731336,"[32482.0, 3542.0, 342.0, 16.0, 3.0, 1.0, 0.0]","[32256.461016329093, 3652.916227578199, 340.6401637390198, 21.52058831736029, 5.45959771747494, 0.469460390907348, 0.16254953361722943]","[1072753108.8259616, 121327393.92637978, 11304548.820649607, 710929.998455461, 180984.9103248891, 14922.792246728408, 4997.130302040191]",188684.0
2023-07-10_2023-07-16,60138.16683148146,"[34555.0, 3804.0, 386.0, 15.0, 7.0, 0.0, 0.0]","[34472.8802096886, 3831.1332499012888, 360.6614102047141, 22.023408613876693, 5.669538673388935, 0.447715173208257, 0.16494054586348939]","[1144520329.617408, 127212315.24943092, 11968643.36387366, 730714.2079461653, 188392.31412999038, 14356.668135236696, 5659.12673482076]",193775.3
2023-07-17_2023-07-23,60145.16698715271,"[35497.0, 3926.0, 351.0, 9.0, 5.0, 1.0, 0.0]","[35174.71958795993, 3932.1987812166926, 369.50099346051877, 23.203793023561104, 5.444437332956332, 0.47554297553897323, 0.1267270977159476]","[1216977564.6060102, 135920759.6629552, 12762013.100185562, 800889.6786898501, 186539.57987690237, 16366.395442740024, 4825.924722447184]",203967.2
2023-07-24_2023-07-30,60152.16686215278,"[31482.0, 3579.0, 347.0, 17.0, 4.0, 0.0, 0.0]","[31621.980870099935, 3535.0719939818896, 333.23095906893303, 20.649940256323507, 5.2297041369701684, 0.4184999912607001, 0.12152708892109446]","[1069063492.0881976, 119578287.3699693, 11267234.40632669, 694646.4985425662, 177525.67408138808, 14129.935952433923, 3995.106211552197]",180833.7
2023-07-31_2023-08-06,60159.16689525477,"[35338.0, 4064.0, 408.0, 26.0, 7.0, 0.0, 1.0]","[35861.10480833464, 4046.2366788625677, 380.9397485083268, 24.42979734408481, 5.757003957167916, 0.4597484989067118, 0.22462239505422876]","[1239221052.9731023, 139716070.66092372, 13141168.375724265, 841203.735890692, 199177.22195417056, 15454.916168206233, 7200.8029573465965]",204166.8
2023-08-07_2023-08-13,60166.16702233809,"[33772.0, 3752.0, 341.0, 22.0, 5.0, 0.0, 2.0]","[33733.888133125, 3774.4687257762357, 355.10496809795825, 22.176531693911667, 5.598327655633345, 0.4194028169334814, 0.19504437086656892]","[1110496691.2490447, 124230907.61979441, 11694320.262856973, 727771.0405541137, 185172.45864699193, 13837.010466071633, 6884.328064660305]",182967.4
2023-08-14_2023-08-20,60173.16709594929,"[28949.0, 3174.0, 313.0, 13.0, 3.0, 1.0, 0.0]","[29038.649761353918, 3179.127430073072, 295.42613556655334, 18.655415315550144, 4.932927096192198, 0.32156327886734337, 0.11453337087814533]","[917617824.1734203, 100532541.85537845, 9349296.497622117, 589779.1836726516, 155495.86319564877, 9973.499528441995, 3553.7073647465886]",149617.8
2023-08-21_2023-08-27,60180.16712303249,"[29656.0, 3419.0, 317.0, 22.0, 8.0, 2.0, 0.0]","[29783.330504230114, 3385.5543440434585, 321.1305163049827, 19.403528631688587, 5.141933044019632, 0.33893403755809764, 0.13783363849113225]","[1013365342.7144808, 115217763.6910759, 10915257.462464267, 661547.4893684601, 174241.07750694887, 11218.056286007613, 4235.929955685845]",169966.9
2023-08-28_2023-09-03,60187.16670706021,"[35053.0, 3978.0, 381.0, 19.0, 10.0, 0.0, 1.0]","[35246.8128808939, 4020.674973948162, 382.4304057353917, 23.61279836619293, 6.269816127751446, 0.545452146133237, 0.16995526686731752]","[1211779175.8227167, 138190799.3278247, 13142706.010244833, 810547.9029276111, 215032.43537182963, 18013.361424568306, 5948.014287418266]",203883.6
2023-09-04_2023-09-10,60194.166676041845,"[35108.0, 3991.0, 364.0, 20.0, 8.0, 1.0, 1.0]","[34780.161477050606, 3960.5691885245396, 376.3352852904952, 23.194984382916182, 5.93563650915175, 0.5335085939623505, 0.20895277874163093]","[1182166465.9182463, 134594180.47812283, 12778787.185244786, 786706.7655021745, 201281.46406801176, 18706.262893900304, 6957.828763203999]",204011.4
2023-09-11_2023-09-17,60201.16667962952,"[34993.0, 3981.0, 364.0, 34.0, 5.0, 1.0, 0.0]","[34964.09403065174, 3947.1144885788362, 374.362172894893, 23.18162329823693, 5.477237460806726, 0.5469795224484095, 0.1289119360445572]","[1190652492.9471984, 134493024.26319885, 12770008.109630125, 792858.1789952265, 186683.02144877822, 19092.108370789276, 4004.4168053686794]",204072.2
2023-09-18_2023-09-24,60208.16700092539,"[35053.0, 3978.0, 380.0, 22.0, 6.0, 0.0, 0.0]","[34871.19758928801, 3948.4159802137106, 370.37148016304457, 23.449035849966474, 5.5328015292214054, 0.4464677013833878, 0.16031625420874057]","[1197357146.5206046, 135542466.2294052, 12705291.397635767, 804074.1513607232, 189765.58874722268, 15355.39237095289, 6111.565745274608]",202753.6
2023-09-25_2023-10-01,60215.16700601883,"[29817.0, 3354.0, 301.0, 28.0, 5.0, 1.0, 0.0]","[29993.690682916927, 3385.6573752274135, 321.0751353769623, 20.80788462152536, 4.721700018571053, 0.33571288576022135, 0.1420668174423843]","[1033249901.1396476, 116672951.20908248, 11047253.923401404, 714949.6078819622, 162291.85447497913, 11711.637722105692, 4883.977192504983]",175150.2
2023-10-02_2023-10-08,60222.16709571736,"[34839.0, 4051.0, 400.0, 23.0, 6.0, 0.0, 0.0]","[35073.84060613658, 3968.124403208222, 379.16626246076527, 22.88503466062883, 5.918099679484319, 0.4931733045330121, 0.1486671456708025]","[1209009156.072281, 136797410.60865554, 13079661.27139057, 790028.269555693, 204215.0098135078, 17123.99633788948, 5314.3562193499565]",205837.4
2023-10-09_2023-10-15,60229.16655520767,"[34722.0, 4021.0, 397.0, 27.0, 7.0, 1.0, 0.0]","[34686.00832376364, 3944.752246321195, 379.95958894874883, 23.961367342002045, 5.963184602102043, 0.4935154009512169, 0.14038705749125316]","[1190144588.4878821, 135290545.4128021, 13039806.45502612, 821548.3144567722, 203724.75798158316, 16278.342532050976, 4599.413741624631]",204711.7
