# ra : 104.06, dec : 42.6
# nhits : [0, 1, 2, 3, 4, 5, 6]
# delta : [0.89, 0.662, 0.498, 0.398, 0.332, 0.263, 0.196]
# max_zen : 50.0
name,mjd,n_on,n_bkg,n_off,tobs
2022-04-18_2022-04-24,59690.16679131911,"[34753.0, 3840.0, 343.0, 17.0, 2.0, 0.0, 0.0]","[35048.08938667201, 3781.073920023322, 340.2082481655833, 22.106822390248634, 5.269877353124095, 0.3779416667878511, 0.18076415767453927]","[1203449945.4046092, 129821775.84834963, 11683968.885377621, 759700.0921921199, 180827.70046878714, 12587.55347951824, 5792.559115922084]",197941.6
2022-04-25_2022-05-01,59697.16674571783,"[20654.0, 2335.0, 216.0, 7.0, 6.0, 0.0, 0.0]","[20790.104993950004, 2324.968901667504, 217.00743835901912, 14.327335317916429, 3.3141663191562833, 0.2430010943376427, 0.08750006497401461]","[637684995.189409, 71313566.07141635, 6673452.611917999, 443784.2688397434, 103473.04149914811, 8154.759413478847, 2658.3276060067155]",128494.0
2022-05-02_2022-05-08,59704.16650463019,"[34950.0, 4057.0, 382.0, 28.0, 10.0, 0.0, 0.0]","[34928.10956158514, 4013.8907321047245, 388.7801300019346, 26.49233533944951, 5.845564409017236, 0.4869664962263274, 0.18358001981290034]","[1198214998.6536577, 137680906.9062392, 13344878.129781984, 913301.0401285721, 200964.92074893796, 16764.5221226616, 5840.726942217945]",194596.1
2022-05-09_2022-05-15,59711.16671157407,"[36502.0, 4123.0, 405.0, 23.0, 8.0, 1.0, 0.0]","[36515.42019901229, 4188.333849586005, 400.95180602512016, 26.539483185977307, 5.677475353164954, 0.47320020733298523, 0.1924254518859043]","[1248443728.4723208, 143285725.77700013, 13731560.219453402, 909484.7181023034, 195258.12943771784, 16162.531167882105, 6415.455715265835]",204522.6
2022-05-16_2022-05-22,59718.16637986089,"[29258.0, 3436.0, 337.0, 23.0, 7.0, 0.0, 1.0]","[29481.933636458758, 3399.556921292688, 329.1187152167233, 21.423563275548666, 5.009472316726853, 0.4344056717906302, 0.15751294304160426]","[917028118.7895535, 105963088.43548557, 10308719.073324194, 668051.5412600469, 156287.4475954471, 13063.363152453767, 4822.488291788788]",160058.0
2022-05-23_2022-05-29,59725.16671539346,"[30641.0, 3583.0, 356.0, 23.0, 3.0, 1.0, 2.0]","[30752.963746530553, 3527.3420347777874, 330.2102953197506, 20.754473366696004, 4.6336469900667385, 0.42652525326427865, 0.13492110473919458]","[1031373674.366562, 118156362.35975045, 11081267.586317444, 698854.2031730844, 156550.5791870793, 14992.51252968918, 4731.792630230128]",172999.3
2022-05-30_2022-06-05,59732.16694317115,"[35119.0, 3989.0, 401.0, 25.0, 2.0, 0.0, 0.0]","[34850.97051732634, 4013.2847118703035, 383.2586431823281, 24.117307761965673, 5.406320263268357, 0.49228259633864185, 0.1732723059606165]","[1166538454.4898703, 134495408.21458477, 12869835.588509133, 813952.3177056273, 183604.65531430967, 16587.51614159526, 6365.329293250321]",195322.7
2022-06-06_2022-06-12,59739.16687361122,"[35263.0, 3969.0, 368.0, 24.0, 9.0, 0.0, 0.0]","[35125.335191759594, 4035.5385211631633, 386.48071243815866, 24.71040577470182, 5.5661502694368465, 0.4779685668104112, 0.15497670892314214]","[1172099859.2524908, 134784685.90801764, 12901872.151057288, 826512.7323429887, 189291.2932621516, 15270.531691849483, 5679.199866457055]",196050.1
2022-06-13_2022-06-19,59746.1670091434,"[31620.0, 3727.0, 360.0, 23.0, 3.0, 0.0, 0.0]","[31535.25952701085, 3685.766094213526, 359.1891065029681, 23.463464218089047, 5.174058795766258, 0.36311349839181456, 0.15440517680909133]","[1078057578.8232346, 126025386.5823224, 12264056.265701111, 802883.9039712215, 178077.99343868825, 12194.92817279433, 5376.895215526396]",178460.5
2022-06-20_2022-06-26,59753.167018634485,"[16202.0, 1872.0, 174.0, 16.0, 2.0, 0.0, 0.0]","[16056.16058413919, 1836.240509176543, 175.22420709464737, 11.702190842330076, 2.3575064254283697, 0.1673244712075501, 0.07790856980406138]","[547152310.4572766, 62646165.03321719, 5972646.364423559, 401622.0180260196, 80140.47307322083, 5155.042087736012, 3090.876546753637]",94165.7
2022-06-27_2022-07-03,59760.16680532409,"[12174.0, 1435.0, 140.0, 9.0, 3.0, 0.0, 0.0]","[12289.357566928576, 1439.8277069948786, 138.46674204656833, 8.787711177791277, 1.9063789405041545, 0.1552902259624886, 0.09705701408048695]","[342409337.2735156, 40058241.540787995, 3846945.4015115243, 243802.8503444126, 55232.26866430313, 4220.4777095764, 3117.136270706758]",82074.9
2022-07-04_2022-07-10,59767.16666122664,"[34570.0, 3970.0, 384.0, 39.0, 10.0, 0.0, 0.0]","[34370.71250061148, 3967.736609886127, 382.46149737308195, 25.894186168842364, 6.0897486057934325, 0.5704456321060689, 0.19538359863311705]","[1101988338.7194974, 127506677.97291864, 12292563.644468833, 829722.074442221, 195139.0473427079, 18218.08584994804, 5959.2119685733]",183970.3
2022-07-11_2022-07-17,59774.16690879582,"[33939.0, 4111.0, 386.0, 32.0, 6.0, 0.0, 0.0]","[33987.48684500431, 3970.2011635233025, 386.3891605585236, 25.51246080734638, 5.724098808702086, 0.5334771257724449, 0.1583856898263825]","[1147870551.418169, 134059511.71837708, 13043483.483198682, 860739.9893101922, 193132.55021338476, 18404.069764436135, 5611.312682271723]",194578.1
2022-07-18_2022-07-24,59781.1668662036,"[35727.0, 4041.0, 385.0, 29.0, 5.0, 0.0, 0.0]","[35760.072851654666, 4125.223667541192, 397.4083797903672, 25.488371224217715, 5.484278440769799, 0.44627924336810143, 0.18841064463759438]","[1216625088.5246618, 140264165.73770195, 13495653.496190889, 862995.3982780019, 185790.60238649056, 14157.790130133031, 6054.756246093304]",199679.1
2022-07-25_2022-07-31,59788.16675636565,"[33777.0, 3980.0, 361.0, 26.0, 5.0, 2.0, 0.0]","[33793.6099545481, 3910.9768884070986, 379.1619565668211, 25.399806371410122, 5.5360293416976445, 0.4590493530632161, 0.14710710213938394]","[1145215080.99921, 132475702.0568452, 12817091.90357158, 858648.1859046692, 187372.59773741962, 16521.08894966615, 4709.990633547821]",197615.4
2022-08-01_2022-08-07,59795.16681076432,"[35768.0, 4140.0, 375.0, 33.0, 5.0, 0.0, 0.0]","[35825.00130517367, 4148.07518014534, 400.2554421954711, 26.37672964553633, 5.805672482267049, 0.45773631636020023, 0.16710696111508866]","[1240808793.1028419, 143653956.90343297, 13845831.874940854, 909974.5270520315, 199295.4502014807, 16100.556000246954, 6983.863475280749]",201640.7
2022-08-08_2022-08-14,59802.166529745205,"[31320.0, 3663.0, 369.0, 23.0, 5.0, 0.0, 0.0]","[31569.153765283245, 3694.8083132993283, 360.21714856475245, 23.312990190515993, 5.119829412574242, 0.4778464666594864, 0.10148957449392668]","[1050568817.6734326, 122738578.45116816, 11942276.786095932, 771820.8308990054, 170247.82161999313, 15141.41432351983, 3552.413357923263]",189377.3
2022-08-15_2022-08-21,59809.16680590272,"[32786.0, 3882.0, 358.0, 28.0, 6.0, 0.0, 0.0]","[32967.37410057541, 3855.764845523011, 372.3147277857822, 25.00626791354352, 5.3826492616480355, 0.3829999569903178, 0.18851417676687218]","[1095168690.349661, 127851295.33500695, 12337499.464527536, 828353.5598185718, 179486.37730978642, 12685.28327759881, 7235.998548212381]",192908.1
2022-08-22_2022-08-28,59816.16690625,"[30764.0, 3580.0, 372.0, 22.0, 4.0, 0.0, 1.0]","[30750.128713961654, 3542.1935765665435, 341.0039566781343, 22.29341929051505, 4.949033983582683, 0.38204087515006085, 0.17401211339209005]","[1049454091.5457686, 120778525.01412137, 11588352.939708715, 753451.8718987823, 166537.17734393806, 12831.026342792895, 5874.621613855048]",180401.3
2022-08-29_2022-09-04,59823.14737326394,"[33382.0, 3917.0, 428.0, 16.0, 11.0, 0.0, 0.0]","[33471.49703406073, 3864.4684247822615, 374.6268025647862, 24.21655667434516, 5.63771991665, 0.39286225171413197, 0.1654593081355215]","[1097042411.815528, 126766083.47886099, 12298048.273577077, 793500.4850701003, 185103.5502965745, 13372.654021881306, 4426.237520559019]",193172.3
2022-09-05_2022-09-11,59830.14744907413,"[32044.0, 3589.0, 372.0, 27.0, 3.0, 0.0, 0.0]","[32044.914681112594, 3743.8613872262167, 369.6198723964979, 25.916027918412397, 5.807107982742295, 0.5922920650841887, 0.13083718899671]","[1072971636.481221, 125468707.91093661, 12399887.597890042, 869112.5030575412, 195018.28132147394, 19900.746091937704, 4814.06773512682]",186911.7
2022-09-12_2022-09-18,59837.1668284719,"[29857.0, 3361.0, 342.0, 21.0, 2.0, 0.0, 0.0]","[29691.570860534193, 3474.8445073302896, 336.3221967276777, 23.100603157813612, 4.786968728749187, 0.34829850184051253, 0.11900270218761361]","[998260983.2988305, 116947723.95418954, 11312855.87875707, 776464.9771246713, 161670.40155484548, 12166.482398459024, 4396.807566342434]",166477.2
2022-09-19_2022-09-25,59844.16651377377,"[29148.0, 3373.0, 384.0, 19.0, 2.0, 0.0, 0.0]","[29173.300797805572, 3384.4880909901635, 330.1755622525815, 22.342845847439854, 4.908477983745339, 0.37080842486845383, 0.1865279122716762]","[961596057.0413593, 111570142.90113038, 10875150.309949664, 733448.867232782, 161040.29454065292, 11770.681833712375, 5927.382416329884]",168120.4
2022-09-26_2022-10-02,59851.1669710641,"[25590.0, 2892.0, 293.0, 17.0, 6.0, 2.0, 0.0]","[25648.71291940062, 2977.556499841928, 286.4645469797897, 18.872969117177227, 4.174652296100133, 0.3399643350289127, 0.07119776503785248]","[879415062.5697361, 102104551.4459635, 9802083.961702498, 647341.9237403877, 143286.16777490312, 11245.764554347785, 2863.6905583716957]",148543.5
2022-10-03_2022-10-09,59858.16684722263,"[35219.0, 4167.0, 393.0, 36.0, 3.0, 0.0, 0.0]","[35426.01952566137, 4128.395062417703, 406.18643729772026, 27.028198779046797, 6.037823414969506, 0.5462246831860776, 0.2032407669224631]","[1222537037.001026, 142519748.32708207, 14006815.139994366, 934154.2352591929, 207179.22141654612, 18153.947153523983, 6624.2443331368795]",204513.8
2022-10-10_2022-10-16,59865.16683425795,"[35704.0, 4159.0, 437.0, 27.0, 9.0, 1.0, 0.0]","[35570.24923271783, 4166.913716631834, 410.5874078247539, 27.9146019422279, 6.508353279694942, 0.49217444575981667, 0.1673557215235306]","[1207230813.1596236, 141356302.6659561, 13918266.94725983, 944706.4784557028, 219427.33398055605, 16955.601886943023, 6666.9824483880975]",201190.0
2022-10-17_2022-10-23,59871.978755787066,"[35513.0, 4169.0, 415.0, 24.0, 5.0, 1.0, 0.0]","[35418.70400874153, 4175.676198384759, 418.7554271315225, 29.575719864581373, 6.793556598908062, 0.4978147883916989, 0.16829752844147847]","[1208549707.088843, 142216052.4394777, 14242888.924447665, 1001960.0697815994, 231244.77527570885, 16571.156713031985, 5782.394199393002]",204666.5
2022-10-24_2022-10-30,59879.2502747682,"[35456.0, 4120.0, 423.0, 31.0, 6.0, 0.0, 0.0]","[35345.493607518976, 4138.97294894099, 411.17602214225315, 27.599000166945736, 6.325463829890028, 0.5751057261247281, 0.20431363092330812]","[1217009320.7787695, 142513902.9971409, 14146012.420650441, 949834.9532930551, 219098.4463798558, 18588.95176398335, 7243.1966647348345]",197437.6
2022-10-31_2022-11-06,59886.16695219893,"[35387.0, 4192.0, 448.0, 32.0, 6.0, 2.0, 1.0]","[35612.14000250031, 4181.556992617763, 418.28497190531976, 27.837934765776012, 6.620259650612153, 0.6209777377384993, 0.24505054256224526]","[1219741813.3164668, 143253064.5250816, 14318914.43047854, 954689.8188839158, 227630.88499114919, 21154.470758032254, 8845.943880983168]",204481.8
2022-11-07_2022-11-13,59893.16699583343,"[35793.0, 4234.0, 449.0, 31.0, 1.0, 1.0, 0.0]","[35998.56060815345, 4219.644702455351, 420.9477331544521, 28.501761514599455, 6.461803014456373, 0.5404378351465582, 0.263585210703847]","[1240952574.902174, 145463838.47522485, 14494262.82588557, 981371.4788466909, 221767.6595381525, 19094.745647181888, 8546.981610732082]",204704.9
2022-11-14_2022-11-20,59900.16687060168,"[36836.0, 4264.0, 420.0, 30.0, 7.0, 1.0, 1.0]","[36466.65059339239, 4271.731064002835, 421.47327835065255, 28.885588207570763, 6.333261341637644, 0.5039633166509808, 0.18130667743246703]","[1242462807.9679081, 145624352.3614972, 14368531.96307568, 985119.6876200166, 215497.67917283557, 17570.499807917084, 5883.145334797616]",204600.8
2022-11-21_2022-11-27,59907.16699351847,"[36492.0, 4233.0, 447.0, 27.0, 6.0, 0.0, 0.0]","[36569.782390708366, 4281.111742788674, 422.89541953474463, 28.95032062986124, 6.727444329748649, 0.5407927900529685, 0.16506434612496892]","[1248768979.4272108, 146217204.93577597, 14440177.376060814, 989480.6380962967, 227773.77058721014, 19141.97547925063, 5758.862332951471]",205431.8
2022-11-28_2022-12-04,59914.166677777845,"[36856.0, 4277.0, 415.0, 32.0, 6.0, 1.0, 0.0]","[36873.48980434932, 4318.518278006191, 426.2946532481124, 27.73498654791135, 6.650304860355903, 0.5283637096804007, 0.27877043525560624]","[1258072652.166271, 147390112.06310195, 14547553.820679517, 949674.8221336385, 226698.72801725342, 18125.965393240323, 8628.708452189689]",206156.5
2022-12-05_2022-12-11,59921.166612731264,"[36218.0, 4341.0, 466.0, 32.0, 7.0, 0.0, 0.0]","[36101.09901698172, 4225.524840913257, 412.9280765444273, 27.871823891379666, 6.300443550874535, 0.5610443083338503, 0.20797321716884434]","[1232397832.938235, 144251469.3394052, 14101862.989762913, 949441.2581672786, 215855.9838499913, 19260.8159997516, 7590.719247272329]",201913.3
2022-12-12_2022-12-18,59928.16688993055,"[37272.0, 4438.0, 416.0, 33.0, 9.0, 0.0, 0.0]","[37181.839571206605, 4368.151203124821, 426.4061201015692, 29.216854968551043, 6.639494091853239, 0.6045318362902828, 0.1625640659359656]","[1278537706.9917116, 150178298.86289233, 14656356.425292293, 1003289.9799806796, 227510.27114875973, 22074.501580340653, 6365.612406126291]",206238.5
2022-12-19_2022-12-25,59935.16690578736,"[37860.0, 4434.0, 453.0, 38.0, 8.0, 0.0, 1.0]","[37890.13571481593, 4429.006698100839, 438.4715572032089, 29.992597603544148, 7.012263417634223, 0.4954316907598051, 0.15878854996550415]","[1306010083.179394, 152527061.768039, 15093402.608072793, 1033847.3073156471, 242767.05527849775, 16402.314330062454, 5620.812418899246]",206239.3
2022-12-26_2023-01-01,59942.16682083384,"[32254.0, 3772.0, 393.0, 26.0, 4.0, 0.0, 0.0]","[32066.428653479106, 3798.4525876598746, 382.3470874459454, 25.976122983413703, 6.074324692021521, 0.4642564992105354, 0.11359774161555744]","[1093359835.2806456, 129219856.5907841, 12984746.961110765, 881766.0617696521, 206543.3227326734, 16039.80773099469, 4453.329731033839]",183398.9
2023-01-02_2023-01-08,59949.16686342559,"[36445.0, 4504.0, 454.0, 34.0, 5.0, 1.0, 0.0]","[36688.29633995947, 4335.115573708297, 435.7046788760912, 30.422427944166465, 6.868187162831491, 0.5880926345896841, 0.18237584215369526]","[1263189457.1628573, 149211469.3786707, 14983396.877392462, 1045484.5854013899, 235452.48085734728, 20269.247524845923, 6762.70782710861]",206154.4
2023-01-09_2023-01-15,59956.16683078704,"[38443.0, 4630.0, 452.0, 28.0, 3.0, 0.0, 1.0]","[38572.627965069674, 4544.307378177118, 452.91290400350476, 31.045918168186308, 6.907603797641842, 0.6648418696855748, 0.2343211826451642]","[1335963162.0870857, 157364655.86142778, 15654498.42790575, 1073817.9476198955, 238607.80571569555, 21528.006003918163, 7958.990756161802]",206202.2
2023-01-16_2023-01-22,59963.16676030106,"[39319.0, 4570.0, 439.0, 35.0, 5.0, 0.0, 0.0]","[39325.20464670026, 4605.1014364448865, 460.28010272406493, 30.655157434527133, 7.134446551407216, 0.6511725427558303, 0.2332448710663481]","[1363465628.7313385, 159659443.7735375, 15935102.861227354, 1059536.0166280477, 247077.79204139666, 21921.03146181314, 7948.4870902394305]",206337.1
2023-01-23_2023-01-29,59970.16675717596,"[38451.0, 4475.0, 439.0, 27.0, 2.0, 1.0, 0.0]","[38441.86290194217, 4473.14385095633, 431.6885800829663, 29.143936731315847, 6.299860604835196, 0.4973211143905158, 0.12974684502733053]","[1331271771.1509578, 154813889.78124806, 14929348.82206452, 1008362.8985432832, 219051.98826417117, 17377.28900810599, 4913.856922254448]",206336.1
2023-01-30_2023-02-05,59977.16682650465,"[37457.0, 4266.0, 412.0, 30.0, 7.0, 0.0, 0.0]","[37663.241285702294, 4392.412963940809, 428.70417404323825, 29.521493402343314, 6.85419824230998, 0.5711691228692478, 0.21107330462104842]","[1281756684.6697524, 149354747.56789938, 14569396.676282449, 999668.2106007632, 231587.86241852306, 20391.873940728936, 7388.07124857869]",203196.5
2023-02-06_2023-02-12,59984.16681087963,"[39308.0, 4579.0, 443.0, 27.0, 6.0, 0.0, 0.0]","[39349.41789964373, 4594.077801201575, 450.9630119127869, 31.07344970621376, 7.110112044883109, 0.5887700319221443, 0.19745043826284273]","[1363681390.7032547, 159144136.337607, 15594078.291695258, 1073103.9871361305, 246945.49153425917, 20749.807745883478, 6646.590277526616]",206116.4
2023-02-13_2023-02-19,59991.166785648245,"[37658.0, 4353.0, 396.0, 24.0, 7.0, 1.0, 1.0]","[37486.79246890151, 4375.888128086947, 429.8362034789667, 29.68238531832752, 6.467008036490167, 0.6559273157866702, 0.16333884904571494]","[1297962668.630885, 151475846.233922, 14867350.822860993, 1028078.6392556012, 222510.70348029313, 23127.571694057027, 6413.724771382263]",206177.8
2023-02-20_2023-02-26,59998.16684629615,"[37668.0, 4499.0, 443.0, 26.0, 6.0, 0.0, 1.0]","[37418.08734400058, 4395.435443792983, 432.71464106576434, 29.39900095010429, 6.478579894053504, 0.6405389060995622, 0.18666587689667938]","[1294310261.161356, 151926769.96337265, 14952814.927437373, 1014972.5894478344, 221742.4708718621, 22398.53482134411, 6294.550910855108]",206166.9
2023-02-27_2023-03-05,60005.16687835648,"[34832.0, 4091.0, 420.0, 28.0, 11.0, 1.0, 0.0]","[35061.338081860114, 4037.3551424201623, 395.2481976473802, 26.177980121002207, 6.442535470782713, 0.46174924271686935, 0.1930722186588474]","[1203764837.5108643, 138529707.74549273, 13561661.210590012, 900296.2944945641, 221226.27300684695, 15894.895590393233, 6205.214761732531]",180583.2
2023-03-06_2023-03-12,60012.16669861128,"[35315.0, 4157.0, 449.0, 29.0, 6.0, 0.0, 0.0]","[35209.9289290811, 4121.304690774956, 412.0930473745117, 27.862205354818006, 6.20742459287142, 0.6747140329283126, 0.17311622587322337]","[1181095595.9890914, 138277891.1810704, 13832864.399592, 935213.311557923, 207592.16003270738, 22219.057578709202, 5394.43118374992]",193408.7
2023-03-13_2023-03-19,60019.16670821783,"[37699.0, 4382.0, 395.0, 26.0, 8.0, 2.0, 0.0]","[37704.800472693445, 4451.6636553650305, 440.937800337985, 30.655586514860527, 6.832201846181425, 0.6225698629457933, 0.1643588126604421]","[1298721735.1134174, 153308445.74183345, 15184672.779098934, 1054001.0365974072, 234492.2075475943, 21753.590736989056, 5373.9975076412975]",205452.3
2023-03-20_2023-03-26,60026.16679004633,"[38818.0, 4579.0, 434.0, 32.0, 12.0, 0.0, 0.0]","[38848.81729579975, 4588.12976324576, 457.4292108252848, 30.997769092128873, 7.431143049018785, 0.5925588080487054, 0.24243763052178652]","[1339621358.7985158, 158169802.1287393, 15769974.521333305, 1069671.2349797725, 256543.2737672132, 21976.51069822999, 7895.778917675042]",206135.4
2023-03-27_2023-04-02,60033.166902199344,"[38169.0, 4379.0, 450.0, 31.0, 4.0, 3.0, 0.0]","[38005.624898405724, 4475.061977356509, 446.1408650791675, 30.32886179613003, 7.007302468873303, 0.5290671417148106, 0.19531901834352466]","[1306506417.0177011, 153973149.0259921, 15378350.931889925, 1047530.769900251, 244222.6378384563, 18446.974950525448, 6954.14593426236]",203537.7
2023-04-03_2023-04-09,60040.16684895881,"[37763.0, 4567.0, 420.0, 25.0, 8.0, 1.0, 0.0]","[37998.73745304144, 4474.413473990917, 441.09280187180724, 30.773626046655053, 6.987518185857016, 0.6893197999773684, 0.17538520335886784]","[1298835075.3887436, 152918824.452346, 15089949.170844033, 1052846.7295023063, 239270.56581016103, 22788.194445556343, 6274.709716384694]",202089.7
2023-04-10_2023-04-16,60047.16669548633,"[35852.0, 4265.0, 447.0, 33.0, 1.0, 0.0, 0.0]","[36113.84530269629, 4234.002993452366, 417.8243040131652, 28.18208211430358, 6.170163660586268, 0.4798591723560666, 0.1825549207646232]","[1187562750.5825858, 139846773.63935456, 13852870.854164956, 937559.9133339283, 206283.95625032284, 16601.910270512395, 6248.716227666022]",194035.8
2023-04-17_2023-04-23,60054.16680555557,"[29280.0, 3318.0, 302.0, 24.0, 6.0, 1.0, 0.0]","[29466.99568382841, 3345.2600261386697, 323.83012331222614, 21.570099022321816, 4.608826275536293, 0.4468396914718394, 0.1743319890526293]","[760206944.5176216, 87981810.52764162, 8584094.151649224, 579824.8556028908, 122018.55026058808, 11942.11830760686, 4359.04647731111]",141601.4
2023-04-24_2023-04-30,60061.166785763984,"[34305.0, 3976.0, 372.0, 33.0, 4.0, 0.0, 0.0]","[34220.61291010028, 3948.512559710156, 385.09087736900636, 24.998141181929718, 6.086224517663656, 0.47848862081761645, 0.1656955370692687]","[1052326091.0249565, 122350928.20342001, 12005963.762521585, 777598.6907316581, 192622.99380608049, 14910.151140600992, 5210.28409299389]",170135.1
2023-05-01_2023-05-07,60068.16675104176,"[38469.0, 4470.0, 456.0, 26.0, 3.0, 0.0, 1.0]","[38517.642604648994, 4492.783486672699, 442.267241194137, 29.893131551033257, 6.362906228091999, 0.5227713667249697, 0.23494167840024932]","[1318559253.7586856, 153804806.0402087, 15165722.38284789, 1026230.2543491408, 219463.79430475476, 18382.581893076836, 7412.0085687521105]",204504.0
2023-05-08_2023-05-14,60075.16686215272,"[37002.0, 4406.0, 448.0, 33.0, 2.0, 1.0, 0.0]","[37080.08835698113, 4346.667242123315, 427.6053860087781, 29.459360139260767, 6.571038391669149, 0.5389746233576889, 0.19337236400923005]","[1229556214.248838, 144139443.77175108, 14219100.975191833, 980047.1405683911, 219707.2162051824, 16919.005010302448, 6454.266605608233]",196783.5
2023-05-15_2023-05-21,60082.16686030101,"[35595.0, 4118.0, 388.0, 23.0, 6.0, 0.0, 0.0]","[35534.418646732345, 4112.796916721261, 403.41246554476345, 26.33731750445868, 6.475877537240617, 0.45870865065794164, 0.18549910415486923]","[1171329578.9309168, 135530135.6559468, 13331567.18172059, 869379.6275799751, 213267.52601252313, 16889.603604371983, 6576.31597622796]",194041.2
2023-05-22_2023-05-28,60089.16687615765,"[35249.0, 4005.0, 391.0, 28.0, 6.0, 0.0, 0.0]","[35070.83767356217, 4053.9812348289543, 393.68391145470144, 25.932977670212313, 5.637248819501331, 0.4085338741926132, 0.1731616899290734]","[1169023315.9714587, 135422381.52620775, 13193375.862934325, 874362.6093710926, 191183.37585558914, 13806.571223615752, 6014.388085544798]",193829.5
2023-05-29_2023-06-04,60096.1668083332,"[36375.0, 4194.0, 414.0, 23.0, 11.0, 0.0, 0.0]","[36403.04750110796, 4181.666578806006, 398.23701466902696, 26.797505388004762, 5.6500212515543025, 0.4555954207044978, 0.2113010798593037]","[1221364773.770942, 140480265.17207447, 13410568.215104206, 903629.0946131072, 191689.6129653228, 15150.115263630261, 6282.156703684069]",199902.5
2023-06-05_2023-06-11,60103.167110069255,"[37031.0, 4250.0, 419.0, 22.0, 4.0, 2.0, 1.0]","[36821.39621628089, 4252.674509187778, 408.10792564233736, 27.35936978097303, 5.542401689195818, 0.5053270252643371, 0.1836424524556558]","[1239770094.0062995, 143398908.1344895, 13755327.37828689, 923538.7291758889, 186836.06520636732, 16955.217247640077, 5451.7610921370615]",202032.4
2023-06-12_2023-06-18,60110.16689143563,"[36887.0, 4387.0, 395.0, 19.0, 10.0, 0.0, 0.0]","[37049.52950816315, 4241.8087854529485, 405.765539022952, 26.21417676693941, 5.8974682465964445, 0.5201259118668707, 0.17285918093513902]","[1271592318.7492638, 145670487.69621202, 13949193.02402866, 900146.7922497211, 203636.8182059322, 17655.792129566595, 6023.329000396103]",203544.3
2023-06-19_2023-06-25,60117.16688773152,"[36802.0, 4129.0, 382.0, 26.0, 4.0, 0.0, 0.0]","[36524.28668498408, 4159.422228428128, 397.2296705195912, 25.52511332992947, 5.71797505129177, 0.5171038381793275, 0.15766170782822272]","[1255208396.4844368, 143081744.95487633, 13674609.956760252, 883981.8829121905, 196117.31755933934, 18378.94132080989, 5309.697678344797]",204140.5
2023-06-26_2023-07-02,60124.166909374864,"[35953.0, 3981.0, 370.0, 24.0, 2.0, 0.0, 0.0]","[35694.47240755504, 4023.0464061720427, 376.445568531481, 24.24581009643813, 5.274613049158877, 0.47665102396014974, 0.1815725306255141]","[1205910603.7907803, 136017254.9378769, 12724609.913198756, 820508.1566636942, 179492.93937508884, 14288.481886251202, 6006.252457616949]",198040.0
2023-07-03_2023-07-09,60131.166912731336,"[33777.0, 3725.0, 332.0, 21.0, 3.0, 1.0, 0.0]","[33910.63435529923, 3774.1251968667343, 353.8637190263929, 22.504144116666048, 5.087715144342482, 0.4353577870741165, 0.12235269606830738]","[1112122081.314102, 123836418.39264038, 11581069.194108097, 738837.7370661693, 165355.98377035002, 13744.098615124698, 4128.01910273031]",189273.3
2023-07-10_2023-07-16,60138.16683148146,"[34803.0, 3877.0, 373.0, 30.0, 6.0, 0.0, 0.0]","[34817.47820005512, 3851.1466950215827, 358.80408130059885, 23.328900324276344, 5.191958122886502, 0.4180503789368169, 0.21545730093012996]","[1171578964.2819614, 129580300.95869802, 12053878.542514486, 782877.9169183306, 173503.80167277646, 13572.882092674916, 6757.12865427045]",198492.4
2023-07-17_2023-07-23,60145.16698715271,"[35209.0, 3907.0, 337.0, 23.0, 7.0, 0.0, 0.0]","[35113.27949176179, 3922.997218471097, 369.7340779168925, 23.77213492805834, 5.4839522585307385, 0.47433738330377323, 0.21472039450761815]","[1214647426.692592, 135665838.69567412, 12767150.307584424, 821665.3953661359, 188148.9509410355, 14509.427186277226, 6871.056550224186]",204508.4
2023-07-24_2023-07-30,60152.16686215278,"[28546.0, 3286.0, 263.0, 25.0, 2.0, 0.0, 0.0]","[28865.359679932524, 3219.36091076722, 304.35768147816026, 19.945683768605356, 4.130299697443881, 0.3287305263049011, 0.133517078336683]","[974868288.8930072, 108707476.05282311, 10262152.477486722, 671189.2574953921, 138411.39705269283, 12085.315806728413, 4326.599933587866]",168271.1
2023-07-31_2023-08-06,60159.16689525477,"[35787.0, 3993.0, 390.0, 20.0, 9.0, 1.0, 0.0]","[35776.94417518734, 4025.8665790319374, 376.9378793640207, 25.642278453706396, 6.189938218112235, 0.4231817524815159, 0.14757091165151354]","[1236816820.6874108, 139105536.20581353, 13003671.165609142, 883256.8835697063, 212002.54644492376, 14488.203641335285, 4720.586286881815]",204666.0
2023-08-07_2023-08-13,60166.16702233809,"[26165.0, 3075.0, 280.0, 24.0, 3.0, 2.0, 0.0]","[26291.63862604224, 3007.1837236706183, 287.5851322004768, 18.93287782171951, 4.347370315685443, 0.28766189592381347, 0.09451781050545408]","[877950636.5712045, 100137902.25958526, 9553162.884635948, 625893.3950152929, 142902.50328659918, 9443.621690640748, 3447.263873387473]",168095.1
2023-08-14_2023-08-20,60173.16709594929,"[10804.0, 1229.0, 116.0, 4.0, 2.0, 2.0, 0.0]","[10740.765961031793, 1233.4984693166527, 117.84354520331618, 7.830834458215494, 1.7750743679966057, 0.1381445093672451, 0.07257291604595266]","[368117001.2573864, 42135481.42358173, 4013634.1240125154, 265655.78621688404, 60411.45820546225, 4977.82706031581, 1917.6530211237516]",85238.1
