source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
bllac,BLLacertae,2021-10-18_2021-10-24,week,59508.5,2021-10-18,2021-10-24,4.576e-14,4.293e-14,0.04576,0.04293,1e-12,1.42,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-10-25_2021-10-31,week,59515.5,2021-10-25,2021-10-31,3.192e-14,3.955e-14,0.03192,0.03955,1e-12,0.75,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-11-01_2021-11-07,week,59522.5,2021-11-01,2021-11-07,0.0,1.84e-14,0.0,0.0184,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-11-08_2021-11-14,week,59529.5,2021-11-08,2021-11-14,0.0,3.374e-14,0.0,0.03374,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-11-15_2021-11-21,week,59536.5,2021-11-15,2021-11-21,0.0,2.5924e-13,0.0,0.25924,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-11-22_2021-11-28,week,59543.5,2021-11-22,2021-11-28,2.94e-14,3.69e-14,0.0294,0.0369,1e-12,0.7,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-11-29_2021-12-05,week,59550.5,2021-11-29,2021-12-05,1.997e-14,3.69e-14,0.01997,0.0369,1e-12,0.34,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-12-06_2021-12-12,week,59557.5,2021-12-06,2021-12-12,0.0,2.689e-14,0.0,0.02689,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-12-13_2021-12-19,week,59564.5,2021-12-13,2021-12-19,0.0,4.617e-14,0.0,0.04617,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-12-20_2021-12-26,week,59571.5,2021-12-20,2021-12-26,0.0,1.589e-14,0.0,0.01589,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2021-12-27_2022-01-02,week,59578.5,2021-12-27,2022-01-02,4.315e-14,4.542e-14,0.04315,0.04542,1e-12,1.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-01-03_2022-01-09,week,59585.5,2022-01-03,2022-01-09,4.677e-14,3.57e-14,0.04677,0.0357,1e-12,2.24,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-01-10_2022-01-16,week,59592.5,2022-01-10,2022-01-16,5.803e-14,4.048e-14,0.05803,0.04048,1e-12,2.51,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-01-17_2022-01-23,week,59599.5,2022-01-17,2022-01-23,0.0,3.21e-14,0.0,0.0321,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-01-24_2022-01-30,week,59606.5,2022-01-24,2022-01-30,0.0,2.359e-14,0.0,0.02359,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-01-31_2022-02-06,week,59613.5,2022-01-31,2022-02-06,5.113e-14,4.614e-14,0.05113,0.04614,1e-12,1.34,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-02-07_2022-02-13,week,59620.5,2022-02-07,2022-02-13,2.381e-14,3.766e-14,0.02381,0.03766,1e-12,0.49,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-02-14_2022-02-20,week,59627.5,2022-02-14,2022-02-20,0.0,5.074e-14,0.0,0.05074,1e-12,-0.0,2.6,3.0,1,OK,OK,True
