mjd,wcda_flux_excess,wcda_flux_excess_err
59284.33328206009,5.069199686169639e-05,0.001257719566101779
59291.16655543972,0.0038303993353252797,0.001645634517780759
59298.16639849528,0.0004088876359516968,0.0012036414350444426
59305.16613796316,0.0003246503108285883,0.0014996904102960037
59312.16602650478,0.0002454789681211936,0.0012188862006330687
59318.83206319419,0.00021297525165070696,0.001673273024120157
59326.32490347181,-0.001305449145025254,0.0012623749362178371
59333.15840833324,-0.0018119436388547479,0.0010457225692528341
59340.166622916775,0.0020989687410369207,0.001027038377533885
59347.16690069436,-0.0004873631539002805,0.0010292211382151185
59354.16703310164,-0.0006548581095878729,0.0011729604236868597
59361.16682986069,0.0006132311002665595,0.0011040053951950322
59368.16688032413,0.0007531166559443747,0.0009967300344264779
59375.16701273163,0.00030191769865053544,0.0009933057126869252
59382.16671944457,0.001500854033453926,0.0010225230445482262
59389.16656782394,-0.0007404092730644622,0.0010474232090208768
59396.16681620365,0.0009854383139628062,0.0010059037754299896
59403.16680162038,-0.002000539929592166,0.0010136551966121933
59410.16673958351,-0.00055917123514286,0.0010237275713844652
59417.16679537053,-0.0007385699008673,0.001081479182227787
59424.16695729188,-0.0006190093922242541,0.0016742224168162414
59431.16673773149,-0.0006898888425965429,0.0010344062320853757
59438.16700601812,-0.0007841006511514555,0.0009974003842481416
59445.16691111219,-0.000659661418629887,0.0010009046497614763
59452.16672245379,-0.00022254925710727327,0.0010064855004703979
59459.16678854192,0.00013802984119585209,0.0009980257496714532
59466.167044907554,-0.001716217045223532,0.0009879336064214823
59473.16697187504,-3.690507022614915e-05,0.0010503840185311123
59480.166958217735,-0.0010004768420119308,0.0010717895011506072
59487.24986284722,-0.0009158830954565485,0.0010258988690625454
59494.25005740744,0.0007280517694997686,0.0010807911073209896
59501.16663148133,-0.0009701739991759255,0.000988299601839404
59508.16666423631,0.0012171925176679673,0.0009992202984789606
59515.1669280092,-0.00034248719507357013,0.0009937568712516719
59522.1668252314,0.00032706550217392855,0.001034231884277538
