source_id,source,series,method,period_days,cycles,observed_statistic,statistic_name,null_model,local_fap,global_fap,local_confidence,global_confidence,reference_95,reference_99,above_95,above_99,n_surrogates,exceed_count,global_exceed_count,local_window_min_days,local_window_max_days,ar1_alpha,note
bllac,BL Lacertae,wcda_strict_flux_weekly,CWT,137.59231987331904,11.59948463307715,1.381601099512623,Global wavelet spectrum,AR(1) red noise via PyCWT time-averaged significance,,,,,2.1970955181170386,2.7711976179356026,False,False,0,0,0,,,0.09766427217525578,Quick-look candidate peak; no source/method/survey trial correction.
bllac,BL Lacertae,wcda_strict_flux_weekly,CWT,308.88431439328815,5.1669829953485005,2.943866892265722,Global wavelet spectrum,AR(1) red noise via PyCWT time-averaged significance,,,,,2.6876122118974832,3.6595249160502794,True,False,0,0,0,,,0.09766427217525578,Quick-look candidate peak; no source/method/survey trial correction.
bllac,BL Lacertae,wcda_strict_flux_weekly,WWZ,116.83748169838938,13.660000000000009,1.543721098982926,Local-window max global WWZ,AR(1) Gaussian surrogate on same strict-flux weekly sampling,0.3706293706293706,0.951048951048951,0.6293706293706294,0.04895104895104896,2.142884652474219,2.7355885641767914,False,False,1000,370,951,105.15373352855045,128.52122986822832,0.09766427217525578,Quick-look candidate peak; no source/method/survey trial correction.
bllac,BL Lacertae,wcda_strict_flux_weekly,WWZ,309.3023255813952,5.160000000000002,3.6761592878648743,Local-window max global WWZ,AR(1) Gaussian surrogate on same strict-flux weekly sampling,0.017982017982017984,0.13186813186813187,0.982017982017982,0.8681318681318682,2.811576039438788,3.7867885350862807,True,False,1000,17,131,278.37209302325573,340.2325581395348,0.09766427217525578,Quick-look candidate peak; no source/method/survey trial correction.
