mjd,wcda_flux_excess,wcda_flux_excess_err
59284.33328206009,0.00016305124680572082,0.0012633506513416695
59291.16655543972,0.00192116153552958,0.0016592750186387088
59298.16639849528,-0.0005470632113285558,0.0012104035089201687
59305.16613796316,-0.0005959775092369459,0.0015156547174464843
59312.16602650478,-0.0008223161194908183,0.0012225366864423227
59318.83206319419,0.0013802902348399753,0.0016871949293302878
59326.32490347181,-0.001059060707995431,0.0012694270678720893
59333.15840833324,-0.0005798065099082277,0.0010564871911771761
59340.166622916775,0.0011225651361777419,0.001031028576878208
59347.16690069436,-0.00041806359348454806,0.0010356503668625787
59354.16703310164,0.0008170905269149597,0.0011825164550819508
59361.16682986069,0.00034696825251514537,0.0011118401344968375
59368.16688032413,-0.00034061799196224155,0.000999936289647099
59375.16701273163,0.0002187654176412152,0.0009991501409901745
59382.16671944457,0.00040817097832035373,0.001024952647556078
59389.16656782394,-2.319129697327587e-05,0.0010544532617377145
59396.16681620365,0.00026571982384357586,0.0010099145390232065
59403.16680162038,-0.0008421161322625106,0.0010218513552792143
59410.16673958351,0.0006662341879359962,0.0010325944708630438
59417.16679537053,-0.0006135679282312269,0.0010913859543138949
59424.16695729188,-0.0013058181307420956,0.0016939944691195265
59431.16673773149,-0.0007941773938580576,0.0010401863175082116
59438.16700601812,-0.0013249050489642102,0.0010024165208829478
59445.16691111219,-0.0008604377218372844,0.0010065573565802826
59452.16672245379,-0.0006046130401728539,0.001010799298330815
59459.16678854192,0.0009398243087612195,0.0010061389110749756
59466.167044907554,-0.0007949000416826847,0.0009963619439496464
59473.16697187504,-8.724134635268166e-05,0.001053529563879149
59480.166958217735,-0.00016303283811129415,0.0010797256859472423
59487.24986284722,-0.001027814338901301,0.0010305848491273762
59494.25005740744,0.0011959484063630585,0.0010885474492316255
59501.16663148133,0.00020124113391430413,0.0009975672648430455
59508.16666423631,-0.00022780608568111956,0.0010020093866634269
59515.1669280092,-0.0004973294132104844,0.0009997261414364865
59522.1668252314,0.0014451807397494166,0.001042949217390694
59529.16671238424,0.0011619535920104312,0.0010168091853354744
59536.16684085637,0.0008520730802175129,0.0010544571384370229
59543.166822106185,-0.0016261726795189298,0.001005216082177746
59550.16697291678,6.27743947466066e-05,0.0010069158163915858
59557.16690509248,-0.0011361135821714408,0.0010124394881008214
59564.166788194445,-0.0005520665226907602,0.001040046195079739
59571.16683148157,-0.0022752807244319955,0.0010194387522846934
59578.16677905083,-0.0004925415384519687,0.0010434234608150063
59585.16683425926,-0.0009639559304945075,0.0010129817056218563
59592.16679201393,-0.0004973002821485802,0.0010185910626579252
59599.16700868019,-0.0003677561150803394,0.0010684201484741237
59606.16685833294,0.0006137501687647729,0.0010380942351868527
59613.16693032354,-0.0003550060767064875,0.0010390163420808817
59620.16686990748,-0.0004391765096490122,0.0010485042134257252
59627.16690486121,0.001787711541543643,0.0013049508472566574
59634.16683993064,-0.0016852886400455618,0.001132499949468999
59641.166850115726,0.0007371995141289554,0.0010186318615460822
59648.16671736075,-0.0014474797720529103,0.0010552436157703167
59655.16690104192,-0.0020349129295369104,0.0009909238975611258
59662.16696226853,-0.0016525596419416477,0.0009999027930345543
59669.166778935,-0.00014704390824597113,0.0010244683029018388
59676.16661817132,0.002503625574469797,0.0010468656751602607
59683.16650127327,0.0012535536393883996,0.0009725545195482365
59690.16679131911,0.0020018080231234896,0.0010365723137105507
59697.16674571783,0.0014753757470299523,0.0014809395247924965
59704.16650463019,-9.721853663082366e-05,0.001025531868296573
59711.16671157407,0.0005464988781053949,0.0010413355335534675
59718.16637986089,0.0006873950448541624,0.0012388676405772842
59725.16671539346,0.0003978560117219116,0.001147307047993645
59732.16694317115,-0.0013406160445101625,0.001001113343388463
59739.16687361122,-0.000980021506926014,0.0009941689119312284
59746.1670091434,0.000127255034925219,0.0010383920900816875
59753.167018634485,-0.001044598069847849,0.0013059880536631847
59760.16680532409,-0.0014806278558518052,0.0014126774330401144
59767.16666122664,0.0007717909646348378,0.0010005095637177681
59774.16690879582,-0.00021154034222448193,0.0010234410212400281
59781.1668662036,-0.0008952728294686946,0.000989685152316244
59788.16675636565,0.002381037321601101,0.0010223753790753142
59795.16681076432,0.00030951804537197614,0.001023631065157012
59802.166529745205,0.0009870674752657396,0.0010284371724449376
59809.16680590272,0.00047038252843224147,0.0010125563554056873
59816.16690625,-0.0024255761753720797,0.001019901303666862
59823.14737326394,0.001071684272957728,0.0010006283527406225
59830.14744907413,-0.0026192543184339603,0.0009945057625046405
59837.1668284719,0.0006081790266995367,0.0010784172622780115
59844.16651377377,0.0012082815319702457,0.0010318413701791071
59851.1669710641,-0.0014417853157247828,0.0010601880850993823
59858.16684722263,-0.0013389624001925245,0.000977853351260381
59865.16683425795,-0.0005516272267844656,0.0009828075032844589
59871.978755787066,-0.0010446213779525457,0.0010044157097318313
59879.2502747682,0.00012898222918515456,0.0009981374177233525
59886.16695219893,0.0004029819348180168,0.0009866533675651583
59893.16699583343,-0.0006736315319441024,0.0009896909419030407
59900.16687060168,0.00036321171864803475,0.0010049184883451547
59907.16699351847,-0.0003615711556373613,0.001002119598232706
59914.166677777845,0.0010243101676173621,0.0010098816275381317
59921.166612731264,0.0014200676238782903,0.0010270122866642092
59928.16688993055,0.0021286722300996558,0.0010150161850844143
59935.16690578736,0.001816546219475103,0.0010524321871204785
59942.16682083384,0.0013678121025099334,0.0010616203582806843
59949.16686342559,0.003350663109248977,0.001039267072368993
59956.16683078704,0.003497778589044286,0.001032345931456272
59963.16676030106,0.000557045657196144,0.00102604697169096
59970.16675717596,0.0001425087253373511,0.001012902342908938
59977.16682650465,0.0020430255655656884,0.0010401241303374554
59984.16681087963,0.003417267887235517,0.0010464431219312665
59991.166785648245,0.0014116787265418922,0.0010202121605809656
59998.16684629615,-6.689932903361006e-05,0.0010161588475849962
60005.16687835648,-9.19003046291888e-05,0.0011592006274711258
60012.16669861128,-0.001293170130128008,0.0010460269986771245
60019.16670821783,0.0008894166529143337,0.0010248665301997107
60026.16679004633,0.0007595316966349563,0.0010395804449049367
60033.166902199344,0.0014685761189479653,0.001038837644086018
60040.16684895881,-0.0016117287672192642,0.0010244262081850614
60047.16669548633,0.002723704264124303,0.0010847732233564187
60054.16680555557,0.0018242251136805813,0.0015904379791900649
60061.166785763984,-0.0003026501452250543,0.0011887086941237692
60068.16675104176,-0.0008461779455689755,0.001050713614430268
60075.16686215272,-0.0006304814678962808,0.0010793682524234737
60082.16686030101,-0.000863882205943489,0.001041365704438758
60089.16687615765,0.0005475167349981586,0.0010795431127500847
60096.1668083332,-0.0015175212351848575,0.0010185137455142217
60103.167110069255,-0.00010368472797480047,0.0010046850857576273
60110.16689143563,0.0007402678306689374,0.0010070329992512782
60117.16688773152,9.780482647424593e-05,0.000999127380763242
60124.166909374864,-0.0003380430009605355,0.0010020937188563441
60131.166912731336,-0.0015385838571711384,0.0010134819697034051
60138.16683148146,2.2868931869992777e-05,0.0010221460923643586
60145.16698715271,0.0021847502244946517,0.000985928162339527
60152.16686215278,-0.0003402597872814668,0.0010486604672544284
60159.16689525477,-0.0026087881110413292,0.0009829432221145225
60166.16702233809,-0.00038860621064304543,0.0010675547692811289
60173.16709594929,0.0014037968424335824,0.0012154621933553316
60180.16712303249,-0.0008565697428843703,0.0010806515908845802
60187.16670706021,-0.001740129929753764,0.0009783588861252547
60194.166676041845,0.0008614522549999806,0.0009780353567976166
60201.16667962952,-0.0004310094662371441,0.0009765513630751663
60208.16700092539,0.0008408517426609233,0.0009844646708656278
60215.16700601883,0.0017814252438322386,0.0010586728070635946
60222.16709571736,-0.000784896067147812,0.0009688439632162422
60229.16655520767,0.00011609805988413933,0.0009713621045896528
60236.16671643536,0.0009037793959558037,0.0010276156147418249
