source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
M87,week,2021-08-02_2021-08-08,59431.50000000,2021-08-02,2021-08-08,1,2.6,3.0,0,0.0158,1e-12,0.00000000e+00,1.58000000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop21_2021-08-02_2021-08-08.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-02_2021-08-08/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-02_2021-08-08/fit.log
M87,week,2021-08-09_2021-08-15,59438.50000000,2021-08-09,2021-08-15,1,2.6,3.0,0.08054,0.04704,1e-12,8.05400000e-14,4.70400000e-14,3.82,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop22_2021-08-09_2021-08-15.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-09_2021-08-15/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-09_2021-08-15/fit.log
M87,week,2021-08-16_2021-08-22,59445.50000000,2021-08-16,2021-08-22,1,2.6,3.0,0.04834,0.04744,1e-12,4.83400000e-14,4.74400000e-14,1.23,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop23_2021-08-16_2021-08-22.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-16_2021-08-22/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-16_2021-08-22/fit.log
M87,week,2021-08-23_2021-08-29,59452.50000000,2021-08-23,2021-08-29,1,2.6,3.0,0.06459,0.05177,1e-12,6.45900000e-14,5.17700000e-14,1.85,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop24_2021-08-23_2021-08-29.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-23_2021-08-29/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-23_2021-08-29/fit.log
M87,week,2021-08-30_2021-09-05,59459.50000000,2021-08-30,2021-09-05,1,2.6,3.0,2e-05,0.13086,1e-12,2.00000000e-17,1.30860000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop25_2021-08-30_2021-09-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-30_2021-09-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-08-30_2021-09-05/fit.log
M87,week,2021-09-06_2021-09-12,59466.50000000,2021-09-06,2021-09-12,1,2.6,3.0,0.04593,0.04824,1e-12,4.59300000e-14,4.82400000e-14,1.05,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop26_2021-09-06_2021-09-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-09-06_2021-09-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-09-06_2021-09-12/fit.log
M87,week,2021-09-13_2021-09-19,59473.50000000,2021-09-13,2021-09-19,1,2.6,3.0,0.04505,0.06335,1e-12,4.50500000e-14,6.33500000e-14,0.63,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop27_2021-09-13_2021-09-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-09-13_2021-09-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-09-13_2021-09-19/fit.log
M87,week,2021-09-20_2021-09-26,59480.50000000,2021-09-20,2021-09-26,1,2.6,3.0,0.02888,0.06883,1e-12,2.88800000e-14,6.88300000e-14,0.18,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop28_2021-09-20_2021-09-26.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-09-20_2021-09-26/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-09-20_2021-09-26/fit.log
M87,week,2021-09-27_2021-10-03,59487.50000000,2021-09-27,2021-10-03,1,2.6,3.0,0.08335,0.04428,1e-12,8.33500000e-14,4.42800000e-14,5.26,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop29_2021-09-27_2021-10-03.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-09-27_2021-10-03/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-09-27_2021-10-03/fit.log
M87,week,2021-10-04_2021-10-10,59494.50000000,2021-10-04,2021-10-10,1,2.6,3.0,0.02425,0.04243,1e-12,2.42500000e-14,4.24300000e-14,0.36,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop30_2021-10-04_2021-10-10.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-10-04_2021-10-10/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/M87/week/2021-10-04_2021-10-10/fit.log
