source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
1ES2344p514,week,2021-05-17_2021-05-23,59354.50000000,2021-05-17,2021-05-23,1,2.6,3.0,0.07919,0.07022,1e-12,7.91900000e-14,7.02200000e-14,1.5,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop10_2021-05-17_2021-05-23.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-05-17_2021-05-23/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-05-17_2021-05-23/fit.log
1ES2344p514,week,2021-05-24_2021-05-30,59361.50000000,2021-05-24,2021-05-30,1,2.6,3.0,0.15793,0.06757,1e-12,1.57930000e-13,6.75700000e-14,7.21,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop11_2021-05-24_2021-05-30.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-05-24_2021-05-30/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-05-24_2021-05-30/fit.log
1ES2344p514,week,2021-05-31_2021-06-06,59368.50000000,2021-05-31,2021-06-06,1,2.6,3.0,0.03125,0.0521,1e-12,3.12500000e-14,5.21000000e-14,0.39,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop12_2021-05-31_2021-06-06.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-05-31_2021-06-06/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-05-31_2021-06-06/fit.log
1ES2344p514,week,2021-06-07_2021-06-13,59375.50000000,2021-06-07,2021-06-13,1,2.6,3.0,0,0.20438,1e-12,0.00000000e+00,2.04380000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop13_2021-06-07_2021-06-13.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-06-07_2021-06-13/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-06-07_2021-06-13/fit.log
1ES2344p514,week,2021-06-14_2021-06-20,59382.50000000,2021-06-14,2021-06-20,1,2.6,3.0,0,0.07479,1e-12,0.00000000e+00,7.47900000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop14_2021-06-14_2021-06-20.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-06-14_2021-06-20/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-06-14_2021-06-20/fit.log
1ES2344p514,week,2021-06-21_2021-06-27,59389.50000000,2021-06-21,2021-06-27,1,2.6,3.0,0.08713,0.05835,1e-12,8.71300000e-14,5.83500000e-14,2.62,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop15_2021-06-21_2021-06-27.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-06-21_2021-06-27/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-06-21_2021-06-27/fit.log
1ES2344p514,week,2021-06-28_2021-07-04,59396.50000000,2021-06-28,2021-07-04,1,2.6,3.0,0.15992,0.06027,1e-12,1.59920000e-13,6.02700000e-14,9.8,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop16_2021-06-28_2021-07-04.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-06-28_2021-07-04/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-06-28_2021-07-04/fit.log
1ES2344p514,week,2021-07-05_2021-07-11,59403.50000000,2021-07-05,2021-07-11,1,2.6,3.0,0.02674,0.05793,1e-12,2.67400000e-14,5.79300000e-14,0.22,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop17_2021-07-05_2021-07-11.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-07-05_2021-07-11/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-07-05_2021-07-11/fit.log
1ES2344p514,week,2021-07-12_2021-07-18,59410.50000000,2021-07-12,2021-07-18,1,2.6,3.0,0,0.01757,1e-12,0.00000000e+00,1.75700000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop18_2021-07-12_2021-07-18.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-07-12_2021-07-18/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-07-12_2021-07-18/fit.log
1ES2344p514,week,2021-07-19_2021-07-25,59417.50000000,2021-07-19,2021-07-25,1,2.6,3.0,0,0.02728,1e-12,0.00000000e+00,2.72800000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop19_2021-07-19_2021-07-25.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-07-19_2021-07-25/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-07-19_2021-07-25/fit.log
1ES2344p514,week,2021-07-26_2021-08-01,59424.50000000,2021-07-26,2021-08-01,1,2.6,3.0,0,0.42682,1e-12,0.00000000e+00,4.26820000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop20_2021-07-26_2021-08-01.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-07-26_2021-08-01/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-07-26_2021-08-01/fit.log
1ES2344p514,week,2021-08-02_2021-08-08,59431.50000000,2021-08-02,2021-08-08,1,2.6,3.0,0.00417,0.07806,1e-12,4.17000000e-15,7.80600000e-14,0.01,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop21_2021-08-02_2021-08-08.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-02_2021-08-08/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-02_2021-08-08/fit.log
1ES2344p514,week,2021-08-09_2021-08-15,59438.50000000,2021-08-09,2021-08-15,1,2.6,3.0,0,0.05057,1e-12,0.00000000e+00,5.05700000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop22_2021-08-09_2021-08-15.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-09_2021-08-15/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-09_2021-08-15/fit.log
1ES2344p514,week,2021-08-16_2021-08-22,59445.50000000,2021-08-16,2021-08-22,1,2.6,3.0,0.0013,0.21774,1e-12,1.30000000e-15,2.17740000e-13,0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop23_2021-08-16_2021-08-22.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-16_2021-08-22/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-16_2021-08-22/fit.log
1ES2344p514,week,2021-08-23_2021-08-29,59452.50000000,2021-08-23,2021-08-29,1,2.6,3.0,0.08355,0.05226,1e-12,8.35500000e-14,5.22600000e-14,3.42,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop24_2021-08-23_2021-08-29.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-23_2021-08-29/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-23_2021-08-29/fit.log
1ES2344p514,week,2021-08-30_2021-09-05,59459.50000000,2021-08-30,2021-09-05,1,2.6,3.0,0,0.02175,1e-12,0.00000000e+00,2.17500000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop25_2021-08-30_2021-09-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-30_2021-09-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-08-30_2021-09-05/fit.log
1ES2344p514,week,2021-09-06_2021-09-12,59466.50000000,2021-09-06,2021-09-12,1,2.6,3.0,0.05642,0.05267,1e-12,5.64200000e-14,5.26700000e-14,1.29,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop26_2021-09-06_2021-09-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-09-06_2021-09-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-09-06_2021-09-12/fit.log
1ES2344p514,week,2021-09-13_2021-09-19,59473.50000000,2021-09-13,2021-09-19,1,2.6,3.0,0.0178,0.05545,1e-12,1.78000000e-14,5.54500000e-14,0.1,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop27_2021-09-13_2021-09-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-09-13_2021-09-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-09-13_2021-09-19/fit.log
1ES2344p514,week,2021-09-20_2021-09-26,59480.50000000,2021-09-20,2021-09-26,1,2.6,3.0,0.0147,0.05639,1e-12,1.47000000e-14,5.63900000e-14,0.07,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop28_2021-09-20_2021-09-26.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-09-20_2021-09-26/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-09-20_2021-09-26/fit.log
1ES2344p514,week,2021-09-27_2021-10-03,59487.50000000,2021-09-27,2021-10-03,1,2.6,3.0,0.01435,0.06314,1e-12,1.43500000e-14,6.31400000e-14,0.06,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop29_2021-09-27_2021-10-03.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-09-27_2021-10-03/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-09-27_2021-10-03/fit.log
1ES2344p514,week,2021-10-04_2021-10-10,59494.50000000,2021-10-04,2021-10-10,1,2.6,3.0,0.07682,0.05969,1e-12,7.68200000e-14,5.96900000e-14,2.1,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop30_2021-10-04_2021-10-10.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-10-04_2021-10-10/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-10-04_2021-10-10/fit.log
1ES2344p514,week,2021-10-11_2021-10-17,59501.50000000,2021-10-11,2021-10-17,1,2.6,3.0,0,0.03256,1e-12,0.00000000e+00,3.25600000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop31_2021-10-11_2021-10-17.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-10-11_2021-10-17/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-10-11_2021-10-17/fit.log
1ES2344p514,week,2021-10-18_2021-10-24,59508.50000000,2021-10-18,2021-10-24,1,2.6,3.0,0.06848,0.05938,1e-12,6.84800000e-14,5.93800000e-14,1.5,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop32_2021-10-18_2021-10-24.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-10-18_2021-10-24/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-10-18_2021-10-24/fit.log
1ES2344p514,week,2021-10-25_2021-10-31,59515.50000000,2021-10-25,2021-10-31,1,2.6,3.0,0,0.02973,1e-12,0.00000000e+00,2.97300000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop33_2021-10-25_2021-10-31.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-10-25_2021-10-31/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-10-25_2021-10-31/fit.log
1ES2344p514,week,2021-11-01_2021-11-07,59522.50000000,2021-11-01,2021-11-07,1,2.6,3.0,0,0.02802,1e-12,0.00000000e+00,2.80200000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop34_2021-11-01_2021-11-07.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-01_2021-11-07/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-01_2021-11-07/fit.log
1ES2344p514,week,2021-11-08_2021-11-14,59529.50000000,2021-11-08,2021-11-14,1,2.6,3.0,0,0.02052,1e-12,0.00000000e+00,2.05200000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop35_2021-11-08_2021-11-14.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-08_2021-11-14/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-08_2021-11-14/fit.log
1ES2344p514,week,2021-11-15_2021-11-21,59536.50000000,2021-11-15,2021-11-21,1,2.6,3.0,0,0.0489,1e-12,0.00000000e+00,4.89000000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop36_2021-11-15_2021-11-21.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-15_2021-11-21/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-15_2021-11-21/fit.log
1ES2344p514,week,2021-11-22_2021-11-28,59543.50000000,2021-11-22,2021-11-28,1,2.6,3.0,0.07062,0.05413,1e-12,7.06200000e-14,5.41300000e-14,2.06,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop37_2021-11-22_2021-11-28.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-22_2021-11-28/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-22_2021-11-28/fit.log
1ES2344p514,week,2021-11-29_2021-12-05,59550.50000000,2021-11-29,2021-12-05,1,2.6,3.0,0.07078,0.06378,1e-12,7.07800000e-14,6.37800000e-14,1.38,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop38_2021-11-29_2021-12-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-29_2021-12-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-11-29_2021-12-05/fit.log
1ES2344p514,week,2021-12-06_2021-12-12,59557.50000000,2021-12-06,2021-12-12,1,2.6,3.0,0.04787,0.05268,1e-12,4.78700000e-14,5.26800000e-14,0.94,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop39_2021-12-06_2021-12-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-12-06_2021-12-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-12-06_2021-12-12/fit.log
1ES2344p514,week,2021-12-13_2021-12-19,59564.50000000,2021-12-13,2021-12-19,1,2.6,3.0,0.05772,0.06346,1e-12,5.77200000e-14,6.34600000e-14,0.9,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop40_2021-12-13_2021-12-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-12-13_2021-12-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-12-13_2021-12-19/fit.log
1ES2344p514,week,2021-12-20_2021-12-26,59571.50000000,2021-12-20,2021-12-26,1,2.6,3.0,0,0.02061,1e-12,0.00000000e+00,2.06100000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop41_2021-12-20_2021-12-26.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-12-20_2021-12-26/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-12-20_2021-12-26/fit.log
1ES2344p514,week,2021-12-27_2022-01-02,59578.50000000,2021-12-27,2022-01-02,1,2.6,3.0,0.07446,0.06534,1e-12,7.44600000e-14,6.53400000e-14,1.45,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop42_2021-12-27_2022-01-02.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-12-27_2022-01-02/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2021-12-27_2022-01-02/fit.log
1ES2344p514,week,2022-01-03_2022-01-09,59585.50000000,2022-01-03,2022-01-09,1,2.6,3.0,0.08423,0.06197,1e-12,8.42300000e-14,6.19700000e-14,2.08,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop43_2022-01-03_2022-01-09.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2022-01-03_2022-01-09/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2022-01-03_2022-01-09/fit.log
1ES2344p514,week,2022-01-10_2022-01-16,59592.50000000,2022-01-10,2022-01-16,1,2.6,3.0,0.05113,0.05665,1e-12,5.11300000e-14,5.66500000e-14,1.05,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop44_2022-01-10_2022-01-16.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2022-01-10_2022-01-16/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2022-01-10_2022-01-16/fit.log
1ES2344p514,week,2022-01-17_2022-01-23,59599.50000000,2022-01-17,2022-01-23,1,2.6,3.0,0.05356,0.06297,1e-12,5.35600000e-14,6.29700000e-14,0.8,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop45_2022-01-17_2022-01-23.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2022-01-17_2022-01-23/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2022-01-17_2022-01-23/fit.log
1ES2344p514,week,2022-01-24_2022-01-30,59606.50000000,2022-01-24,2022-01-30,1,2.6,3.0,0.03922,0.05229,1e-12,3.92200000e-14,5.22900000e-14,0.66,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop46_2022-01-24_2022-01-30.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2022-01-24_2022-01-30/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/1ES2344p514/week/2022-01-24_2022-01-30/fit.log
