source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
4C_p42d22,week,2021-05-17_2021-05-23,59354.50000000,2021-05-17,2021-05-23,1,2.6,3.0,0.07628,0.04603,1e-12,7.62800000e-14,4.60300000e-14,3.52,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop10_2021-05-17_2021-05-23.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-05-17_2021-05-23/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-05-17_2021-05-23/fit.log
4C_p42d22,week,2021-05-24_2021-05-30,59361.50000000,2021-05-24,2021-05-30,1,2.6,3.0,0,0.01626,1e-12,0.00000000e+00,1.62600000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop11_2021-05-24_2021-05-30.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-05-24_2021-05-30/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-05-24_2021-05-30/fit.log
4C_p42d22,week,2021-05-31_2021-06-06,59368.50000000,2021-05-31,2021-06-06,1,2.6,3.0,0,0.10504,1e-12,0.00000000e+00,1.05040000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop12_2021-05-31_2021-06-06.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-05-31_2021-06-06/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-05-31_2021-06-06/fit.log
4C_p42d22,week,2021-06-07_2021-06-13,59375.50000000,2021-06-07,2021-06-13,1,2.6,3.0,0.02036,0.03769,1e-12,2.03600000e-14,3.76900000e-14,0.31,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop13_2021-06-07_2021-06-13.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-06-07_2021-06-13/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-06-07_2021-06-13/fit.log
4C_p42d22,week,2021-06-14_2021-06-20,59382.50000000,2021-06-14,2021-06-20,1,2.6,3.0,0,0.05801,1e-12,0.00000000e+00,5.80100000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop14_2021-06-14_2021-06-20.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-06-14_2021-06-20/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-06-14_2021-06-20/fit.log
4C_p42d22,week,2021-06-21_2021-06-27,59389.50000000,2021-06-21,2021-06-27,1,2.6,3.0,0,0.04902,1e-12,0.00000000e+00,4.90200000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop15_2021-06-21_2021-06-27.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-06-21_2021-06-27/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-06-21_2021-06-27/fit.log
4C_p42d22,week,2021-06-28_2021-07-04,59396.50000000,2021-06-28,2021-07-04,1,2.6,3.0,0.01296,0.03229,1e-12,1.29600000e-14,3.22900000e-14,0.19,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop16_2021-06-28_2021-07-04.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-06-28_2021-07-04/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-06-28_2021-07-04/fit.log
4C_p42d22,week,2021-07-05_2021-07-11,59403.50000000,2021-07-05,2021-07-11,1,2.6,3.0,0,0.25595,1e-12,0.00000000e+00,2.55950000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop17_2021-07-05_2021-07-11.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-07-05_2021-07-11/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-07-05_2021-07-11/fit.log
4C_p42d22,week,2021-07-12_2021-07-18,59410.50000000,2021-07-12,2021-07-18,1,2.6,3.0,0.02349,0.04541,1e-12,2.34900000e-14,4.54100000e-14,0.28,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop18_2021-07-12_2021-07-18.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-07-12_2021-07-18/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-07-12_2021-07-18/fit.log
4C_p42d22,week,2021-07-19_2021-07-25,59417.50000000,2021-07-19,2021-07-25,1,2.6,3.0,0.0004,0.17708,1e-12,4.00000000e-16,1.77080000e-13,0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop19_2021-07-19_2021-07-25.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-07-19_2021-07-25/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-07-19_2021-07-25/fit.log
4C_p42d22,week,2021-07-26_2021-08-01,59424.50000000,2021-07-26,2021-08-01,1,2.6,3.0,0,0.04231,1e-12,0.00000000e+00,4.23100000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop20_2021-07-26_2021-08-01.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-07-26_2021-08-01/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-07-26_2021-08-01/fit.log
4C_p42d22,week,2021-08-02_2021-08-08,59431.50000000,2021-08-02,2021-08-08,1,2.6,3.0,0.01655,0.04742,1e-12,1.65500000e-14,4.74200000e-14,0.12,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop21_2021-08-02_2021-08-08.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-02_2021-08-08/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-02_2021-08-08/fit.log
4C_p42d22,week,2021-08-09_2021-08-15,59438.50000000,2021-08-09,2021-08-15,1,2.6,3.0,0,0.01308,1e-12,0.00000000e+00,1.30800000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop22_2021-08-09_2021-08-15.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-09_2021-08-15/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-09_2021-08-15/fit.log
4C_p42d22,week,2021-08-16_2021-08-22,59445.50000000,2021-08-16,2021-08-22,1,2.6,3.0,0.06705,0.04082,1e-12,6.70500000e-14,4.08200000e-14,3.57,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop23_2021-08-16_2021-08-22.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-16_2021-08-22/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-16_2021-08-22/fit.log
4C_p42d22,week,2021-08-23_2021-08-29,59452.50000000,2021-08-23,2021-08-29,1,2.6,3.0,0,0.04917,1e-12,0.00000000e+00,4.91700000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop24_2021-08-23_2021-08-29.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-23_2021-08-29/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-23_2021-08-29/fit.log
4C_p42d22,week,2021-08-30_2021-09-05,59459.50000000,2021-08-30,2021-09-05,1,2.6,3.0,0.08015,0.0471,1e-12,8.01500000e-14,4.71000000e-14,3.39,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop25_2021-08-30_2021-09-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-30_2021-09-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-08-30_2021-09-05/fit.log
4C_p42d22,week,2021-09-06_2021-09-12,59466.50000000,2021-09-06,2021-09-12,1,2.6,3.0,0,0.05405,1e-12,0.00000000e+00,5.40500000e-14,-0.01,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop26_2021-09-06_2021-09-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-09-06_2021-09-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-09-06_2021-09-12/fit.log
4C_p42d22,week,2021-09-13_2021-09-19,59473.50000000,2021-09-13,2021-09-19,1,2.6,3.0,0.0047,0.04363,1e-12,4.70000000e-15,4.36300000e-14,0.03,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop27_2021-09-13_2021-09-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-09-13_2021-09-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-09-13_2021-09-19/fit.log
4C_p42d22,week,2021-09-20_2021-09-26,59480.50000000,2021-09-20,2021-09-26,1,2.6,3.0,0.38045,0.06496,1e-12,3.80450000e-13,6.49600000e-14,54.97,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop28_2021-09-20_2021-09-26.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-09-20_2021-09-26/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-09-20_2021-09-26/fit.log
4C_p42d22,week,2021-09-27_2021-10-03,59487.50000000,2021-09-27,2021-10-03,1,2.6,3.0,0.27278,0.05225,1e-12,2.72780000e-13,5.22500000e-14,38.81,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop29_2021-09-27_2021-10-03.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-09-27_2021-10-03/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-09-27_2021-10-03/fit.log
4C_p42d22,week,2021-10-04_2021-10-10,59494.50000000,2021-10-04,2021-10-10,1,2.6,3.0,0.01862,0.03692,1e-12,1.86200000e-14,3.69200000e-14,0.29,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop30_2021-10-04_2021-10-10.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-10-04_2021-10-10/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/4C_p42d22/week/2021-10-04_2021-10-10/fit.log
